,edist,pvalue,significant,pvalue_adj,significant_adj,log10_edist
INO-1001 (3-Aminobenzamide),1.8159043746932753,0.0,True,0.0,True,0.2590929748918438
IOX2,1.5940683458923814,0.001,True,0.08976004858592684,False,0.20250693789296545
ITSA-1 (ITSA1),4.263321206422205,0.0,True,0.0,True,0.6297480544208971
Iniparib (BSI-201),6.704817511185283,0.0,True,0.0,True,0.8263869619096491
Ivosidenib (AG-120),1.5686340214182906,0.006,True,0.33182879662999065,False,0.1955216299995858
JNJ-7706621,4.285472875359616,0.0,True,0.0,True,0.6319987506065673
JNJ-26854165 (Serdemetan),2.6496192834477625,0.0,True,0.0,True,0.4231834758326245
KW-2449,1.8931803858510676,0.001,True,0.08976004858592684,False,0.27719199634488145
Ki8751,0.602705104857236,0.1,False,0.6413241413117551,False,-0.21989513008188177
Ki16425,1.011171444145404,0.026,True,0.546300076165262,False,0.004824796475108657
Lapatinib (GW-572016) Ditosylate,1.086521794501877,0.011,True,0.43113282919374774,False,0.036038442241420485
Lenalidomide (CC-5013),0.7927611926846794,0.042,True,0.5859376358915172,False,-0.10085761762395277
Linifanib (ABT-869),0.9484467459593589,0.022,True,0.5409500783890983,False,-0.022987049156213718
Lomustine ,1.1654765608578685,0.007,True,0.3576042556798063,False,0.06650354375754061
"Luminespib (AUY-922, NVP-AUY922)",3.578614968552543,0.0,True,0.0,True,0.5537149741574532
M344,2.9323888904713016,0.0,True,0.0,True,0.46722156548684163
MC1568,5.4311306708498535,0.0,True,0.0,True,0.7348902518713137
MK-0752,1.332536499610157,0.006,True,0.33182879662999065,False,0.12467911365522143
MK-5108 (VX-689),1.178086678434795,0.009,True,0.386270014885189,False,0.07117724510393411
MLN8054,6.172149135612386,0.0,True,0.0,True,0.7904364112328175
Maraviroc,0.6330068878813222,0.102,False,0.6413241413117551,False,-0.19859156430717045
Meprednisone,1.2295265556562356,0.006,True,0.33182879662999065,False,0.08973791318894445
Mercaptopurine (6-MP),0.5614760600630717,0.116,False,0.6413241413117551,False,-0.2506687562398388
Mesna ,1.6232292935382304,0.002,True,0.15478836244247737,False,0.21037987157285887
Mocetinostat (MGCD0103),9.209809470907288,0.0,True,0.0,True,0.9642506457680208
Momelotinib (CYT387),1.2349616809198949,0.008,True,0.38240989483883675,False,0.09165348227323629
Motesanib Diphosphate (AMG-706),0.8316887350013786,0.031,True,0.5859376358915172,False,-0.0800391808778878
NVP-BSK805 2HCl,1.8073006635969762,0.002,True,0.15478836244247737,False,0.25703040805571803
Navitoclax (ABT-263),1.339306758669693,0.004,True,0.25067130051927883,False,0.12688006046189754
Nilotinib (AMN-107),1.4261116533095475,0.004,True,0.25067130051927883,False,0.15415352868412469
Nintedanib (BIBF 1120),0.7550896136232979,0.054,False,0.5859376358915172,False,-0.12200150347997059
Obatoclax Mesylate (GX15-070),0.4179098535456234,0.24,False,0.6413241413117551,False,-0.3789173888706322
Ofloxacin,1.9134051276932382,0.0,True,0.0,True,0.28180693348460134
PCI-34051,3.78913410934058,0.0,True,0.0,True,0.5785399765908742
PD98059,1.412908160737885,0.003,True,0.20653606815704986,False,0.1501139335534379
PD173074,0.7778351192774551,0.042,True,0.5859376358915172,False,-0.10911245233784495
PF-3845,0.6083648583860253,0.092,False,0.6413241413117551,False,-0.21583588049973906
PF-573228,0.464734377942591,0.206,False,0.6413241413117551,False,-0.33279520013026337
PFI-1 (PF-6405761),7.121228125462224,0.0,True,0.0,True,0.852554898428487
PHA-680632,8.146921066937978,0.0,True,0.0,True,0.9109935085827257
PJ34,2.3887503752013544,0.0,True,0.0,True,0.3781707682777694
Panobinostat (LBH589),41.73809228392038,0.0,True,0.0,True,1.6205325949570244
"Patupilone (EPO906, Epothilone B)",1.5875836381938342,0.001,True,0.08976004858592684,False,0.20073661437297638
Pelitinib (EKB-569),2.4881754413907657,0.0,True,0.0,True,0.39588099922683956
Pirarubicin,1.6727174898120012,0.003,True,0.20653606815704986,False,0.223422597880443
Pracinostat (SB939),8.813660010585963,0.0,True,0.0,True,0.9451562934652193
Prednisone ,0.951003468296264,0.019,True,0.5267492751515154,False,-0.021817899193834842
Quercetin,1.0382977486845135,0.013,True,0.45936248843619726,False,0.016321912344761155
Quisinostat (JNJ-26481585) 2HCl,52.84987765713562,0.0,True,0.0,True,1.7230439862907034
RG108,1.9931434912284374,0.0,True,0.0,True,0.29953856573785137
Raltitrexed,2.871449369506223,0.0,True,0.0,True,0.4581011630382483
Ramelteon,0.537192721705722,0.16,False,0.6413241413117551,False,-0.2698698801143718
Regorafenib (BAY 73-4506),0.9200588298503902,0.024,True,0.5409500783890983,False,-0.03618440236907135
Resminostat,3.523244994833206,0.0,True,0.0,True,0.5469428436367411
Resveratrol,6.431732138268615,0.0,True,0.0,True,0.8083279490963914
Rigosertib (ON-01910),1.1296345131523822,0.011,True,0.43113282919374774,False,0.05293795269025033
"Roscovitine (Seliciclib,CYC202)",0.730416262732632,0.055,False,0.5859376358915172,False,-0.13642956579082302
Roxadustat (FG-4592),4.393505415021551,0.0,True,0.0,True,0.6428111660081413
"Rucaparib (AG-014699,PF-01367338) phosphate",4.800347358068308,0.0,True,0.0,True,0.6812726645077003
Ruxolitinib (INCB018424),4.440991106848244,0.0,True,0.0,True,0.6474799034932883
S3I-201,0.9418186980704917,0.019,True,0.5267492751515154,False,-0.026032691693011988
S-Ruxolitinib (INCB018424),1.4464914512572875,0.002,True,0.15478836244247737,False,0.1603158713177327
SB431542,2.3549058249937076,0.0,True,0.0,True,0.37197354394756277
SGI-1776 free base,0.8471164039048062,0.031,True,0.5859376358915172,False,-0.07205690832332137
SL-327,3.3406232324438463,0.0,True,0.0,True,0.5238274970995102
SNS-314,2.0056394186807722,0.0,True,0.0,True,0.3022528566239292
SRT1720 HCl,1.4928140138960515,0.002,True,0.15478836244247737,False,0.17400570339141047
SRT2104 (GSK2245840),2.427049938972729,0.0,True,0.0,True,0.38507871246591013
SRT3025 HCl,5.167229389047719,0.0,True,0.0,True,0.7132577416281719
Selisistat (EX 527),6.377035893799345,0.0,True,0.0,True,0.8046188614650847
Sirtinol,2.1185789998517066,0.0,True,0.0,True,0.32604466307856156
Sodium Phenylbutyrate,1.492748618984308,0.002,True,0.15478836244247737,False,0.17398667806666496
Sorafenib Tosylate,1.2009049840150254,0.013,True,0.45936248843619726,False,0.07950864724439587
Streptozotocin (STZ),0.8969092321465268,0.039,True,0.5859376358915172,False,-0.047251505643193574
TAK-901,1.5976317272749014,0.001,True,0.08976004858592684,False,0.20347667657696553
TG101209,1.385330186862518,0.003,True,0.20653606815704986,False,0.14155329776283224
TGX-221,1.8649719974639112,0.001,True,0.08976004858592684,False,0.27067231526631313
TMP195,7.321963710120059,0.0,True,0.0,True,0.864627572055255
Tacedinaline (CI994),3.9849200399351474,0.0,True,0.0,True,0.6004196114125984
Tanespimycin (17-AAG),3.5418367499894288,0.0,True,0.0,True,0.5492285398544337
Tazemetostat (EPZ-6438),3.8489999993667254,0.0,True,0.0,True,0.5853479110231365
"Temsirolimus (CCI-779, NSC 683864)",2.3532564379078735,0.0,True,0.0,True,0.37166925548034124
Thalidomide,2.106105392966114,0.0,True,0.0,True,0.3234801002010124
Thiotepa,0.99898638189255,0.015,True,0.46994409031185996,False,-0.00044043200347792274
Tie2 kinase inhibitor,1.1878156497163133,0.008,True,0.38240989483883675,False,0.07474904289812086
Tofacitinib (CP-690550) Citrate,2.0796790704397523,0.0,True,0.0,True,0.31799632116914356
Toremifene Citrate,1.5967439583126293,0.0,True,0.0,True,0.20323528156936782
"Tozasertib (VX-680, MK-0457)",7.7967529318244715,0.0,True,0.0,True,0.8919137722551285
Trametinib (GSK1120212),12.636346296349615,0.0,True,0.0,True,1.1016215191429686
Tranylcypromine (2-PCPA) HCl,1.546369993773979,0.001,True,0.08976004858592684,False,0.18931341392219295
Triamcinolone Acetonide,1.7507397500687318,0.0,True,0.0,True,0.24322159239451402
Trichostatin A (TSA),6.317306470294895,0.0,True,0.0,True,0.8005319462515629
Tubastatin A HCl,1.2102191104871878,0.008,True,0.38240989483883675,False,0.08286400656501157
Tucidinostat (Chidamide),7.218339493761306,0.0,True,0.0,True,0.8584373039911397
UNC0379,1.0401401162188648,0.018,True,0.5164298202094428,False,0.017091846608259856
UNC0631,2.4178259993991134,0.0,True,0.0,True,0.38342504333208033
UNC1999,4.594770149091303,0.0,True,0.0,True,0.6622637909173289
Valproic acid sodium salt (Sodium valproate),1.2264385023770927,0.007,True,0.3576042556798063,False,0.08864577614788137
Vandetanib (ZD6474),2.155542057529388,0.0,True,0.0,True,0.3335565009429775
Veliparib (ABT-888),0.6231454664560374,0.106,False,0.6413241413117551,False,-0.20541056023521537
WHI-P154,1.1715943345751896,0.01,True,0.40703355359850035,False,0.0687772629167975
WP1066,2.2034619530868014,0.0,True,0.0,True,0.3431055559999609
XAV-939,0.8501819877045023,0.038,True,0.5859376358915172,False,-0.07048810040795417
YM155 (Sepantronium Bromide),45.708760374578745,0.0,True,0.0,True,1.659999443346206
ZM 447439,6.401282731794467,0.0,True,0.0,True,0.8062670095339387
Zileuton,1.0344685130618245,0.022,True,0.5409500783890983,False,0.014717276237507963
control,0.0,0.0,True,0.0,True,-inf
