,edist,pvalue,significant,pvalue_adj,significant_adj,log10_edist
CYP46A1,6.380022035490867,0.412,False,0.9999999999984982,False,0.8048221787016582
DAP,7.652000628827693,0.255,False,0.999999999995282,False,0.8837749970448017
DBR1,7.155289332841079,0.286,False,0.9999999999974942,False,0.8546271996773129
DCTN1,8.720398713215474,0.143,False,0.9999999977378259,False,0.9405363421562718
DMXL1,7.177381651526417,0.34,False,0.9999999999984982,False,0.8559660401078999
DNAJC6,10.230977116682254,0.087,False,0.9999983067015142,False,1.009917113293627
DNM2,7.4952888611299215,0.254,False,0.999999999995282,False,0.8747883747930181
DROSHA,11.780884011673379,0.062,False,0.9999665299023807,False,1.0711778801783338
DYNC1H1,8.745355511378136,0.156,False,0.9999999994762208,False,0.9417774688737591
ECHS1,9.891812045537023,0.072,False,0.9999891647144399,False,0.995275855731959
EEF2,6.301212741442043,0.373,False,0.9999999999984982,False,0.7994241425058836
EIF2S1,10.585726990056912,0.062,False,0.9999665299023807,False,1.024720689179081
EIF4G1,7.8721692228529605,0.176,False,0.9999999998799365,False,0.8960944212669508
ELMO1,7.4271259084696055,0.299,False,0.9999999999974942,False,0.8708207863620872
ELOVL5,5.285928304126685,0.58,False,0.9999999999984982,False,0.7231212682672542
ELP3,8.409863260667265,0.217,False,0.999999999974275,False,0.9247889344875142
EPC2,5.915505382488618,0.426,False,0.9999999999984982,False,0.771991853858304
EWSR1,7.852779570823287,0.216,False,0.999999999974275,False,0.895023406885828
EXOC4,9.137086410422484,0.123,False,0.9999999798188874,False,0.9608077321014613
FAM57B,5.495317883234918,0.495,False,0.9999999999984982,False,0.739992819769839
FAM171A2,8.103245883930839,0.229,False,0.999999999974275,False,0.9086590172872422
FARP1,8.218896137624029,0.218,False,0.999999999974275,False,0.9148134922929813
FBXO7,8.51065182294002,0.201,False,0.999999999953231,False,0.9299628235705121
FERMT2,7.69244672897301,0.278,False,0.9999999999974942,False,0.8860644973935716
FGD4,6.734773909887025,0.317,False,0.9999999999982466,False,0.8283230207959605
FOXC1,7.6745863419331215,0.292,False,0.9999999999974942,False,0.8850549764284059
FOXRED1,7.9890649727159655,0.17,False,0.9999999998052977,False,0.9024959531622683
FRMD4A,60.13588751441267,0.0,True,0.0,True,1.779133724880789
FXN,10.887757666915235,0.089,False,0.9999985186888763,False,1.0369384460405469
GARS,8.960394751499365,0.178,False,0.9999999998799365,False,0.9523271429904142
GLE1,8.545883174400757,0.191,False,0.999999999939426,False,0.931756951544612
GOLIM4,8.313749387368631,0.168,False,0.9999999997988944,False,0.9197969288395087
GRN,6.401254410315346,0.362,False,0.9999999999984982,False,0.8062650880613486
GSR,5.323615581349543,0.54,False,0.9999999999984982,False,0.726206687500185
GSTA4,6.6149413174323115,0.356,False,0.9999999999984982,False,0.8205259958208176
GTF2H3,14.295667621735305,0.022,True,0.9791569757869026,False,1.1552044421469767
HEXA,16.57341578943911,0.015,True,0.9311010191210254,False,1.2194120259584718
HNRNPA2B1,6.760814420084245,0.326,False,0.9999999999983329,False,0.8299990150014169
HSPA5,7.915602796178405,0.242,False,0.9999999999887824,False,0.8984839932458372
HSPA9,5.023303595976756,0.614,False,0.9999999999984982,False,0.7009894266311815
HTT,10.80426136257688,0.069,False,0.9999866617174173,False,1.033595081527259
HYOU1,7.206349291202656,0.347,False,0.9999999999984982,False,0.8577153085172606
IGF1R,8.251605588493902,0.197,False,0.9999999999529121,False,0.9165384613231301
KIF1B,9.668060094238967,0.126,False,0.9999999854610858,False,0.9853393412096784
KIFAP3,5.068497030172068,0.687,False,0.9999999999984982,False,0.7048791963607619
LRPPRC,8.135472362144412,0.179,False,0.9999999998799365,False,0.9103827740297449
MAPT,4.437936717638166,0.765,False,0.9999999999984982,False,0.6471811051568069
MATR3,7.543210796743722,0.277,False,0.9999999999974942,False,0.8775562443437349
MRPL10,7.646447878811642,0.224,False,0.999999999974275,False,0.8834597325529737
MTA1,6.660879021901536,0.374,False,0.9999999999984982,False,0.8235315458625758
NCSTN,4.638599862513416,0.745,False,0.9999999999984982,False,0.6663869107818645
NDUFA2,14.891583759188592,0.023,True,0.982145013615728,False,1.1729408885714743
NDUFA9,14.418938272741457,0.019,True,0.9651601487991486,False,1.1589332826257328
NDUFAF2,10.691403639964761,0.093,False,0.9999990444910429,False,1.029034726076296
NDUFAF5,5.474589646239451,0.529,False,0.9999999999984982,False,0.7383515717216915
NDUFAF6,6.123009494448667,0.383,False,0.9999999999984982,False,0.786964932861091
NDUFS8,9.913001230962095,0.101,False,0.9999996262362737,False,0.9962051601075096
NDUFV1,5.013520381231984,0.521,False,0.9999999999984982,False,0.700142784798232
NSF,5.8910711910186535,0.496,False,0.9999999999984982,False,0.7701942710265631
NTRK2,21.285086225268117,0.001,True,0.16647456445998793,False,1.3280754138310926
OPA3,3.9785349047402008,0.842,False,0.9999999999984982,False,0.5997231725942994
OPTN,3.9415693670024154,0.827,False,0.9999999999984982,False,0.5956691740401652
OSBPL6,7.261461891818442,0.262,False,0.9999999999966818,False,0.8610240625233432
PARP1,5.980426734992761,0.373,False,0.9999999999984982,False,0.7767321742961609
PAXIP1,6.823960668044208,0.338,False,0.9999999999984982,False,0.834036514979427
PCDH1,4.9312445028924685,0.612,False,0.9999999999984982,False,0.692956536423752
PDS5B,6.29884138714354,0.406,False,0.9999999999984982,False,0.7992606723988305
PFDN1,6.027806089762578,0.396,False,0.9999999999984982,False,0.7801592729225151
PFN1,8.602452440795844,0.178,False,0.9999999998799365,False,0.934622280275005
PGBD1,8.480620693009826,0.194,False,0.9999999999502429,False,0.9284276392477825
PLD3,8.359788847298915,0.164,False,0.9999999997808798,False,0.9221953081075539
PLEKHG5,5.920521590816492,0.457,False,0.9999999999984982,False,0.7723599692288108
PMPCA,8.084714315818132,0.185,False,0.999999999887888,False,0.9076646781378022
POLG,8.031388345081439,0.211,False,0.999999999974275,False,0.9047906260371301
PON2,11.050463314667326,0.085,False,0.9999978674421174,False,1.0433804871419583
POU4F1,6.958642635791989,0.29,False,0.9999999999974942,False,0.8425245336801397
PPP1R37,5.424655592338979,0.546,False,0.9999999999984982,False,0.7343721703371953
PPP2R2B,10.693543248429052,0.074,False,0.9999915885672772,False,1.0291216302110058
PRKAG2,10.841661536752866,0.09,False,0.9999986103062577,False,1.0350958450202996
PRNP,4.7862088656454205,0.654,False,0.9999999999984982,False,0.6799916468929649
PRRC2C,8.649750135827645,0.126,False,0.9999999854610858,False,0.937003562239544
PSAP,10.863666698264694,0.082,False,0.9999970922336996,False,1.0359764328085785
PSMF1,5.079955608793625,0.613,False,0.9999999999984982,False,0.7058599172169493
PVR,7.264970339546892,0.341,False,0.9999999999984982,False,0.8612338455580031
RAB7A,6.519610350066245,0.443,False,0.9999999999984982,False,0.8142216405366941
RAB10,7.616643687535259,0.203,False,0.9999999999550092,False,0.8817636394378446
RBM17,4.006425862887454,0.791,False,0.9999999999984982,False,0.6027571107269281
REEP2,9.290957808877096,0.153,False,0.9999999993062658,False,0.968060487908387
RELN,7.3264030931137825,0.251,False,0.9999999999949492,False,0.8648908095372425
RFC3,10.730364170872292,0.053,False,0.9998747589974302,False,1.0306144614549049
RGL1,6.178131753309259,0.439,False,0.9999999999984982,False,0.7908571657208627
RGS2,3.296917755439381,0.911,False,0.9999999999984982,False,0.5181081134142016
RHOT1,9.734715277650793,0.127,False,0.9999999854610858,False,0.9883232537344857
RIMBP2,6.44088022985801,0.345,False,0.9999999999984982,False,0.8089452233919953
RNF165,10.24611824154357,0.087,False,0.9999983067015142,False,1.01055936338432
RPL6,8.756335192852731,0.177,False,0.9999999998799365,False,0.9423223780238087
RPL14,11.025079164936756,0.07,False,0.9999878845381497,False,1.0423817165772238
SARM1,8.962586601391678,0.163,False,0.9999999997808798,False,0.9524333650858787
SASH1,5.304983583628541,0.554,False,0.9999999999984982,False,0.7246840443069977
SCAPER,10.387491622688259,0.083,False,0.999997304361322,False,1.0165106865421814
SCFD1,10.74337113891309,0.071,False,0.9999889735511035,False,1.031140579063766
SCO2,7.356709649340928,0.214,False,0.999999999974275,False,0.8666836158797429
SEC24B,10.089688666084584,0.098,False,0.9999995168057101,False,1.0038777655741211
SERAC1,6.368245157157077,0.34,False,0.9999999999984982,False,0.8040197740058541
SETX,3.7414572327259634,0.856,False,0.9999999999984982,False,0.5730407853208407
SH3RF1,5.62273131021044,0.47,False,0.9999999999984982,False,0.7499473306584317
SLC4A1AP,6.009768527872723,0.445,False,0.9999999999984982,False,0.7788577450470797
SLMAP,5.8770970219324,0.492,False,0.9999999999984982,False,0.7691628603148857
SNCB,6.446237354008531,0.361,False,0.9999999999984982,False,0.8093062924326576
SOD1,13.079205449084895,0.036,True,0.9979628700700106,False,1.1165813617589564
SOD2,4.775174831982525,0.667,False,0.9999999999984982,False,0.6789892768988813
SPG7,6.207784080128448,0.368,False,0.9999999999984982,False,0.792936602831392
ST6GAL1,11.992512914910264,0.049,True,0.9997612376682193,False,1.078910194836183
STX1B,7.785650539927133,0.229,False,0.999999999974275,False,0.8912949064477329
SYNJ1,3.8128466554430815,0.837,False,0.9999999999984982,False,0.5812493392274943
TAF1,6.88005658200683,0.279,False,0.9999999999974942,False,0.8375920099146239
TDP2,10.366455723038797,0.102,False,0.9999996434384901,False,1.0156302970802626
TFAM,11.13924223166893,0.098,False,0.9999995168057101,False,1.0468556481269258
THAP1,6.541454954720422,0.363,False,0.9999999999984982,False,0.8156743551331109
TMEM55A,7.317943256323531,0.319,False,0.9999999999982466,False,0.8643890376237895
TOP1,19.005746908498736,0.009,True,0.8017632573802386,False,1.278884941651068
TRAP1,7.655606923352167,0.274,False,0.9999999999974942,False,0.8839796265188371
TRIM26,8.072321230259377,0.223,False,0.999999999974275,False,0.9069984359039318
TRIP4,9.31380690646489,0.167,False,0.9999999997988944,False,0.9691272299112853
TRPM7,5.090067393233795,0.577,False,0.9999999999984982,False,0.7067235324970327
TUBB4A,6.687277186959619,0.301,False,0.9999999999974942,False,0.8252493250351175
UBA5,17.60663941251326,0.002,True,0.3039699772143847,False,1.2456764698867069
UBTD2,13.25802533817648,0.041,True,0.9991178833800931,False,1.1224788446875238
VAPB,10.02410925349102,0.077,False,0.9999944351065305,False,1.0010457914188258
VCP,7.852264016660342,0.209,False,0.999999999974275,False,0.8949948934561236
VPS13A,6.767977641047196,0.344,False,0.9999999999984982,False,0.8304589152812827
VPS13C,5.485440700866377,0.543,False,0.9999999999984982,False,0.7392115245754385
VPS35,6.695677087418147,0.303,False,0.9999999999974942,False,0.8257945007596899
VPS54,7.466242000933079,0.199,False,0.9999999999529121,False,0.8731020624676702
WDR45,6.26924209362727,0.422,False,0.9999999999984982,False,0.7972150409182944
WDR66,6.85194596088246,0.287,False,0.9999999999974942,False,0.8358139291645907
WWOX,8.23138011198327,0.143,False,0.9999999977378259,False,0.915472657176901
XIAP,5.970982978841988,0.429,False,0.9999999999984982,False,0.7760458331637701
XRCC1,6.939891281088649,0.347,False,0.9999999999984982,False,0.8413526669399969
YARS,7.007821210612718,0.325,False,0.9999999999983329,False,0.8455830132178423
ZNF292,13.733351419361213,0.026,True,0.9892318627322336,False,1.1377765332545111
ZNF592,11.323125498762266,0.08,False,0.9999963002353219,False,1.0539663208019057
ZNF599,14.394155895711265,0.03,True,0.9943610943861644,False,1.1581862019974738
control,0.0,0.0,True,0.0,True,-inf
