,edist,pvalue,significant,pvalue_adj,significant_adj,log10_edist
EMP1,10.788318326699482,0.292,False,1.0,False,1.032953752527739
ENPP1,10.839716096546567,0.24,False,1.0,False,1.0350179077265516
EVA1A,10.124670791777703,0.337,False,1.0,False,1.0053809108359668
FARSA,8.224222083474274,0.599,False,1.0,False,0.9150948293171957
FBL,6.70770243479808,0.786,False,1.0,False,0.8265737883121622
FBXO32,10.190672238030515,0.3,False,1.0,False,1.0082028336273883
FGFR1,5.947487400931266,0.867,False,1.0,False,0.7743335307073158
FKBP4,7.085088684746353,0.7,False,1.0,False,0.8503452907239053
FMN1,4.860674826327681,0.953,False,1.0,False,0.6866965682345483
FOS,9.288698057092006,0.445,False,1.0,False,0.9679548457218303
FOXM1,12.172982007159419,0.199,False,1.0,False,1.0853969800883443
FRZB,9.344279062452955,0.403,False,1.0,False,0.9705457999602857
FSTL3,4.299238855326337,0.978,False,1.0,False,0.6333915741396994
FTH1,9.783200085640857,0.361,False,1.0,False,0.9904809357908886
GAA,7.228592634185361,0.731,False,1.0,False,0.8590537508625631
GAS5,6.663200330712641,0.728,False,1.0,False,0.8236828706319616
GPATCH4,7.888103409068037,0.567,False,1.0,False,0.8969725953526848
GPI,10.512284050769125,0.26,False,1.0,False,1.021697087376943
GPNMB,8.731798306040275,0.456,False,1.0,False,0.9411036954767033
GRN,5.614941684493488,0.889,False,1.0,False,0.7493452501372446
GSEC,7.493262990573612,0.692,False,1.0,False,0.8746709752713406
GSN,10.527753157063415,0.281,False,1.0,False,1.0223356935398245
HASPIN,12.750930140304462,0.173,False,1.0,False,1.1055418663439072
HLA-A,5.988357398490052,0.877,False,1.0,False,0.7773077121052423
HLA-B,7.923987737061196,0.581,False,1.0,False,0.8989437947652001
HLA-C,6.25643320049852,0.878,False,1.0,False,0.7963268119943347
HLA-DRB5,8.259515920749152,0.487,False,1.0,False,0.9169545946438612
HLA-E,10.345253870317492,0.268,False,1.0,False,1.0147411526262275
HLA-F,6.120993420715905,0.847,False,1.0,False,0.7868219126884844
HLA-H,10.72436644752699,0.234,False,1.0,False,1.0303716452418255
HNRNPA1,6.236760215140748,0.893,False,1.0,False,0.7949590470424617
HNRNPC,8.286747848745222,0.607,False,1.0,False,0.9183841242226545
HSPA1A,4.1008313438596815,0.992,False,1.0,False,0.6128719082932704
IDH2,15.074192278224388,0.061,False,0.9999991975331969,False,1.1782340505960645
IDI2-AS1,5.394079557723529,0.907,False,1.0,False,0.7319173476091821
IFNGR1,46.15643227992476,0.0,True,0.0,True,1.6642322321012468
IFNGR2,39.77714512837272,0.0,True,0.0,True,1.599633609872217
ILF2,8.173566918405157,0.671,False,1.0,False,0.9124116226183364
IRF3,7.050779579971987,0.699,False,1.0,False,0.848237138064058
IRF4,7.012827348918989,0.77,False,1.0,False,0.8458931469930695
ISYNA1,7.066366604673988,0.743,False,1.0,False,0.8491961649778024
ITGA3,9.504111620454495,0.463,False,1.0,False,0.977911528211907
JAK1,35.115024161240086,0.0,True,0.0,True,1.545492971573027
JAK2,37.853517980012185,0.0,True,0.0,True,1.5781062475958905
JMJD7,8.297255958230181,0.548,False,1.0,False,0.9189344876485693
JPT1,8.080361969078695,0.589,False,1.0,False,0.9074308159295912
KCNN4,7.339500575796706,0.617,False,1.0,False,0.8656665088867854
KDR,9.302997354053161,0.463,False,1.0,False,0.9686228974355146
KLF4,5.586485017115592,0.918,False,1.0,False,0.747138638331116
LAMP2,8.308096876914021,0.617,False,1.0,False,0.9195015520017091
LCP1,4.965093818499042,0.962,False,1.0,False,0.6959274591700672
LEF1-AS1,6.8496345640960214,0.797,False,1.0,False,0.8356674019989793
LGALS3,12.859698362065785,0.128,False,0.9999999999998136,False,1.1092307818676186
LGALS3BP,5.0371986928741705,0.948,False,1.0,False,0.702189081990715
LINC00518,14.89570213248561,0.055,False,0.9999968614785144,False,1.1730609791910234
LRPAP1,8.869566846093761,0.507,False,1.0,False,0.9479024111570205
LRRC75A-AS1,8.906321001152207,0.428,False,1.0,False,0.9496983438961216
LY96,7.139761711335467,0.687,False,1.0,False,0.8536837174933973
MC1R,10.58638157566483,0.296,False,1.0,False,1.0247475436528959
MDH2,12.793373851592634,0.139,False,0.9999999999999833,False,1.1069850911484118
MFGE8,5.850697023341013,0.895,False,1.0,False,0.7672076088784453
MIA,11.13873522239399,0.225,False,1.0,False,1.0468358805038664
MRPL47,9.28252722728817,0.407,False,1.0,False,0.9676662317623137
MT2A,7.993043168803638,0.595,False,1.0,False,0.9027121585125497
MYC,24.217318140330264,0.01,True,0.9038386966068512,False,1.3841260470917316
NACA,9.625576583573945,0.41,False,1.0,False,0.9834267537197101
NCL,5.482583002514275,0.938,False,1.0,False,0.738985215317379
NDUFA13,6.61233873713104,0.812,False,1.0,False,0.8203550935229188
NEAT1,9.104441858474388,0.424,False,1.0,False,0.9592533268234642
NGFR,5.382457829650065,0.918,False,1.0,False,0.7309806359089905
NME1,5.426786292471178,0.929,False,1.0,False,0.7345427193447316
NMRK1,12.001902052362396,0.187,False,1.0,False,1.0792500781631136
NOLC1,9.710532663920333,0.397,False,1.0,False,0.9872430534565523
NONO,8.129955892531001,0.669,False,1.0,False,0.9100881894215762
NPC1,7.970697092183457,0.576,False,1.0,False,0.901496305091191
NPC2,11.30228422600419,0.219,False,1.0,False,1.0531662245893025
NSG1,5.033266163501679,0.935,False,1.0,False,0.701849896875119
NT5E,6.698469951066528,0.808,False,1.0,False,0.8259756134927804
NUP50-AS1,14.271602682232157,0.098,False,0.9999999998450356,False,1.154472746553066
P2RX4,8.29475062115415,0.558,False,1.0,False,0.918803333641308
PABPC1,6.41675867879249,0.858,False,1.0,False,0.8073157066685468
PAICS,7.82918014768768,0.644,False,1.0,False,0.8937162861987753
PET100,7.729852264110974,0.709,False,1.0,False,0.8881711935956196
PFDN4,7.133285756049389,0.701,False,1.0,False,0.853289622000446
PFN1,15.84573019855543,0.052,False,0.9999939483207569,False,1.1999122570256224
PIK3IP1,15.667772139907584,0.064,False,0.9999995800105126,False,1.195007246875039
POLD2,14.210956887453023,0.105,False,0.9999999999648764,False,1.152623321907006
PPA1,7.0575837561165145,0.809,False,1.0,False,0.8486560408541517
PPIA,10.02252918163245,0.343,False,1.0,False,1.0009773294177946
PRELID3B,11.689440420194757,0.281,False,1.0,False,1.0677937217488105
PROS1,6.517674650334641,0.819,False,1.0,False,0.8140926775327851
PSAP,9.382108189950173,0.39,False,1.0,False,0.972300436714683
PSMB8-AS1,7.199478784709214,0.725,False,1.0,False,0.8573010562759469
PTMA,11.96475831942925,0.178,False,1.0,False,1.0779039305634703
PUF60,7.369601489762914,0.727,False,1.0,False,0.867444004076656
PYGB,8.273234891654965,0.517,False,1.0,False,0.9176753548847822
RAB27A,6.01563748513388,0.844,False,1.0,False,0.7792816568805196
RB1,9.205550526699653,0.392,False,1.0,False,0.9640497660674527
RBP7,7.004646930104428,0.785,False,1.0,False,0.8453862495187565
RNASEH2A,17.291913388008595,0.024,True,0.9961628546923373,False,1.2378430515664407
RNF213,9.585018220888799,0.374,False,1.0,False,0.981592942798217
ROMO1,10.609739928675452,0.383,False,1.0,False,1.025704738385275
RPSA,10.128251640892643,0.406,False,1.0,False,1.0055344830458561
RRS1,7.75095148724219,0.636,False,1.0,False,0.8893550186733525
RTP4,12.737178484382099,0.16,False,0.9999999999999998,False,1.1050732345633734
RUVBL2,10.574456252549396,0.333,False,1.0,False,1.0242580448330214
S100A6,7.10400273598637,0.759,False,1.0,False,0.8515031200317431
S100B,11.35250866064277,0.299,False,1.0,False,1.055091841889272
SAE1,10.991908498555972,0.242,False,1.0,False,1.041073104473697
SAT1,12.73732564974432,0.177,False,1.0,False,1.1050782523728981
SCARB2,7.551574313051816,0.614,False,1.0,False,0.8780375005295208
SDC3,9.464888676666817,0.401,False,1.0,False,0.9761155102814711
SDCBP,9.34452540641422,0.442,False,1.0,False,0.9705572491488319
SEC11C,4.469335032589868,0.977,False,1.0,False,0.6502429116868244
SERPINA3,7.789452342704436,0.587,False,1.0,False,0.8915069245657128
SERPINE2,5.567533169723248,0.911,False,1.0,False,0.7456628131124272
SERPINF1,6.932654490615789,0.759,False,1.0,False,0.8408995563853995
SET,9.425128236485449,0.361,False,1.0,False,0.9742872678453782
SGK1,8.527851556358513,0.526,False,1.0,False,0.9308396320183947
SHMT2,7.025491214299564,0.766,False,1.0,False,0.8466766950115099
SINHCAF,11.118950476655897,0.267,False,1.0,False,1.0460637959053916
SLC5A3,5.659325425456217,0.887,False,1.0,False,0.7527646676791695
SLC7A5P1,11.204773736792845,0.25,False,1.0,False,1.0494030910491725
SLC19A1,10.733918225094442,0.261,False,1.0,False,1.030758282349794
SLC22A18,10.637589973476423,0.321,False,1.0,False,1.026843246401136
SLC25A13,12.946839425940965,0.123,False,0.9999999999994442,False,1.1121637616681284
SLC26A2,7.860393660773667,0.629,False,1.0,False,0.8954442967290497
SLIRP,26.81051419590736,0.001,True,0.2087308297859352,False,1.4283051433489269
SMAD3,11.49280999435382,0.206,False,1.0,False,1.0604262267596631
SMAD4,9.209090446143932,0.403,False,1.0,False,0.9642167383697894
SNHG6,8.513439379563152,0.549,False,1.0,False,0.930105047957804
SNRPG,8.902362344245205,0.493,False,1.0,False,0.9495052669745512
SOX4,4.643141867939391,0.977,False,1.0,False,0.6668119534318351
SP100,11.569950233577913,0.221,False,1.0,False,1.0633314909025724
SPESP1,10.007880000309257,0.329,False,1.0,False,1.0003420892996757
SPINT1,11.423460152951094,0.21,False,1.0,False,1.0577976711360404
SSR2,13.36753532455242,0.084,False,0.9999999958599631,False,1.1260513404243642
ST3GAL6-AS1,5.923137652685568,0.88,False,1.0,False,0.7725518256862072
ST6GALNAC2,6.402412459069382,0.821,False,1.0,False,0.8063436490220725
STAT1,42.320335349168914,0.0,True,0.0,True,1.6265491004192971
STAT3,11.270932324968129,0.268,False,1.0,False,1.0519598421190295
STOM,9.887502926037797,0.348,False,1.0,False,0.9950866250277942
STX7,11.660443563434455,0.229,False,1.0,False,1.066715071305324
TAPBP,5.9562127296913445,0.903,False,1.0,False,0.7749702004436768
TAPBPL,8.567947583775236,0.544,False,1.0,False,0.9328768009439196
TFAP2A,10.901106368734247,0.254,False,1.0,False,1.0374705773399457
TGFB1,11.04919040390223,0.261,False,1.0,False,1.0433304575687452
TIMM50,4.79748396321483,0.977,False,1.0,False,0.6810135316724498
TIMP1,12.253836593894363,0.156,False,0.9999999999999997,False,1.0882720846752922
TIMP2,11.31219502562351,0.204,False,1.0,False,1.0535468838840478
TIMP3,9.398162210618011,0.435,False,1.0,False,0.9730429365975898
TM4SF1,9.403608150216371,0.38,False,1.0,False,0.9732945237127495
TMED10,19.069449318030053,0.01,True,0.9038386966068512,False,1.2803381517982884
TMEM173,9.590750035113217,0.433,False,1.0,False,0.981852572068853
TOP1MT,8.804422689461603,0.527,False,1.0,False,0.9447008843236249
TP53,8.293104351045969,0.54,False,1.0,False,0.9187171300872919
TPP1,5.506970664941491,0.922,False,1.0,False,0.7409127630460239
TPRKB,21.13434912287508,0.014,True,0.9614905468577403,False,1.3249888773509164
TRIM22,9.426203369045055,0.391,False,1.0,False,0.9743368053685865
TSC22D3,9.649134168423132,0.361,False,1.0,False,0.9844883451835568
TTLL1,6.966364574120888,0.759,False,1.0,False,0.8430061988597752
TXNDC17,17.227902439206133,0.026,True,0.9975371261456827,False,1.236232403708487
TYR,11.695354366015977,0.156,False,0.9999999999999997,False,1.0680133853477145
UBC,6.708489192842563,0.819,False,1.0,False,0.8266247244775342
UCN2,8.113000752893157,0.582,False,1.0,False,0.9091815162807406
UQCRFS1,9.269124770032562,0.484,False,1.0,False,0.9670387281584808
UQCRH,5.399568515396339,0.925,False,1.0,False,0.7323590563286153
VAT1,6.809004521787955,0.738,False,1.0,False,0.8330836225888152
VDAC2,12.423824736619594,0.192,False,1.0,False,1.094255316154511
WBP2,15.240768454473141,0.074,False,0.9999999582142639,False,1.1830068651087984
WNT7A,10.119462785555925,0.362,False,1.0,False,1.0051574576162878
XAGE1A,6.726216224970244,0.76,False,1.0,False,0.8277708242932231
control,0.0,0.0,True,0.0,True,-inf
