,singlePCA,multiPCA,edist,pvalue,significant,pvalue_adj,significant_adj,log10_edist
UNC0631,2.4178259993991134,0.0,2.4178259993991134,0.0,True,0.0,True,0.3834250433320803
Anacardic Acid,1.3894050619466753,0.0,1.3894050619466751,0.004,True,0.2506713005192788,False,0.1428288767835532
WHI-P154,1.1715943345751896,0.0,1.1715943345751896,0.01,True,0.4070335535985003,False,0.0687772629167975
Alisertib (MLN8237),6.247174300922126,0.0,6.247174300922126,0.0,True,0.0,True,0.7956836232619566
Triamcinolone Acetonide,1.7507397500687318,0.0,1.7507397500687318,0.0,True,0.0,True,0.243221592394514
Bisindolylmaleimide IX (Ro 31-8220 Mesylate),6.931316686447872,0.0,6.931316686447872,0.0,True,0.0,True,0.8408157418762121
IOX2,1.5940683458923814,0.0,1.5940683458923814,0.001,True,0.0897600485859268,False,0.2025069378929654
MK-0752,1.332536499610157,0.0,1.332536499610157,0.006,True,0.3318287966299906,False,0.1246791136552214
JNJ-26854165 (Serdemetan),2.6496192834477625,0.0,2.6496192834477625,0.0,True,0.0,True,0.4231834758326245
Mesna ,1.6232292935382304,0.0,1.6232292935382304,0.002,True,0.1547883624424773,False,0.2103798715728588
Droxinostat,0.8469163368360597,0.0,0.8469163368360597,0.039,True,0.5859376358915172,False,-0.0721594896044046
AG-490 (Tyrphostin B42),1.4476630224897633,0.0,1.4476630224897633,0.002,True,0.1547883624424773,False,0.1606674814020102
Thalidomide,2.106105392966114,0.0,2.106105392966114,0.0,True,0.0,True,0.3234801002010124
Valproic acid sodium salt (Sodium valproate),1.2264385023770927,0.0,1.2264385023770927,0.007,True,0.3576042556798063,False,0.0886457761478813
Quercetin,1.0382977486845135,0.0,1.0382977486845135,0.013,True,0.4593624884361972,False,0.0163219123447611
"Fluorouracil (5-Fluoracil, 5-FU)",1.207039759503317,0.0,1.207039759503317,0.008,True,0.3824098948388367,False,0.0817215758541847
Filgotinib (GLPG0634),0.6720932238930715,0.0,0.6720932238930715,0.089,False,0.6413241413117551,False,-0.1725704831748534
AICAR (Acadesine),1.373560074729241,0.0,1.373560074729241,0.006,True,0.3318287966299906,False,0.1378476586985955
Cimetidine ,1.007912260604627,0.0,1.007912260604627,0.027,True,0.547860585291851,False,0.0034227281474742
Resminostat,3.523244994833206,0.0,3.523244994833206,0.0,True,0.0,True,0.5469428436367411
Cyclocytidine HCl,1.0417873957752732,0.0,1.0417873957752732,0.014,True,0.462245247271242,False,0.0177790987500081
Lomustine ,1.1654765608578685,0.0,1.1654765608578683,0.007,True,0.3576042556798063,False,0.0665035437575406
Enzastaurin (LY317615),1.009824722860273,0.0,1.009824722860273,0.011,True,0.4311328291937477,False,0.0042459990296585
Ki8751,0.602705104857236,0.0,0.602705104857236,0.1,False,0.6413241413117551,False,-0.2198951300818817
Meprednisone,1.2295265556562356,0.0,1.2295265556562356,0.006,True,0.3318287966299906,False,0.0897379131889444
XAV-939,0.8501819877045023,0.0,0.8501819877045023,0.038,True,0.5859376358915172,False,-0.0704881004079541
Momelotinib (CYT387),1.2349616809198949,0.0,1.2349616809198949,0.008,True,0.3824098948388367,False,0.0916534822732362
Maraviroc,0.6330068878813222,0.0,0.6330068878813222,0.102,False,0.6413241413117551,False,-0.1985915643071704
Entinostat (MS-275),3.3846091657173645,0.0,3.3846091657173645,0.0,True,0.0,True,0.5295085262052035
Costunolide,0.9013933962800991,0.0,0.9013933962800992,0.019,True,0.5267492751515154,False,-0.045085627948665
AT9283,3.42612030782756,0.0,3.42612030782756,0.0,True,0.0,True,0.5348026090989222
Altretamine,1.0025099072474006,0.0,1.0025099072474006,0.031,True,0.5859376358915172,False,0.0010886732040567
Gandotinib (LY2784544),0.9688794612088714,0.0,0.9688794612088714,0.02,True,0.5267492751515154,False,-0.0137302503879457
TGX-221,1.8649719974639112,0.0,1.8649719974639112,0.001,True,0.0897600485859268,False,0.2706723152663131
A-366,0.6142385830879249,0.0,0.6142385830879249,0.1,False,0.6413241413117551,False,-0.2116629070464887
S3I-201,0.9418186980704917,0.0,0.9418186980704916,0.019,True,0.5267492751515154,False,-0.0260326916930119
Fulvestrant,5.126327268234689,0.0,5.126327268234689,0.0,True,0.0,True,0.7098063283896743
PF-3845,0.6083648583860253,0.0,0.6083648583860253,0.092,False,0.6413241413117551,False,-0.215835880499739
INO-1001 (3-Aminobenzamide),1.8159043746932753,0.0,1.8159043746932757,0.0,True,0.0,True,0.2590929748918438
BMS-265246,2.1771488928333014,0.0,2.1771488928333014,0.0,True,0.0,True,0.3378881309817098
Andarine,0.7983966762174362,0.0,0.7983966762174362,0.046,True,0.5859376358915172,False,-0.0977812797159648
CUDC-101,1.6702185251903785,0.0,1.6702185251903785,0.0,True,0.0,True,0.2227732963425565
AC480 (BMS-599626),2.102108464878768,0.0,2.102108464878768,0.0,True,0.0,True,0.3226551210561745
CYC116,1.928518155612025,0.0,1.928518155612025,0.0,True,0.0,True,0.2852237317916394
Motesanib Diphosphate (AMG-706),0.8316887350013786,0.0,0.8316887350013786,0.031,True,0.5859376358915172,False,-0.0800391808778878
Hesperadin,10.347404456542321,0.0,10.34740445654232,0.0,True,0.0,True,1.01483142500389
Ramelteon,0.537192721705722,0.0,0.537192721705722,0.16,False,0.6413241413117551,False,-0.2698698801143718
Givinostat (ITF2357),8.150036912945438,0.0,8.150036912945438,0.0,True,0.0,True,0.911159575740248
Carmofur,1.1936449042623565,0.0,1.1936449042623565,0.008,True,0.3824098948388367,False,0.0768751483545735
MK-5108 (VX-689),1.178086678434795,0.0,1.178086678434795,0.009,True,0.386270014885189,False,0.0711772451039341
Dacinostat (LAQ824),21.8312985380621,0.0,21.8312985380621,0.0,True,0.0,True,1.339079568560381
M344,2.9323888904713016,0.0,2.9323888904713016,0.0,True,0.0,True,0.4672215654868416
ENMD-2076,1.5353195001237054,0.0,1.5353195001237054,0.004,True,0.2506713005192788,False,0.1861987659382896
Aminoglutethimide ,0.607077005575448,0.0,0.607077005575448,0.107,False,0.6413241413117551,False,-0.216756216708377
UNC0379,1.0401401162188648,0.0,1.0401401162188648,0.018,True,0.5164298202094428,False,0.0170918466082598
Thiotepa,0.99898638189255,0.0,0.99898638189255,0.015,True,0.4699440903118599,False,-0.0004404320034779
AMG-900,1.0701795499199562,0.0,1.0701795499199562,0.013,True,0.4593624884361972,False,0.0294566477765522
PD173074,0.7778351192774551,0.0,0.7778351192774551,0.042,True,0.5859376358915172,False,-0.1091124523378449
KW-2449,1.8931803858510676,0.0,1.893180385851068,0.001,True,0.0897600485859268,False,0.2771919963448814
"Roscovitine (Seliciclib,CYC202)",0.730416262732632,0.0,0.730416262732632,0.055,False,0.5859376358915172,False,-0.136429565790823
Streptozotocin (STZ),0.8969092321465268,0.0,0.8969092321465268,0.039,True,0.5859376358915172,False,-0.0472515056431935
SB431542,2.3549058249937076,0.0,2.354905824993708,0.0,True,0.0,True,0.3719735439475627
SGI-1776 free base,0.8471164039048062,0.0,0.8471164039048062,0.031,True,0.5859376358915172,False,-0.0720569083233213
Avagacestat (BMS-708163),1.530122447599382,0.0,1.530122447599382,0.003,True,0.2065360681570498,False,0.1847261864966102
Ki16425,1.011171444145404,0.0,1.011171444145404,0.026,True,0.546300076165262,False,0.0048247964751086
Panobinostat (LBH589),41.738092283920366,0.0,41.73809228392038,0.0,True,0.0,True,1.6205325949570244
Glesatinib?(MGCD265),0.8428684058022924,0.0,0.8428684058022924,0.034,True,0.5859376358915172,False,-0.0742402250135144
Trichostatin A (TSA),6.317306470294895,0.0,6.317306470294895,0.0,True,0.0,True,0.8005319462515629
Obatoclax Mesylate (GX15-070),0.4179098535456234,0.0,0.4179098535456234,0.24,False,0.6413241413117551,False,-0.3789173888706322
AZ 960,1.8463129051523453,0.0,1.8463129051523453,0.0,True,0.0,True,0.2663053052842019
SRT1720 HCl,1.4928140138960515,0.0,1.4928140138960515,0.002,True,0.1547883624424773,False,0.1740057033914104
Veliparib (ABT-888),0.6231454664560374,0.0,0.6231454664560374,0.106,False,0.6413241413117551,False,-0.2054105602352153
Amisulpride,1.136541269357295,0.0,1.136541269357295,0.012,True,0.4398125948847561,False,0.055585210169864
SL-327,3.3406232324438463,0.0,3.3406232324438463,0.0,True,0.0,True,0.5238274970995102
Prednisone ,0.951003468296264,0.0,0.951003468296264,0.019,True,0.5267492751515154,False,-0.0218178991938348
TG101209,1.385330186862518,0.0,1.385330186862518,0.003,True,0.2065360681570498,False,0.1415532977628322
Tie2 kinase inhibitor,1.1878156497163133,0.0,1.1878156497163133,0.008,True,0.3824098948388367,False,0.0747490428981208
Disulfiram ,0.870796036289903,0.0,0.870796036289903,0.034,True,0.5859376358915172,False,-0.0600835564583902
PF-573228,0.464734377942591,0.0,0.464734377942591,0.206,False,0.6413241413117551,False,-0.3327952001302633
Pirarubicin,1.6727174898120012,0.0,1.6727174898120012,0.003,True,0.2065360681570498,False,0.223422597880443
Sorafenib Tosylate,1.2009049840150254,0.0,1.2009049840150254,0.013,True,0.4593624884361972,False,0.0795086472443958
Vandetanib (ZD6474),2.155542057529388,0.0,2.155542057529388,0.0,True,0.0,True,0.3335565009429775
Nilotinib (AMN-107),1.4261116533095475,0.0,1.4261116533095477,0.004,True,0.2506713005192788,False,0.1541535286841246
Lenalidomide (CC-5013),0.7927611926846794,0.0,0.7927611926846794,0.042,True,0.5859376358915172,False,-0.1008576176239527
AR-42,9.477211771709733,0.0,9.477211771709731,0.0,True,0.0,True,0.9766805851998231
Linifanib (ABT-869),0.9484467459593589,0.0,0.9484467459593589,0.022,True,0.5409500783890983,False,-0.0229870491562137
GSK1070916,1.813686810144759,0.0,1.813686810144759,0.0,True,0.0,True,0.2585622946485475
Celecoxib,1.4339108483111715,0.0,1.4339108483111715,0.007,True,0.3576042556798063,False,0.1565221504321223
Cediranib (AZD2171),1.2010397571616522,0.0,1.2010397571616522,0.008,True,0.3824098948388367,False,0.079557383781042
Toremifene Citrate,1.5967439583126293,0.0,1.5967439583126293,0.0,True,0.0,True,0.2032352815693678
AZD1480,1.4981668598753402,0.0,1.4981668598753402,0.001,True,0.0897600485859268,False,0.1755601860520029
Raltitrexed,2.871449369506223,0.0,2.871449369506223,0.0,True,0.0,True,0.4581011630382483
"Fedratinib (SAR302503, TG101348)",2.0690951888620077,0.0,2.069095188862008,0.0,True,0.0,True,0.3157804708719063
Ivosidenib (AG-120),1.5686340214182906,0.0,1.5686340214182906,0.006,True,0.3318287966299906,False,0.1955216299995858
Navitoclax (ABT-263),1.339306758669693,0.0,1.339306758669693,0.004,True,0.2506713005192788,False,0.1268800604618975
ENMD-2076 L-(+)-Tartaric acid ,1.7533264612019934,0.0,1.7533264612019934,0.001,True,0.0897600485859268,False,0.2438627872280488
Regorafenib (BAY 73-4506),0.9200588298503902,0.0,0.9200588298503902,0.024,True,0.5409500783890983,False,-0.0361844023690713
Mercaptopurine (6-MP),0.5614760600630717,0.0,0.5614760600630717,0.116,False,0.6413241413117551,False,-0.2506687562398388
Crizotinib (PF-02341066),0.8784709655828635,0.0,0.8784709655828635,0.031,True,0.5859376358915172,False,-0.0562725878346212
Nintedanib (BIBF 1120),0.7550896136232979,0.0,0.7550896136232979,0.054,False,0.5859376358915172,False,-0.1220015034799705
Pelitinib (EKB-569),2.4881754413907657,0.0,2.4881754413907657,0.0,True,0.0,True,0.3958809992268395
Lapatinib (GW-572016) Ditosylate,1.086521794501877,0.0,1.086521794501877,0.011,True,0.4311328291937477,False,0.0360384422414204
BMS-536924,1.8728636179386342,0.0,1.8728636179386344,0.001,True,0.0897600485859268,False,0.2725061531717163
Alendronate sodium trihydrate,1.8639501551660516,0.0,1.863950155166052,0.0,True,0.0,True,0.2704342944848221
Quisinostat (JNJ-26481585) 2HCl,52.84987765713562,0.0,52.84987765713562,0.0,True,0.0,True,1.7230439862907034
ABT-737,1.0452782758992925,0.0,1.0452782758992925,0.016,True,0.4838225406339805,False,0.0192319245132321
Trametinib (GSK1120212),12.636346296349615,0.0,12.636346296349616,0.0,True,0.0,True,1.1016215191429686
CUDC-907,11.396210805690586,0.0,11.396210805690586,0.0,True,0.0,True,1.056760474167072
"Temsirolimus (CCI-779, NSC 683864)",2.3532564379078735,0.0,2.353256437907873,0.0,True,0.0,True,0.3716692554803412
SNS-314,2.0056394186807722,0.0,2.005639418680772,0.0,True,0.0,True,0.3022528566239292
BMS-754807,2.93171075695858,0.0,2.93171075695858,0.0,True,0.0,True,0.4671211205211731
Dasatinib,4.663599067490878,0.0,4.663599067490878,0.0,True,0.0,True,0.6687212067893723
TAK-901,1.5976317272749014,0.0,1.5976317272749014,0.001,True,0.0897600485859268,False,0.2034766765769655
Bosutinib (SKI-606),0.9797544086763565,0.0,0.9797544086763564,0.014,True,0.462245247271242,False,-0.0088827736171408
"Luminespib (AUY-922, NVP-AUY922)",3.578614968552543,0.0,3.578614968552543,0.0,True,0.0,True,0.5537149741574532
Rigosertib (ON-01910),1.1296345131523822,0.0,1.1296345131523822,0.011,True,0.4311328291937477,False,0.0529379526902503
Tanespimycin (17-AAG),3.5418367499894288,0.0,3.5418367499894288,0.0,True,0.0,True,0.5492285398544337
Alvespimycin (17-DMAG) HCl,2.909959388043845,0.0,2.909959388043845,0.0,True,0.0,True,0.4638869279303975
"Patupilone (EPO906, Epothilone B)",1.5875836381938342,0.0,1.5875836381938342,0.001,True,0.0897600485859268,False,0.2007366143729763
Flavopiridol HCl,5.6841783441537075,0.0,5.684178344153708,0.0,True,0.0,True,0.7546676956922272
Epothilone A,2.009530126808343,0.0,2.009530126808343,0.0,True,0.0,True,0.303094521505184
YM155 (Sepantronium Bromide),45.70876037457873,0.0,45.708760374578745,0.0,True,0.0,True,1.659999443346206
