,edist,pvalue,significant,pvalue_adj,significant_adj,log10_edist
TMEM41B_+_9336101.23-P1P2,1.5246704262123565,0.007,True,0.5725758389403052,False,0.18317597643952452
TMEM41B_+_9336110.23-P1P2,1.0741828070382713,0.032,True,0.8486970051175984,False,0.031078196942700573
TMEM41B_-_9335799.23-P1P2,1.0408966814848544,0.034,True,0.8486970051175984,False,0.017407623950647353
TSPAN4_+_843123.23-P1,2.1733689344157536,0.004,True,0.4225300840076355,False,0.33713345507376596
TSPAN4_+_843278.23-P1,5.29682008437643,0.0,True,0.0,True,0.7240152216255112
TSPAN4_+_843292.23-P1,2.0471323804541814,0.0,True,0.0,True,0.31114592778308325
TSPAN4_-_842881.23-P1,0.8597467171856419,0.036,True,0.8486970051175984,False,-0.06562947379136069
ZBED5_+_10879120.23-P1P2,0.6910291870384722,0.073,False,0.9180344746545982,False,-0.16050360891805313
ZBED5_+_10879136.23-P1P2,1.1967452589958452,0.009,True,0.6367134641155997,False,0.07800171566430866
ZBED5_-_10879553.23-P1P2,0.31172177539484736,0.341,False,0.96117647159674,False,-0.5062328589246113
chr11:267073-267299_1_-,24.715201572771527,0.0,True,0.0,True,1.392964156839498
chr11:316245-316608_25_+,6.405436984126206,0.0,True,0.0,True,0.8065487630145189
chr11:316245-316608_32_+,10.797523478124083,0.0,True,0.0,True,1.033324157050043
chr11:335789-336158_5_+,36.34249293576044,0.0,True,0.0,True,1.5604147146921723
chr11:350705-351232_17_-,19.93561211094427,0.0,True,0.0,True,1.299629574953226
chr11:350705-351232_32_+,1.3233301975973557,0.006,True,0.5315271420972896,False,0.12166822294941337
chr11:353335-354301_10_+,23.63912737502153,0.0,True,0.0,True,1.3736314407706527
chr11:355351-355535_3_-,4.086160309415838,0.0,True,0.0,True,0.6113154009966179
chr11:356035-356520_47_-,34.51500146560478,0.0,True,0.0,True,1.5380078961656996
chr11:407323-407640_9_-,1.1987966247135073,0.029,True,0.8433928867682444,False,0.07874551149219053
chr11:407323-407640_18_-,8.758723616487648,0.0,True,0.0,True,0.9424408222977118
chr11:503417-503684_8_+,33.872318086611266,0.0,True,0.0,True,1.5298449190471897
chr11:518541-519179_13_+,0.9819417167431812,0.048,True,0.8675957801188836,False,-0.00791428904401776
chr11:518541-519179_46_-,34.86891472586622,0.0,True,0.0,True,1.5424384304301064
chr11:518541-519179_63_+,0.5965736558000998,0.16,False,0.9335702142048717,False,-0.22433592863613971
chr11:537250-537635_35_+,2.6138632567711557,0.002,True,0.2549428801402367,False,0.417282863893685
chr11:537250-537635_36_+,1.3963149229128025,0.004,True,0.4225300840076355,False,0.1449833795039897
chr11:551678-551880_3_+,0.9768507668875372,0.03,True,0.8486970051175984,False,-0.010171778213255949
chr11:551678-551880_10_-,0.36204121219721763,0.256,False,0.9480327954705577,False,-0.44124198965717554
chr11:551678-551880_34_-,32.335909533982175,0.0,True,0.0,True,1.5096850811493554
chr11:613336-613898_40_-,1.0154596303953358,0.023,True,0.8083477050807293,False,0.006662662703862549
chr11:628528-628920_20_+,36.879327914931345,0.0,True,0.0,True,1.5667829979158572
chr11:690929-691358_32_+,1.0110759102147124,0.055,False,0.8898865089281108,False,0.004783763058622483
chr11:706017-706192_15_+,1.3542822081001251,0.01,True,0.6553878166524821,False,0.13170917295322132
chr11:741567-741825_8_-,2.4642592446115525,0.0,True,0.0,True,0.39168639447525866
chr11:783642-783767_7_+,23.636479059923055,0.0,True,0.0,True,1.373582783599585
chr11:816450-816652_25_-,0.9611506997445254,0.033,True,0.8486970051175984,False,-0.017208513542307253
chr11:816450-816652_27_-,0.704428390603324,0.08,False,0.9180344746545982,False,-0.15216314896556093
chr11:862076-862396_37_+,3.7234344336989302,0.0,True,0.0,True,0.5709437107150503
chr11:1053254-1053594_24_-,1.579589270563794,0.002,True,0.2549428801402367,False,0.198544175108338
chr11:1053254-1053594_29_-,15.43602249498335,0.0,True,0.0,True,1.1885354027990753
chr11:1283640-1284234_40_-,18.260207603680442,0.0,True,0.0,True,1.2615057108007066
chr11:1285887-1286079_2_-,20.86602397477101,0.0,True,0.0,True,1.3194397020446489
chr11:1404402-1404794_28_+,0.8018896945322425,0.045,True,0.8619154852505655,False,-0.09588536781391069
chr11:1433764-1433875_5_+,6.602581321997414,0.0,True,0.0,True,0.8197137589856992
chr11:1433764-1433875_19_+,1.7987861002128493,0.0,True,0.0,True,0.25497952297852466
chr11:1488473-1488949_8_+,1.9191756761482193,0.001,True,0.14707149678504577,False,0.28311473069677423
chr11:1533749-1534025_3_-,2.5619613134103254,0.0,True,0.0,True,0.4085725674464223
chr11:1541754-1542169_7_+,34.135996187778744,0.0,True,0.0,True,1.533212581350355
chr11:1561418-1561519_8_+,40.74065575592583,0.0,True,0.0,True,1.6100280150639508
chr11:1568332-1568421_4_-,1.3069186830039392,0.012,True,0.7045721707615341,False,0.11624856644716691
chr11:1595831-1596187_61_+,16.537326214178172,0.0,True,0.0,True,1.2184652933485418
chr11:1781615-1781939_38_-,1.5225075977240916,0.007,True,0.5725758389403052,False,0.18255946855707383
chr11:1783608-1784126_25_+,0.878046937890316,0.041,True,0.8542341028785444,False,-0.05648226732637099
chr11:1785033-1785338_17_-,1.8381172333343372,0.004,True,0.4225300840076355,False,0.26437320681426396
chr11:1804107-1804560_29_+,5.91893086663228,0.0,True,0.0,True,0.7722432674232039
chr11:1804107-1804560_31_-,0.5874664882949059,0.106,False,0.924008864799547,False,-0.23101690244125533
chr11:1865688-1866233_9_+,3.338175047875028,0.0,True,0.0,True,0.5235091065592021
chr11:1989836-1990190_12_-,0.5586377392561968,0.108,False,0.924008864799547,False,-0.2528697285041755
chr11:1991145-1991394_24_+,0.6526808344944008,0.066,False,0.9018718091912433,False,-0.1852991398634378
chr11:2291832-2291940_2_-,2.074571797476823,0.0,True,0.0,True,0.31692846963422633
chr11:2292210-2292477_1_+,2.5537875038818516,0.001,True,0.14707149678504577,False,0.4071847575589925
chr11:2292210-2292477_20_+,0.8011341229693176,0.057,False,0.8898865089281108,False,-0.09629476982176471
chr11:2326604-2326879_29_-,3.180932972926483,0.0,True,0.0,True,0.5025545179615428
chr11:2440889-2441236_8_-,0.30506315868850997,0.303,False,0.96117647159674,False,-0.5156102372752442
chr11:2440889-2441236_12_+,45.087982744108324,0.0,True,0.0,True,1.6540608052178543
chr11:2553896-2555395_84_+,10.993306882655828,0.0,True,0.0,True,1.0411283516467118
chr11:2761406-2762012_37_+,2.644854492331975,0.0,True,0.0,True,0.4224017841535999
chr11:2761406-2762012_43_+,0.2939525620975214,0.362,False,0.96117647159674,False,-0.5317227501373711
chr11:2761406-2762012_47_+,0.5959424372046112,0.097,False,0.9219821895401232,False,-0.22479568725928206
chr11:2790307-2790647_8_-,1.3524985136757781,0.009,True,0.6367134641155997,False,0.13113679651223914
chr11:2790307-2790647_26_-,1.4774316155816933,0.008,True,0.6061290324629252,False,0.16950738825865222
chr11:2799163-2801099_16_+,38.87046288943056,0.0,True,0.0,True,1.5896197124637448
chr11:2799163-2801099_179_-,40.4983111928345,0.0,True,0.0,True,1.6074369132165147
chr11:2809794-2810145_4_+,0.8631954415141774,0.044,True,0.8619147596686468,False,-0.06389086180344278
chr11:2821093-2821676_8_+,28.5426895815091,0.0,True,0.0,True,1.4554948943347805
chr11:2867306-2867791_46_-,3.014683143180809,0.0,True,0.0,True,0.4792416725625558
chr11:2888381-2889755_28_+,0.24195036771882528,0.511,False,0.96117647159674,False,-0.6162737135093339
chr11:2888381-2889755_29_+,0.770207107963488,0.047,True,0.8675957801188836,False,-0.11339247774772526
chr11:2909553-2909996_14_-,9.178892757581059,0.0,True,0.0,True,0.9627902957682418
chr11:2909553-2909996_19_-,0.6131634350106783,0.09,False,0.9180344746545982,False,-0.21242375148004314
chr11:2911748-2912844_81_-,1.2634159511366825,0.022,True,0.8028774087454298,False,0.10154635573621043
chr11:2913244-2914400_15_+,15.846501707743458,0.0,True,0.0,True,1.1999334017770653
chr11:2933807-2934169_15_-,0.6887589970622567,0.081,False,0.9180344746545982,False,-0.16193271503820444
chr11:2933807-2934169_25_-,42.960213978564205,0.0,True,0.0,True,1.6330664358544005
chr11:3080402-3080637_12_+,6.644829402302509,0.0,True,0.0,True,0.8224838354533608
chr11:3112970-3113435_19_+,11.863868537445446,0.0,True,0.0,True,1.0742263256654416
chr11:3131418-3131856_10_+,23.119470405215587,0.0,True,0.0,True,1.363977881533665
chr11:3136627-3136904_5_-,0.8157069723330164,0.042,True,0.8549733188426808,False,-0.08846582550353535
chr11:3189676-3189977_5_-,1.4706419138726865,0.007,True,0.5725758389403052,False,0.1675069393755724
chr11:3189676-3189977_11_-,21.148672053174877,0.0,True,0.0,True,1.325283102770898
chr11:3425773-3426204_4_+,0.8518423215222803,0.033,True,0.8486970051175984,False,-0.06964078695890799
chr11:3429589-3429768_17_+,19.345986986003744,0.0,True,0.0,True,1.2865908912886308
chr11:3465280-3465429_3_+,1.3684996385064885,0.03,True,0.8486970051175984,False,0.13624468702589543
chr11:3465280-3465429_6_-,25.15623431919778,0.0,True,0.0,True,1.40064563133639
chr11:3465280-3465429_7_-,6.161478065974999,0.0,True,0.0,True,0.7896849067905041
chr11:3465561-3465633_3_-,0.9026169890871341,0.037,True,0.8486970051175984,False,-0.04449649643369097
chr11:3529793-3529849_2_-,2.3236254635467137,0.0,True,0.0,True,0.3661661270644914
chr11:3532701-3532962_4_+,1.205077413490807,0.022,True,0.8028774087454298,False,0.08101494663867664
chr11:3664559-3664710_8_-,0.44905839642356504,0.212,False,0.9335702142048717,False,-0.34769717882867457
chr11:3666023-3666484_42_+,3.293492972983069,0.0,True,0.0,True,0.5176567411651345
chr11:3862079-3863299_41_-,20.19221410467565,0.0,True,0.0,True,1.3051839425554335
chr11:3875124-3876852_175_+,1.8209742924508152,0.0,True,0.0,True,0.26030381469905944
chr11:3888536-3889369_5_-,40.66980051351088,0.0,True,0.0,True,1.6092720421834439
chr11:3899852-3900226_11_-,1.6168348135440187,0.0,True,0.0,True,0.20866565179824684
chr11:3899852-3900226_18_-,2.656858169814777,0.001,True,0.14707149678504577,False,0.4243683712296747
chr11:3899852-3900226_19_-,29.83979776095186,0.0,True,0.0,True,1.4747958753823915
chr11:3941320-3941697_8_+,0.7036950068004391,0.075,False,0.9180344746545982,False,-0.15261553057941135
chr11:4006158-4006564_15_-,7.118606855581907,0.0,True,0.0,True,0.8523950085057492
chr11:4166886-4168299_35_-,1.0776497581700486,0.009,True,0.6367134641155997,False,0.03247763579564862
chr11:4680329-4680959_22_+,3.8631501956848187,0.0,True,0.0,True,0.5869415934383957
chr11:5012186-5012772_22_-,15.238746059896455,0.0,True,0.0,True,1.182949231985688
chr11:5150279-5151217_31_+,1.429517735537642,0.005,True,0.48141066905154145,False,0.15518954787053826
chr11:5218907-5219141_2_-,14.674587953677834,0.0,True,0.0,True,1.166565915578505
chr11:5526714-5526942_6_-,1.5132331459209212,0.023,True,0.8083477050807293,False,0.17990584552904454
chr11:5552522-5553049_28_+,0.6700672995153258,0.056,False,0.8898865089281108,False,-0.1738815758957173
chr11:5577988-5578384_12_+,0.21142252671002382,0.474,False,0.96117647159674,False,-0.6748487412260985
chr11:5585556-5585902_7_-,1.731684048843423,0.003,True,0.3473017019400876,False,0.23846865652611973
chr11:5612858-5613333_9_-,6.446981503975673,0.0,True,0.0,True,0.8093564242466533
chr11:5617134-5617668_12_-,2.4189463331142758,0.0,True,0.0,True,0.3836262331858248
chr11:5831136-5832192_4_-,1.6539237114420917,0.001,True,0.14707149678504577,False,0.2185154734971607
chr11:6272435-6272687_10_-,0.7923390354526987,0.056,False,0.8898865089281108,False,-0.1010889475517707
chr11:6393188-6393352_18_+,2.9151219035938603,0.0,True,0.0,True,0.4646567206563247
chr11:6409810-6411893_81_-,4.824792268683078,0.0,True,0.0,True,0.6834786195436942
chr11:6584452-6584930_20_+,0.957950329982113,0.033,True,0.8486970051175984,False,-0.018657008639531684
chr11:6627979-6628950_34_+,1.0630654138049653,0.014,True,0.7416646522104205,False,0.02655998886993373
chr11:8227714-8228645_65_-,0.5063229024278915,0.136,False,0.9335702142048717,False,-0.2955724277917091
chr11:8722681-8722948_14_-,0.7203230885832976,0.073,False,0.9180344746545982,False,-0.14247266451857984
chr11:8755444-8755833_5_+,1.1133583251210712,0.01,True,0.6553878166524821,False,0.0466349609006037
chr11:8847572-8848484_49_-,2.3659812632353425,0.0,True,0.0,True,0.3740113010249125
chr11:8857867-8857938_5_-,26.171675066185166,0.0,True,0.0,True,1.4178315196868945
chr11:8956763-8956888_2_-,7.319045098681057,0.0,True,0.0,True,0.8644544232133792
chr11:8984255-8984762_14_-,0.9654676527806227,0.017,True,0.7732490811079129,False,-0.015262272329138514
chr11:9023169-9023743_22_+,3.0188992290755348,0.0,True,0.0,True,0.47984861650542654
chr11:9145302-9145458_7_+,1.7919302345662391,0.006,True,0.5315271420972896,False,0.2533210972163326
chr11:9145302-9145458_8_+,4.99289022483044,0.0,True,0.0,True,0.6983520176324216
chr11:9159108-9159674_2_-,1.1214985223436482,0.015,True,0.7584507647854152,False,0.04979870570461071
chr11:9266184-9266513_6_+,1.7582884079431729,0.001,True,0.14707149678504577,False,0.24509011289084554
chr11:9340597-9340760_9_-,1.725242921350942,0.011,True,0.6799498504171224,False,0.2368502541771338
chr11:9340870-9341001_9_+,0.4578439717375904,0.153,False,0.9335702142048717,False,-0.3392824996345324
chr11:9379658-9379828_8_-,1.7947480321141196,0.001,True,0.14707149678504577,False,0.2540034858148895
chr11:9383897-9384453_10_-,24.131271470504856,0.0,True,0.0,True,1.3825802053765215
chr11:9528129-9528665_23_-,10.938887386750585,0.0,True,0.0,True,1.0389731513970895
chr11:9556651-9557140_31_+,0.6399786688574505,0.125,False,0.9307912412260697,False,-0.19383450125344015
chr11:9587334-9588102_20_+,39.758707761968026,0.0,True,0.0,True,1.5994322605098141
chr11:9587334-9588102_21_+,2.8446822507640963,0.0,True,0.0,True,0.45403376301700565
chr11:9623029-9623285_1_-,5.496085567491338,0.0,True,0.0,True,0.740053485550773
chr11:9625694-9625992_5_-,1.0159502883338867,0.032,True,0.8486970051175984,False,0.006872457917909565
chr11:9634658-9635138_9_-,4.091025060273138,0.0,True,0.0,True,0.6118321398515891
chr11:9634658-9635138_17_-,18.612990744448688,0.0,True,0.0,True,1.2698161613873078
chr11:9635435-9636077_21_-,26.550082773397328,0.0,True,0.0,True,1.4240658793901309
chr11:9639705-9639825_6_-,0.5895888567527994,0.082,False,0.9180344746545982,False,-0.22945073325026394
chr11:9648522-9648847_24_+,29.418490483233647,0.0,True,0.0,True,1.4686203845158807
chr11:9781100-9781560_15_-,1.7838730417682296,0.0,True,0.0,True,0.25136394240473275
chr11:9781100-9781560_21_-,1.2155649734525458,0.007,True,0.5725758389403052,False,0.0847781773774329
chr11:9813412-9813746_1_+,1.323750116159422,0.008,True,0.6061290324629252,False,0.1218060112249985
chr11:10330902-10331460_31_+,0.9686936861457909,0.028,True,0.8421272332206291,False,-0.013813530944479556
chr11:10372921-10373529_35_+,1.727913372789585,0.002,True,0.2549428801402367,False,0.23752196576873458
chr11:10436237-10436535_4_-,6.9031545067017515,0.0,True,0.0,True,0.8390475938949042
chr11:10436237-10436535_17_-,12.244221965458093,0.0,True,0.0,True,1.0879311939651415
chr11:10466273-10466656_27_-,1.2770801332416166,0.016,True,0.7732490811079129,False,0.1062181488944112
chr11:10511739-10511825_1_-,8.303087428032532,0.0,True,0.0,True,0.9192396108862991
chr11:10511739-10511825_3_-,2.4745160274840092,0.0,True,0.0,True,0.39349027108931356
chr11:10511851-10512594_9_-,1.2567938738409374,0.024,True,0.8083477050807293,False,0.09926405509719342
chr11:10603286-10603536_7_+,2.504848499074539,0.0,True,0.0,True,0.3987814635343371
chr11:10627591-10627881_4_+,4.652220302590827,0.0,True,0.0,True,0.6676602722503424
chr11:10666869-10667270_11_+,20.891744854109106,0.0,True,0.0,True,1.319974713262547
chr11:10738286-10738854_24_+,24.984692639227546,0.0,True,0.0,True,1.3976740111366808
chr11:10738286-10738854_26_+,1.328394775772308,0.008,True,0.6061290324629252,False,0.12332715896359528
chr11:10757043-10757730_3_+,1.4744129507902226,0.001,True,0.14707149678504577,False,0.16861913693702674
chr11:10808093-10808274_1_+,0.5285236515625975,0.165,False,0.9335702142048717,False,-0.27693557313746403
chr11:10808093-10808274_7_+,23.277337920891938,0.0,True,0.0,True,1.3669333113569808
chr11:10916137-10916669_20_+,23.757364812661457,0.0,True,0.0,True,1.3757982666631499
chr11:11820390-11820703_14_-,15.529708756211305,0.0,True,0.0,True,1.1911633110565454
chr11:11834885-11835163_6_-,0.5284802748229698,0.152,False,0.9335702142048717,False,-0.2769712178086021
chr11:11834885-11835163_10_+,1.1014365376130986,0.014,True,0.7416646522104205,False,0.04195947910055174
chr11:12068945-12069447_34_-,32.65519612335412,0.0,True,0.0,True,1.5139522964273433
chr11:12109759-12110081_5_-,1.3773831862078225,0.005,True,0.48141066905154145,False,0.1390547772250737
chr11:12133217-12133350_4_+,4.199733149764549,0.0,True,0.0,True,0.6232216962868201
chr11:12133217-12133350_5_+,14.395485088876788,0.0,True,0.0,True,1.1582263040090193
chr11:12133217-12133350_6_-,1.0696957218593521,0.017,True,0.7732490811079129,False,0.029260258890468956
chr11:12133217-12133350_7_+,1.0702829732314232,0.018,True,0.7732490811079129,False,0.029498616438016184
chr11:12170559-12170971_30_+,0.5247963658386698,0.144,False,0.9335702142048717,False,-0.2800091810669937
chr11:12172468-12172915_9_+,10.556910844484124,0.0,True,0.0,True,1.0235368538545535
chr11:12172468-12172915_21_-,21.01222651889737,0.0,True,0.0,True,1.3224720739974765
chr11:12180519-12180794_12_-,1.2320150277412925,0.013,True,0.7262222725020391,False,0.09061600525155171
chr11:12194229-12194506_4_-,0.3284167703604872,0.312,False,0.96117647159674,False,-0.48357467405850907
chr11:12194229-12194506_14_+,1.412517753027652,0.009,True,0.6367134641155997,False,0.14999391489395036
chr11:12208984-12209410_14_-,12.348599104044636,0.0,True,0.0,True,1.0916176915315468
chr11:12208984-12209410_23_+,0.5445846087902559,0.142,False,0.9335702142048717,False,-0.2639346369804792
chr11:12303301-12303734_27_-,0.49731782152835713,0.133,False,0.9335702142048717,False,-0.30336597742021004
chr11:12439919-12440287_7_+,19.78505281449179,0.0,True,0.0,True,1.2963372139152503
chr11:12599133-12600214_13_-,3.8918145674922506,0.0,True,0.0,True,0.5901521393472382
chr11:12599133-12600214_45_+,44.042192733208196,0.0,True,0.0,True,1.643868933102309
chr11:12701849-12702182_6_-,10.578248530395198,0.0,True,0.0,True,1.0244137663236603
chr11:12705524-12705707_5_-,1.3356313741067236,0.009,True,0.6367134641155997,False,0.12568661212042098
chr11:12714265-12714483_19_-,0.2376237551803282,0.463,False,0.96117647159674,False,-0.6241101452226834
chr11:12745871-12746313_12_+,0.965103794588325,0.012,True,0.7045721707615341,False,-0.015425976819015474
chr11:12747805-12748190_11_+,3.028553910109542,0.0,True,0.0,True,0.4812353087751865
chr11:12766368-12766441_4_+,9.58235900977341,0.0,True,0.0,True,0.9814724379730507
chr11:12766511-12766574_3_+,2.2670501448338243,0.0,True,0.0,True,0.3554611263831449
chr11:12766578-12766711_4_+,1.3493953863710697,0.005,True,0.48141066905154145,False,0.1301392209541422
chr11:12834426-12834780_4_-,25.23020261287565,0.0,True,0.0,True,1.401920738163256
chr11:12848959-12850415_30_-,1.2755523174526981,0.003,True,0.3473017019400876,False,0.10569827612891118
chr11:12863698-12864397_14_-,1.1793324522749415,0.016,True,0.7732490811079129,False,0.07163624940044602
chr11:12864408-12865023_19_+,10.836917023715985,0.0,True,0.0,True,1.0349057480673665
chr11:12874908-12876143_54_-,3.7422362947902545,0.0,True,0.0,True,0.5731312065428108
chr11:12882818-12883034_17_+,1.378477367676087,0.006,True,0.5315271420972896,False,0.13939964010151226
chr11:12890279-12890486_1_-,1.109932339215593,0.015,True,0.7584507647854152,False,0.045296505272308205
chr11:12936219-12936351_4_-,1.0878782988201667,0.016,True,0.7732490811079129,False,0.03658031346222076
chr11:12936219-12936351_13_-,3.982347548499151,0.0,True,0.0,True,0.6001391592094257
chr11:13096293-13096671_5_-,38.302805672212166,0.0,True,0.0,True,1.5832305871104424
chr11:13136403-13136789_12_+,14.164477546329676,0.0,True,0.0,True,1.1512005602944668
chr11:13156800-13158000_44_-,1.6346615131728317,0.002,True,0.2549428801402367,False,0.21342783762014375
chr11:13162438-13162692_6_-,0.9275783118086434,0.031,True,0.8486970051175984,False,-0.03264941438069082
chr11:13894497-13895524_22_-,1.2308032630689727,0.016,True,0.7732490811079129,False,0.09018863896554952
chr11:13894497-13895524_33_+,1.0712897678188913,0.037,True,0.8486970051175984,False,0.02990695686706479
chr11:14436190-14436355_3_-,19.575059842501418,0.0,True,0.0,True,1.2917030984044855
chr11:14443755-14444244_14_-,1.1675667813921269,0.005,True,0.48141066905154145,False,0.06728173031792835
chr11:14566421-14566668_2_-,1.8406952234558247,0.0,True,0.0,True,0.26498188533788186
chr11:14916313-14916920_13_-,12.715328643668665,0.0,True,0.0,True,1.1043275895441542
chr11:14916313-14916920_16_-,0.6436616550242373,0.086,False,0.9180344746545982,False,-0.19134236240654276
chr11:14916313-14916920_24_+,1.0207922845245658,0.013,True,0.7262222725020391,False,0.008937378852528469
chr11:14929328-14929529_4_-,1.7067177037667065,0.003,True,0.3473017019400876,False,0.23216169344337953
chr11:15671503-15672440_75_-,0.9485860540294748,0.034,True,0.8486970051175984,False,-0.02292326456983749
chr11:15906233-15906847_27_-,2.5513155011918496,0.0,True,0.0,True,0.406764167725503
chr11:15914527-15915105_23_+,5.281736155387099,0.0,True,0.0,True,0.7227767026033088
chr11:15962727-15963058_10_-,3.0166462343034226,0.0,True,0.0,True,0.47952438292996274
chr11:16800884-16801330_9_-,37.03188862196343,0.0,True,0.0,True,1.5685758615817476
chr11:16904729-16905261_16_+,20.330295987586084,0.0,True,0.0,True,1.308143701551939
chr11:17186422-17186714_6_-,21.857379713145946,0.0,True,0.0,True,1.339598097031346
chr11:17374297-17375700_28_+,20.56546367484073,0.0,True,0.0,True,1.313138505683493
chr11:17405531-17405808_13_+,8.285414313001793,0.0,True,0.0,True,0.9183142302389499
chr11:17405531-17405808_16_+,27.911251998568666,0.0,True,0.0,True,1.4457793178169907
chr11:17405531-17405808_17_+,18.013318823148943,0.0,True,0.0,True,1.2555937357952704
chr11:18335553-18335896_7_+,1.0736032420392316,0.016,True,0.7732490811079129,False,0.03084381429811217
chr11:18405132-18406400_45_-,22.54724181565203,0.0,True,0.0,True,1.3530934225995115
chr11:18415383-18416335_20_-,25.981221881440426,0.0,True,0.0,True,1.4146595718289527
chr11:18691089-18691608_18_-,1.7684545545484713,0.003,True,0.3473017019400876,False,0.24759390386667668
chr11:19681723-19682079_11_-,1.9899974894383892,0.001,True,0.14707149678504577,False,0.29885252850832883
chr11:20002015-20002308_4_+,0.29497089436315527,0.361,False,0.96117647159674,False,-0.530220835008572
chr11:20008959-20009258_6_-,2.6851026957275455,0.0,True,0.0,True,0.42896090058860126
chr11:20099676-20099839_10_-,3.7038802039614165,0.0,True,0.0,True,0.5686569316816401
chr11:20101485-20102084_16_+,3.7586957333406694,0.0,True,0.0,True,0.5750371709706747
chr11:20132461-20132725_9_+,0.9579149547680217,0.025,True,0.8166380361106735,False,-0.018673046573305062
chr11:20509919-20510383_4_+,7.8233787332677895,0.0,True,0.0,True,0.8933943551452876
chr11:20587805-20588002_3_-,0.7238443071347636,0.057,False,0.8898865089281108,False,-0.1403548368741244
chr11:20587805-20588002_14_+,1.0634487627328024,0.011,True,0.6799498504171224,False,0.026716570309778826
chr11:22814046-22814441_10_-,3.5259658535481204,0.0,True,0.0,True,0.5472781021529133
control,0.0,0.0,True,0.0,True,-inf
multiplet,0.3923079969266592,0.322,False,0.96117647159674,False,-0.40637283898817383
non-targeting_00000,1.0746801884280366,0.017,True,0.7732490811079129,False,0.03127924279559091
non-targeting_00001,1.259068621991629,0.005,True,0.48141066905154145,False,0.10004940075134607
non-targeting_00002,0.8154886183071799,0.04,True,0.8531925981060581,False,-0.08858209598591367
non-targeting_00003,10.38577956798167,0.0,True,0.0,True,1.0164391007137727
non-targeting_00004,1.074227320362274,0.028,True,0.8421272332206291,False,0.031096193405053634
non-targeting_00005,1.1935047772732084,0.021,True,0.7920690233580316,False,0.07682416170828706
non-targeting_00006,1.0518583532053665,0.017,True,0.7732490811079129,False,0.02195726019499485
non-targeting_00007,2.3065563858446616,0.0,True,0.0,True,0.36296407579313666
non-targeting_00009,1.8799077100750115,0.0,True,0.0,True,0.27413652905677244
non-targeting_00011,1.0291218370819823,0.016,True,0.7732490811079129,False,0.012466793654652603
non-targeting_00012,1.9748054289848387,0.006,True,0.5315271420972896,False,0.2955243124784824
non-targeting_00013,0.8276761353561124,0.05,False,0.8714878434348967,False,-0.08213956676873677
