,edist,pvalue,significant,pvalue_adj,significant_adj,log10_edist
IFNGR2g4,93.17328272579238,0.0,True,0.0,True,1.9692913970300074
IRF1g1,24.03467062130062,0.042,True,0.8925994582385588,False,1.3808381747970238
IRF1g2,41.78141716600089,0.001,True,0.059205474039054976,False,1.620983166542713
IRF1g3,69.55243413375729,0.0,True,0.0,True,1.842312333643098
IRF1g4,97.20863427069202,0.0,True,0.0,True,1.9877048415680305
IRF7g1,19.10633438890011,0.076,False,0.9792065482111092,False,1.2811773742672312
IRF7g2,9.063094361602964,0.759,False,0.9999999956991943,False,0.9572765017307926
IRF7g3,12.971613836301572,0.398,False,0.9999988285752599,False,1.1129940112883503
IRF7g4,14.46719961051707,0.224,False,0.9999347252213459,False,1.1603844736622149
JAK2g1,89.51290406914143,0.0,True,0.0,True,1.9518856471824817
JAK2g2,95.16746672824274,0.0,True,0.0,True,1.9784885089396174
JAK2g3,80.6831111733805,0.0,True,0.0,True,1.9067826364343856
JAK2g4,116.65594832104665,0.0,True,0.0,True,2.0669068884974853
MARCH8g1,11.447302929707575,0.48,False,0.9999994349673291,False,1.0587031756959353
MARCH8g2,14.848462460454755,0.214,False,0.9999344003017661,False,1.1716814853359863
MARCH8g3,10.397823753029854,0.574,False,0.9999999612571128,False,1.0169424517073606
MARCH8g4,9.142070590426783,0.744,False,0.9999999956991943,False,0.9610445703677145
NFKBIAg1,14.332308828371936,0.255,False,0.9999813884693574,False,1.1563161576445586
NFKBIAg2,16.302167912353184,0.218,False,0.9999344003017661,False,1.2122453620583664
NFKBIAg3,12.849275300135218,0.439,False,0.9999988285752599,False,1.1088786341243073
PDCD1LG2g1,10.281596438508302,0.678,False,0.9999999956991943,False,1.0120605534340934
PDCD1LG2g2,13.002647486146145,0.29,False,0.9999912343554385,False,1.1140317885807793
PDCD1LG2g3,7.477635359459441,0.897,False,0.9999999956991943,False,0.8737642833328091
PDCD1LG2g4,15.080127766073929,0.164,False,0.9995482793650985,False,1.1784050211004542
POU2F2g1,13.202971645680691,0.293,False,0.9999912343554385,False,1.1206716906053646
POU2F2g2,14.901837185218483,0.155,False,0.9994888458363402,False,1.1732398140644211
POU2F2g3,18.224092403493785,0.123,False,0.9976122915584473,False,1.2606459087886752
SMAD4g1,74.35031002813605,0.0,True,0.0,True,1.8712827837958077
SMAD4g2,98.54466871701766,0.0,True,0.0,True,1.9936331338472237
SMAD4g3,82.07108075450265,0.0,True,0.0,True,1.9141901524755962
SMAD4g4,34.44204856856459,0.001,True,0.059205474039054976,False,1.5370889748247154
STAT1g1,143.2607476830937,0.0,True,0.0,True,2.156127213427339
STAT1g2,187.12638821398946,0.0,True,0.0,True,2.2721350352158463
STAT1g3,131.5012896932493,0.0,True,0.0,True,2.118930012171137
STAT2g1,20.07620688168197,0.036,True,0.8567539032668071,False,1.3026816623591901
STAT2g2,22.225352488086855,0.024,True,0.7371306376456949,False,1.3468486574900407
STAT2g3,30.340823066807275,0.003,True,0.1624430622306881,False,1.4820273578786685
STAT2g4,21.58428145009458,0.019,True,0.6584420382179049,False,1.3341375953850045
STAT3g1,5.698985787605807,0.985,False,0.9999999956991943,False,0.7557975739115268
STAT3g2,14.094303686468095,0.256,False,0.9999813884693574,False,1.1490436248976208
STAT3g3,11.64163644463548,0.427,False,0.9999988285752599,False,1.0660140326267507
STAT3g4,18.721413472747372,0.068,False,0.9704337926920622,False,1.272338635013223
STAT5Ag1,26.04822937366407,0.007,True,0.3346404224517233,False,1.4157782075057137
STAT5Ag2,13.050162512914653,0.27,False,0.9999835449159776,False,1.115615919951895
STAT5Ag3,9.121339491549122,0.747,False,0.9999999956991943,False,0.9600586202441745
STAT5Ag4,7.169775312136551,0.905,False,0.9999999956991943,False,0.8555055458730676
TNFRSF14g1,7.063940754298983,0.931,False,0.9999999956991943,False,0.849047048130536
TNFRSF14g2,9.04166118912002,0.802,False,0.9999999956991943,False,0.9562482290362042
TNFRSF14g3,6.727587871316075,0.938,False,0.9999999956991943,False,0.8278593789409522
UBE2L6g1,8.804917753690006,0.788,False,0.9999999956991943,False,0.9447253035985357
UBE2L6g2,9.788342026118414,0.682,False,0.9999999956991943,False,0.9907091361457003
UBE2L6g4,16.051925493965257,0.156,False,0.9994888458363402,False,1.2055271352609755
control,0.0,0.0,True,0.0,True,-inf
