,singlePCA,multiPCA,edist,pvalue,significant,pvalue_adj,significant_adj,log10_edist
AHR_KLF1,38.56003985919378,53.09923657631424,38.56003985919378,0.0,True,0.0,True,1.5861374741576335
CSRNP1,4.066883273104182,15.78476421221751,4.066883273104182,0.276,False,0.895727457448728,False,0.609261707547386
CELF2,12.100823752835879,23.836598714871513,12.10082375283588,0.007,True,0.1727634601725488,False,1.082814935534136
CNNM4,19.90779110628813,36.12260636566077,19.90779110628813,0.0,True,0.0,True,1.299023075016413
CEBPE_KLF1,25.04226816226452,39.49610486873695,25.04226816226452,0.0,True,0.0,True,1.3986736618285094
SNAI1,28.53901981140433,39.41819130323552,28.53901981140433,0.0,True,0.0,True,1.455439052947916
BPGM,27.918222325812195,44.971180131361905,27.918222325812195,0.0,True,0.0,True,1.44588776141999
BCL2L11_TGFBR2,6.555985347051546,18.305756775964028,6.555985347051546,0.035,True,0.4344942651587711,False,0.8166379742301014
GLB1L2,18.151293653499934,34.788311685729184,18.15129365349993,0.0,True,0.0,True,1.2589075829013423
CEBPA,299.9641088850395,291.31662171391713,299.96410888503954,0.0,True,0.0,True,2.477069293900792
ETS2_MAPK1,110.2049515753398,122.50901574565972,110.2049515753398,0.0,True,0.0,True,2.0422011080687223
MAP2K6_ELMSAN1,23.63922969201508,38.330572307878526,23.63922969201508,0.0,True,0.0,True,1.3736333205189544
ETS2_IKZF3,128.9095480906497,136.28292759244647,128.9095480906497,0.0,True,0.0,True,2.1102850859298927
ETS2_PRTG,33.19125638928011,47.7624330572022,33.19125638928011,0.0,True,0.0,True,1.521023692077306
PTPN12,23.96395537371201,34.397548864467694,23.96395537371201,0.0,True,0.0,True,1.379558502164836
PTPN9,15.951531493668057,25.54047206310304,15.951531493668057,0.0,True,0.0,True,1.202802385657733
IRF1_SET,135.21273536438952,165.33102803869912,135.21273536438952,0.0,True,0.0,True,2.1310175986914173
TSC22D1,5.832992841943081,19.22696658196753,5.832992841943081,0.08,False,0.5656115457763679,False,0.765891443478442
ETS2_IGDCC3,32.64916320358934,44.81633280742676,32.64916320358934,0.0,True,0.0,True,1.513872054808007
LYL1,12.32305215174776,25.160697577827364,12.32305215174776,0.001,True,0.0344114929630155,True,1.0907182864400655
IRF1,38.88599459353598,69.308023718985,38.88599459353598,0.0,True,0.0,True,1.589793211455227
FOSB_UBASH3B,25.736892044568037,33.0390516866899,25.73689204456804,0.0,True,0.0,True,1.4105561008671643
PTPN1,78.8382497198694,88.8839763058337,78.8382497198694,0.0,True,0.0,True,1.8967369739858897
CEBPE_PTPN12,25.75020237966413,34.810992453869346,25.75020237966413,0.0,True,0.0,True,1.4107806466597723
CEBPB_MAPK1,72.87695176036235,81.84865659218065,72.87695176036235,0.0,True,0.0,True,1.862590199017907
CBL_UBASH3B,98.88298645996016,95.89958857529001,98.88298645996016,0.0,True,0.0,True,1.9951215744872053
ZC3HAV1_CEBPE,19.453300761140667,33.92191414948388,19.453300761140667,0.0,True,0.0,True,1.2889933013289252
IER5L,45.93422228226369,53.806203843736796,45.9342222822637,0.0,True,0.0,True,1.6621363676824112
UBASH3B_CNN1,153.1932567189198,167.57415396618802,153.1932567189198,0.0,True,0.0,True,2.1852396488852457
CNN1_MAPK1,32.36969434273408,41.62726556495784,32.36969434273408,0.0,True,0.0,True,1.510138598510059
KLF1_BAK1,25.253581028175034,40.99043826408479,25.253581028175034,0.0,True,0.0,True,1.4023229709894691
HOXC13,95.7625276841195,108.57880501774059,95.7625276841195,0.0,True,0.0,True,1.9811956008985327
FOSB_OSR2,84.99545638432735,102.43262485672852,84.99545638432735,0.0,True,0.0,True,1.929395710185396
DUSP9_IGDCC3,89.36841566683191,105.29953285746927,89.36841566683191,0.0,True,0.0,True,1.95118405878229
ATL1,72.15603479230745,81.13988397491767,72.15603479230745,0.0,True,0.0,True,1.8582726593019532
LHX1,28.2622311343099,49.35677637383645,28.2622311343099,0.0,True,0.0,True,1.4512064438207846
IGDCC3_MAPK1,21.262590941064715,34.63357866774868,21.262590941064715,0.0,True,0.0,True,1.3276161841217715
DUSP9_KLF1,90.44046068802855,111.66766980642655,90.44046068802857,0.0,True,0.0,True,1.9563627658997609
MAP4K5,8.893409354964575,17.42658170815355,8.893409354964575,0.006,True,0.1601433844101559,False,0.9490682829274548
PTPN12_PTPN9,76.87989218118925,84.33232413935139,76.87989218118923,0.0,True,0.0,True,1.8858127655924948
MAP4K3,7.071128490762561,18.07160316093507,7.071128490762561,0.035,True,0.4344942651587711,False,0.8494887289597479
KLF1_FOXA1,41.32909740036632,56.4609509369011,41.32909740036632,0.0,True,0.0,True,1.6162559206864824
CDKN1A,66.41828069775134,65.84564982118894,66.41828069775136,0.0,True,0.0,True,1.822287629269841
POU3F2,22.64606545975424,35.88312721834228,22.64606545975424,0.0,True,0.0,True,1.354992758333465
BPGM_ZBTB1,38.32184598554282,54.98992644998731,38.32184598554282,0.0,True,0.0,True,1.5834464211274202
SGK1_S1PR2,115.51342699761247,128.44275380741783,115.51342699761248,0.0,True,0.0,True,2.062632468488355
ETS2_CEBPE,70.40002706883266,83.66843181443124,70.40002706883266,0.0,True,0.0,True,1.8475728261285096
SAMD1_PTPN12,104.68468372724487,114.00314897064806,104.68468372724487,0.0,True,0.0,True,2.019883145295623
SGK1_TBX2,77.48444107402162,85.12064034195532,77.48444107402162,0.0,True,0.0,True,1.8892145046473168
CBL_CNN1,168.2777041933041,181.6562063781172,168.2777041933041,0.0,True,0.0,True,2.226026578321302
FOSB_PTPN12,23.594923757944983,34.46261556239392,23.594923757944983,0.0,True,0.0,True,1.3728185783495643
PTPN12_OSR2,9.367017689826937,23.300333837173355,9.367017689826936,0.009,True,0.209476078019737,False,0.971601340405886
MAP2K3_SLC38A2,16.43910246684463,28.35168051359301,16.43910246684463,0.0,True,0.0,True,1.2158781024779135
KLF1_TGFBR2,28.546600024655376,43.130071626691176,28.546600024655376,0.0,True,0.0,True,1.4555543900438563
CBL_PTPN12,74.01664787882608,83.37638621538309,74.01664787882606,0.0,True,0.0,True,1.8693294125519344
SLC38A2,5.931277582847557,18.692745668242992,5.931277582847557,0.061,False,0.4995951446569112,False,0.7731482494216331
RREB1,17.69384910801422,27.159349695687467,17.69384910801422,0.0,True,0.0,True,1.2478223193163498
CEBPB_PTPN12,52.6262944873059,63.08258740262312,52.6262944873059,0.0,True,0.0,True,1.721202791632884
TMSB4X_BAK1,12.543318484761471,30.199078128421547,12.543318484761471,0.002,True,0.0620551110264638,False,1.0984124494899197
FOXA3_HOXB9,98.95448808236415,105.87397862051057,98.95448808236416,0.0,True,0.0,True,1.995435496422178
RHOXF2,74.17533188578895,84.38665328219281,74.17533188578895,0.0,True,0.0,True,1.8702594981751863
COL1A1,67.25182060044011,85.37401054906076,67.25182060044011,0.0,True,0.0,True,1.8277040457900209
UBASH3B_PTPN9,74.44006328843892,81.21274457757193,74.44006328843892,0.0,True,0.0,True,1.871806733693121
TGFBR2_C19orf26,45.54450261906197,58.43218098143359,45.54450261906197,0.0,True,0.0,True,1.6584359636078263
ETS2_MAP7D1,29.8751557089185,44.89308363269322,29.8751557089185,0.0,True,0.0,True,1.4753101774992188
EGR1,15.94255102603735,26.760256559578067,15.94255102603735,0.0,True,0.0,True,1.202557815672841
RHOXF2_SET,121.77156416337874,142.16896408120851,121.77156416337874,0.0,True,0.0,True,2.085545884612634
TGFBR2_ETS2,15.16250626497073,27.09096544650413,15.16250626497073,0.0,True,0.0,True,1.1807709933200807
KLF1_CEBPA,199.58230535567535,202.79753137368266,199.58230535567537,0.0,True,0.0,True,2.300122034811897
PTPN12_UBASH3A,110.46861539049965,115.83366222844711,110.46861539049964,0.0,True,0.0,True,2.043238910611778
POU3F2_FOXL2,138.58596872620527,148.389334689714,138.58596872620527,0.0,True,0.0,True,2.1417192619261898
STIL,9.529475447651947,16.742326600841636,9.529475447651947,0.022,True,0.3447029076005327,False,0.9790689954483948
CBL_PTPN9,82.85839609549876,84.47602346457285,82.85839609549876,0.0,True,0.0,True,1.9183365223292053
PTPN12_ZBTB25,81.3126847964483,89.99952212264014,81.31268479644831,0.0,True,0.0,True,1.910158300912414
HK2,6.866085846861537,17.59733993913551,6.866085846861537,0.025,True,0.3497528357857949,False,0.8367092291196148
MAP2K6_SPI1,26.376763672291247,37.7534451057615,26.376763672291247,0.0,True,0.0,True,1.4212215082123203
MAPK1_IKZF3,108.68057328860797,122.23567657726232,108.68057328860796,0.0,True,0.0,True,2.0361519206496284
TGFBR2_IGDCC3,50.685179828956905,58.95418253630163,50.685179828956905,0.0,True,0.0,True,1.704880991692472
BPGM_SAMD1,67.52867262554284,78.55532058062334,67.52867262554284,0.0,True,0.0,True,1.8294882131132253
MAP2K6_IKZF3,85.63633884322951,98.37453982923142,85.63633884322951,0.0,True,0.0,True,1.9326580918992469
SGK1_TBX3,75.50328886261099,97.96051017511047,75.50328886261099,0.0,True,0.0,True,1.8779658695599784
SNAI1_UBASH3B,55.96665117919579,67.35699676679207,55.96665117919579,0.0,True,0.0,True,1.7479293212374918
UBASH3B_PTPN12,88.1485725906498,101.17585044239786,88.14857259064979,0.0,True,0.0,True,1.9452152840655916
MIDN,29.290081599658947,39.703784637686624,29.290081599658947,0.0,True,0.0,True,1.4667205815905178
KLF1_COL2A1,45.63819904109634,65.23762257421504,45.63819904109636,0.0,True,0.0,True,1.6593284981049372
DUSP9_PRTG,110.5785914636325,124.81881271655146,110.5785914636325,0.0,True,0.0,True,2.043671053648766
PRDM1,98.5732034847531,118.49103673210072,98.5732034847531,0.0,True,0.0,True,1.9937588707184477
FOXA1_HOXB9,111.69113908634645,116.86655189765042,111.69113908634644,0.0,True,0.0,True,2.048018720129496
DUSP9_MAPK1,16.523881261240504,33.81701173492053,16.523881261240504,0.0,True,0.0,True,1.2181120655242703
FEV_ISL2,93.07540572618626,120.21536668361017,93.07540572618626,0.0,True,0.0,True,1.9688349380331625
PTPN12_SNAI1,33.306958129169075,47.83416243411324,33.306958129169075,0.0,True,0.0,True,1.522534971086848
KIAA1804,9.671695447807366,21.476066053530076,9.671695447807366,0.005,True,0.1396158080853038,False,0.9855026125612408
FEV_MAP7D1,85.73453375440033,112.68120703017576,85.73453375440033,0.0,True,0.0,True,1.9331557903948344
AHR_FEV,141.80932255936943,171.7157363786389,141.80932255936943,0.0,True,0.0,True,2.151704782349208
HOXA13,123.9020486942386,129.4617533301187,123.9020486942386,0.0,True,0.0,True,2.093078487403078
FOXA1_FOXF1,83.19486149386023,87.71338474065425,83.19486149386023,0.0,True,0.0,True,1.9200965030481985
PTPN13,10.285278350414359,28.63702292952985,10.28527835041436,0.011,True,0.2331489821906456,False,1.01221604949824
JUN,30.741891057003727,41.747816599071655,30.741891057003727,0.0,True,0.0,True,1.487730579180681
ZBTB10_PTPN12,68.39227217864212,84.82508178504315,68.39227217864212,0.0,True,0.0,True,1.8350070324251484
TGFBR2_PRTG,44.87193416032308,60.587641805090755,44.87193416032308,0.0,True,0.0,True,1.651974789770462
C3orf72,62.43247991461092,70.52088387365512,62.43247991461092,0.0,True,0.0,True,1.7954105861220713
KLF1_MAP2K6,22.96799255233384,34.7110333766114,22.96799255233384,0.0,True,0.0,True,1.3611230386629167
RHOXF2_ZBTB25,80.30265515861623,85.07361409737729,80.30265515861623,0.0,True,0.0,True,1.9047299051998736
MAP2K3_IKZF3,86.49225763822906,93.7390584901226,86.49225763822906,0.0,True,0.0,True,1.9369772332973556
UBASH3B_ZBTB25,64.27603743636095,74.10085510149065,64.27603743636095,0.0,True,0.0,True,1.808049095027085
KIF18B,8.276985894774953,16.91305225430176,8.276985894774953,0.023,True,0.3447029076005327,False,0.9178722150965616
TP73,205.8038107444613,231.1888155493304,205.8038107444613,0.0,True,0.0,True,2.313453412068636
FOSB_IKZF3,81.53128021978287,91.20461978902165,81.53128021978287,0.0,True,0.0,True,1.9113242617527333
ZNF318_FOXL2,67.67956157145473,76.63733615356279,67.67956157145471,0.0,True,0.0,True,1.8304575366782088
KMT2A,12.2820789315073,22.755760222264485,12.2820789315073,0.001,True,0.0344114929630155,True,1.089271884074314
CKS1B,24.816964486633196,47.057987946830224,24.8169644866332,0.0,True,0.0,True,1.3947486592204588
SAMD1_UBASH3B,94.4625176744681,98.62295698675086,94.4625176744681,0.0,True,0.0,True,1.9752595164847784
KLF1_CLDN6,72.15970923214235,94.17183262521706,72.15970923214235,0.0,True,0.0,True,1.8582947745459348
HNF4A,56.76088828233061,73.78363134901713,56.7608882823306,0.0,True,0.0,True,1.7540491833516083
CEBPE_CNN1,45.58398519806482,56.483891170105096,45.58398519806482,0.0,True,0.0,True,1.6588122908722398
NCL,3.712915511155458,16.978911420769577,3.712915511155458,0.291,False,0.895727457448728,False,0.5697150667978137
ARID1A,88.11366416529256,100.40258986812302,88.11366416529256,0.0,True,0.0,True,1.9450432615498008
CDKN1C,60.12572808581676,61.8376013737481,60.125728085816775,0.0,True,0.0,True,1.7790603484544545
FOXA3_FOXA1,113.68979245006861,125.52180179473692,113.6897924500686,0.0,True,0.0,True,2.0557214736445206
POU3F2_CBFA2T3,91.87288055939152,101.46368677158063,91.87288055939152,0.0,True,0.0,True,1.9631873333496328
CITED1,50.26461715682859,54.62489047388334,50.26461715682859,0.0,True,0.0,True,1.7012623790761718
FOXO4,40.581490370677244,49.74993660642548,40.58149037067725,0.0,True,0.0,True,1.6083279926203322
CEBPB_OSR2,116.87033593969139,125.45558781218006,116.8703359396914,0.0,True,0.0,True,2.067704292406152
FOXF1_HOXB9,80.18784264229129,85.65515281569452,80.18784264229129,0.0,True,0.0,True,1.9041085294613385
FOXL2_MEIS1,48.361479774305536,52.36218042000587,48.361479774305536,0.0,True,0.0,True,1.6844995810221333
FOXA1_FOXL2,58.75944707384801,67.18040498469713,58.75944707384801,0.0,True,0.0,True,1.7690777004281826
FOXF1_FOXL2,107.91152466098146,112.98899257872063,107.91152466098146,0.0,True,0.0,True,2.03306782864394
NIT1,59.77061893419358,89.39057994738374,59.77061893419358,0.0,True,0.0,True,1.7764877530448775
LYL1_CEBPB,52.907728428226704,59.41166746534964,52.907728428226704,0.0,True,0.0,True,1.7235191156756169
SAMD1_ZBTB1,95.0716662498466,107.47765505329602,95.0716662498466,0.0,True,0.0,True,1.978051105530584
CBL_TGFBR2,49.16429917001845,59.778643970237454,49.16429917001847,0.0,True,0.0,True,1.691649852737177
DUSP9_SNAI1,148.9009091027579,170.1975584385107,148.9009091027579,0.0,True,0.0,True,2.1728973493109804
ZBTB10_ELMSAN1,79.36577657055693,90.3238077487519,79.36577657055693,0.0,True,0.0,True,1.8996332700510743
CEBPE_CEBPA,229.48021589427665,225.7985173193615,229.48021589427668,0.0,True,0.0,True,2.3607452497935
CEBPE_SPI1,300.32353212599,308.8723464070389,300.32353212599,0.0,True,0.0,True,2.477589363074974
CNN1_UBASH3A,120.64673808966126,125.86631358473318,120.64673808966126,0.0,True,0.0,True,2.0815155844394915
FOXA3_FOXF1,77.11937904471208,81.04802860259207,77.11937904471208,0.0,True,0.0,True,1.8871635240257287
BCL2L11_BAK1,3.170787601493089,13.100286666028012,3.170787601493089,0.364,False,0.895727457448728,False,0.5011671513336291
ZBTB10,114.23650603029418,120.20282704799195,114.23650603029418,0.0,True,0.0,True,2.0578049115629797
FEV_CBFA2T3,178.26801786139535,231.69615960026593,178.26801786139532,0.0,True,0.0,True,2.251073435647719
FOSB_CEBPE,171.3252979942794,166.5389230241778,171.3252979942794,0.0,True,0.0,True,2.233821495879239
IGDCC3_ZBTB25,112.90428859229546,119.31337600052342,112.90428859229549,0.0,True,0.0,True,2.0527104386175763
IGDCC3_PRTG,57.40197625144316,69.10577441225973,57.40197625144316,0.0,True,0.0,True,1.7589268446683912
CDKN1B_CDKN1A,77.82876565381537,79.90474525219344,77.82876565381537,0.0,True,0.0,True,1.891140142693565
SNAI1_DLX2,130.65566903425506,144.36682880241386,130.65566903425506,0.0,True,0.0,True,2.1161282581267296
FOXA3_FOXL2,154.38302946818516,156.99929702205685,154.38302946818516,0.0,True,0.0,True,2.1885995588663505
HES7,159.68914936982316,171.61248324577943,159.68914936982316,0.0,True,0.0,True,2.2032754075041283
CDKN1C_CDKN1A,74.90413579434596,75.54680001694942,74.90413579434596,0.0,True,0.0,True,1.8745057977138189
CEBPE_CEBPB,209.11634097280248,195.02734429518117,209.11634097280245,0.0,True,0.0,True,2.3203879712061344
PLK4,23.523283772254842,27.793233678336037,23.52328377225484,0.0,True,0.0,True,1.3714979477027562
CDKN1C_CDKN1B,74.6280700012218,73.32578242676948,74.6280700012218,0.0,True,0.0,True,1.8729022102300996
PRDM1_CBFA2T3,179.88421060630247,196.76989306360642,179.88421060630247,0.0,True,0.0,True,2.254993044682432
ZBTB10_SNAI1,177.31344132399207,178.93414165147738,177.3134413239921,0.0,True,0.0,True,2.2487416587344584
KIF18B_KIF2C,19.46636320248399,28.2745039030101,19.46636320248399,0.0,True,0.0,True,1.2892848221608575
FOXL2_HOXB9,146.08220672091602,156.36880676548745,146.08220672091602,0.0,True,0.0,True,2.1645973207014397
ZBTB10_DLX2,229.03795328921126,236.602340138802,229.0379532892113,0.0,True,0.0,True,2.359907454122985
ZC3HAV1_CEBPA,189.44204258750148,187.18721827178393,189.44204258750148,0.0,True,0.0,True,2.2774763676848147
PLK4_STIL,51.698541622819675,52.36090968232932,51.69854162281968,0.0,True,0.0,True,1.7134782921443246
SAMD1_TGFBR2,61.04990291139072,68.60614956607503,61.04990291139072,0.0,True,0.0,True,1.7856849776161872
FOSB_CEBPB,174.9737537041681,169.71403457943708,174.97375370416813,0.0,True,0.0,True,2.242972908821657
CEBPB_CEBPA,240.57128758694478,241.80773393359485,240.57128758694472,0.0,True,0.0,True,2.3812437926353542
CBL_UBASH3A,54.7220747304367,60.07772672116715,54.7220747304367,0.0,True,0.0,True,1.7381625548469064
C3orf72_FOXL2,71.63715504144506,72.39383876199673,71.63715504144506,0.0,True,0.0,True,1.855138330187389
JUN_CEBPB,182.25242508427496,193.21764278476246,182.252425084275,0.0,True,0.0,True,2.26067331583068
JUN_CEBPA,357.7599472062848,361.76087251215665,357.75994720628483,0.0,True,0.0,True,2.5535917177825955
