,singlePCA,multiPCA,edist,pvalue,significant,pvalue_adj,significant_adj,log10_edist
non-targeting_00018,1.5756527245968108,0.0,1.5756527245968108,0.0,True,0.0,True,0.1974605047712397
SVIP_-_22851165.23-P1P2,2.242202937104537,0.0,2.242202937104537,0.0,True,0.0,True,0.3506749171243069
TMEM41B_+_9336110.23-P1P2,1.0741861268834239,0.0,1.074186126883424,0.0,True,0.0,True,0.0310795391613556
HS2-B,5.3506806836286245,0.0,5.3506806836286245,0.0,True,0.0,True,0.7284090340473326
non-targeting_00027,11.785922676164875,0.0,11.785922676164876,0.0,True,0.0,True,1.071363587495167
IFITM2_-_308368.23-P1P2,1.2966221847296575,0.0,1.2966221847296566,0.0,True,0.0,True,0.1128134479496312
non-targeting_00004,1.074227372833092,0.0,1.0742273728330929,0.0,True,0.0,True,0.031096214618242
TSPAN4_-_842881.23-P1,0.8597455666324167,0.0,0.8597455666324159,0.0,True,0.0,True,-0.0656300549849163
RASSF7_-_561657.23-P1P2,1.4897744825866592,0.0,1.4897744825866592,0.0,True,0.0,True,0.1731205312439438
chr11:15906233-15906847_27_-,2.5514822422888184,0.0,2.5514822422888184,0.0,True,0.0,True,0.4067925500921913
TIMM10B_+_6502735.23-P1P2,1.480806463376478,0.0,1.480806463376478,0.0,True,0.0,True,0.1704983013435868
ZBED5_+_10879136.23-P1P2,1.1967474450380147,0.0,1.1967474450380138,0.0,True,0.0,True,0.0780025089702999
chr11:5831136-5832192_4_-,1.6539656795787785,0.0,1.6539656795787785,0.0,True,0.0,True,0.218526493533217
MYC-A,1.9859596008426301,0.0,1.98595960084263,0.0,True,0.0,True,0.297970409663102
non-targeting_00005,1.1935086063044231,0.0,1.1935086063044231,0.0,True,0.0,True,0.0768255550202299
SVIP_+_22851369.23-P1P2,1.1043710943824472,0.0,1.1043710943824472,0.0,True,0.0,True,0.0431150309675108
TIMM10B_-_6503082.23-P1P2,2.024677986827408,0.0,2.024677986827408,0.0,True,0.0,True,0.3063559610497425
non-targeting_00014,1.2708557765672488,0.0,1.2708557765672488,0.0,True,0.0,True,0.1040962673164227
chr11:3189676-3189977_5_-,1.4706527040904716,0.0,1.4706527040904724,0.0,True,0.0,True,0.1675101258173619
chr11:9587334-9588102_20_+,39.758817558021704,0.0,39.7588175580217,0.0,True,0.0,True,1.5994334598383912
non-targeting_00016,0.9966078350079153,0.0,0.9966078350079144,0.0,True,0.0,True,-0.0014757028690283
chr11:3875124-3876852_175_+,1.8210481774052036,0.0,1.8210481774052028,0.0,True,0.0,True,0.2603214355832007
STIM1_-_3877290.23-P1P2,3.499179181956573,0.0,3.499179181956574,0.0,True,0.0,True,0.5439661819063308
non-targeting_00029,2.902612142713239,0.0,2.902612142713238,0.0,True,0.0,True,0.4627890077459123
chr11:17374297-17375700_28_+,20.565539728932634,0.0,20.565539728932634,0.0,True,0.0,True,1.313140111765023
chr11:2799163-2801099_16_+,38.87040091767628,0.0,38.87040091767628,0.0,True,0.0,True,1.5896190200610725
chr11:2790307-2790647_26_-,1.4774202256980429,0.0,1.4774202256980438,0.0,True,0.0,True,0.1695040401627853
non-targeting_00023,13.100220318762862,0.0,13.100220318762862,0.0,True,0.0,True,1.1172785996571664
non-targeting_00001,1.2590600554293063,0.0,1.2590600554293054,0.0,True,0.0,True,0.1000464458501296
HS2-D,41.869223560498526,0.0,41.869223560498526,0.0,True,0.0,True,1.621894907236642
STIM1_+_3877281.23-P1P2,1.8834934232710845,0.0,1.883493423271084,0.0,True,0.0,True,0.2749641080847794
chr11:407323-407640_18_-,8.758371801634848,0.0,8.758371801634848,0.0,True,0.0,True,0.9424233774821648
chr11:518541-519179_63_+,0.5965744030618332,0.0,0.5965744030618332,1.0,False,1.0,False,-0.2243353846438917
chr11:10757043-10757730_3_+,1.4743882290094223,0.0,1.4743882290094223,0.0,True,0.0,True,0.1686118549723705
chr11:15962727-15963058_10_-,3.0165306855110527,0.0,3.0165306855110536,0.0,True,0.0,True,0.4795077475142971
chr11:12194229-12194506_14_+,1.4125205094560194,0.0,1.4125205094560194,0.0,True,0.0,True,0.1499947623880502
MYC-D,1.087705345609728,0.0,1.0877053456097272,0.0,True,0.0,True,0.0365112629108692
chr11:13096293-13096671_5_-,38.3034328262682,0.0,38.30343282626821,0.0,True,0.0,True,1.583237698007706
non-targeting_00022,0.979110856056395,0.0,0.979110856056394,0.0,True,0.0,True,-0.0091681340926687
non-targeting_00000,1.0746749933716098,0.0,1.0746749933716089,0.0,True,0.0,True,0.0312771433898167
TIMM10B_-_6502754.23-P1P2,1.5283283432773596,0.0,1.528328343277359,0.0,True,0.0,True,0.1842166672990413
chr11:14916313-14916920_24_+,1.0207463904669307,0.0,1.0207463904669307,0.0,True,0.0,True,0.0089178528585019
chr11:3529793-3529849_2_-,2.323702990879579,0.0,2.3237029908795783,0.0,True,0.0,True,0.3661806169776503
chr11:20587805-20588002_3_-,0.7238292221057954,0.0,0.7238292221057954,0.0,True,0.0,True,-0.1403638877336008
chr11:706017-706192_15_+,1.3544516164437717,0.0,1.3544516164437717,0.0,True,0.0,True,0.1317634958315073
TSPAN4_+_843123.23-P1,2.1733875519329917,0.0,2.173387551932992,0.0,True,0.0,True,0.3371371753120764
chr11:2867306-2867791_46_-,3.014739694995514,0.0,3.014739694995514,0.0,True,0.0,True,0.4792498193260944
IFITM2_+_308197.23-P1P2,1.4836586613345126,0.0,1.4836586613345126,0.0,True,0.0,True,0.1713339962595845
IFITM2_+_308172.23-P1P2,1.288034209944021,0.0,1.288034209944021,0.0,True,0.0,True,0.1099273979559444
chr11:5552522-5553049_28_+,0.6700697862964002,0.0,0.6700697862964002,1.0,False,1.0,False,-0.1738799641273247
chr11:20509919-20510383_4_+,7.823968533835197,0.0,7.823968533835197,0.0,True,0.0,True,0.8934270951525998
non-targeting_00019,1.389101546013162,0.0,1.389101546013162,0.0,True,0.0,True,0.14273399466577
non-targeting_00011,1.0291279197858758,0.0,1.029127919785875,0.0,True,0.0,True,0.0124693605780561
chr11:3888536-3889369_5_-,40.66979929607455,0.0,40.66979929607456,0.0,True,0.0,True,1.6092720291829896
chr11:9528129-9528665_23_-,10.938876049561863,0.0,10.938876049561864,0.0,True,0.0,True,1.0389727012890593
chr11:741567-741825_8_-,2.4642197889955586,0.0,2.4642197889955586,0.0,True,0.0,True,0.3916794408669792
chr11:2761406-2762012_43_+,0.29395275780217567,0.0,0.2939527578021756,1.0,False,1.0,False,-0.5317224609974415
chr11:12133217-12133350_5_+,14.395238889545173,0.0,14.395238889545173,0.0,True,0.0,True,1.1582188764075982
chr11:3465280-3465429_6_-,25.156376482851442,0.0,25.15637648285145,0.0,True,0.0,True,1.400648085627246
chr11:12714265-12714483_19_-,0.23762393164246465,0.0,0.2376239316424637,1.0,False,1.0,False,-0.6241098227107224
chr11:9266184-9266513_6_+,1.7583146445265685,0.0,1.7583146445265676,0.0,True,0.0,True,0.2450965932374882
chr11:12890279-12890486_1_-,1.109922203515663,0.0,1.1099222035156622,0.0,True,0.0,True,0.0452925393561046
chr11:1989836-1990190_12_-,0.5586334497549039,0.0,0.5586334497549039,1.0,False,1.0,False,-0.2528730632482553
chr11:2913244-2914400_15_+,15.847031170233045,0.0,15.847031170233045,0.0,True,0.0,True,1.1999479121592629
chr11:12172468-12172915_21_-,21.01217360638358,0.0,21.01217360638358,0.0,True,0.0,True,1.3224709803655532
chr11:3131418-3131856_10_+,23.119358270491276,0.0,23.11935827049128,0.0,True,0.0,True,1.3639757751008943
chr11:10738286-10738854_24_+,24.984668727483033,0.0,24.98466872748303,0.0,True,0.0,True,1.3976735954924375
RRP8_-_6624866.23-P1P2,2.3912873721694945,0.0,2.3912873721694936,0.0,True,0.0,True,0.3786317704478595
chr11:12208984-12209410_23_+,0.5445830014681015,0.0,0.5445830014681015,0.0,True,0.0,True,-0.2639359187871282
chr11:22814046-22814441_10_-,3.52591982488157,0.0,3.5259198248815693,0.0,True,0.0,True,0.5472724327485003
non-targeting_00020,1.1300388225427724,0.0,1.1300388225427724,0.0,True,0.0,True,0.0530933639493276
RRP8_-_6624794.23-P1P2,1.6245952030282291,0.0,1.6245952030282282,0.0,True,0.0,True,0.210745166551012
chr11:4166886-4168299_35_-,1.0776414372523382,0.0,1.077641437252339,0.0,True,0.0,True,0.0324742824402845
chr11:12133217-12133350_4_+,4.199598514203148,0.0,4.199598514203148,0.0,True,0.0,True,0.6232077733977788
chr11:12439919-12440287_7_+,19.783365171922487,0.0,19.783365171922487,0.0,True,0.0,True,1.2963001675083927
chr11:10436237-10436535_17_-,12.244185926623173,0.0,12.244185926623173,0.0,True,0.0,True,1.0879299156895417
chr11:1053254-1053594_29_-,15.436015714294532,0.0,15.43601571429453,0.0,True,0.0,True,1.1885352120234798
chr11:503417-503684_8_+,33.87246301541754,0.0,33.87246301541754,0.0,True,0.0,True,1.529846777250281
chr11:18415383-18416335_20_-,25.981240211819106,0.0,25.981240211819102,0.0,True,0.0,True,1.4146598782340762
chr11:12599133-12600214_45_+,44.04209612946384,0.0,44.04209612946384,0.0,True,0.0,True,1.6438679805039822
MYC-B,0.7039160390263337,0.0,0.7039160390263337,1.0,False,1.0,False,-0.1524791390995314
chr11:10372921-10373529_35_+,1.7278610120051185,0.0,1.7278610120051177,0.0,True,0.0,True,0.2375088051874974
chr11:1541754-1542169_7_+,34.1360998762743,0.0,34.1360998762743,0.0,True,0.0,True,1.53321390052302
chr11:12882818-12883034_17_+,1.3784275006957518,0.0,1.3784275006957518,0.0,True,0.0,True,0.1393839290375291
chr11:816450-816652_25_-,0.9610826466581983,0.0,0.9610826466581984,0.0,True,0.0,True,-0.0172392643145129
chr11:2933807-2934169_25_-,42.960328433861314,0.0,42.96032843386131,0.0,True,0.0,True,1.633067592907244
MYC-C,2.8977616138091857,0.0,2.8977616138091857,0.0,True,0.0,True,0.4620626550945801
chr11:2911748-2912844_81_-,1.2634162795021524,0.0,1.2634162795021524,0.0,True,0.0,True,0.1015464686105911
chr11:9781100-9781560_21_-,1.215528123848605,0.0,1.215528123848605,0.0,True,0.0,True,0.0847650116293414
chr11:13156800-13158000_44_-,1.634655920657516,0.0,1.634655920657515,0.0,True,0.0,True,0.2134263518063057
non-targeting_00013,0.8276760358628739,0.0,0.8276760358628739,0.0,True,0.0,True,-0.0821396189743824
HS2-C,3.572381526650428,0.0,3.572381526650428,0.0,True,0.0,True,0.5529578348947402
chr11:20132461-20132725_9_+,0.9579054623499301,0.0,0.957905462349931,0.0,True,0.0,True,-0.0186773502175922
chr11:1804107-1804560_29_+,5.919054221171447,0.0,5.919054221171447,0.0,True,0.0,True,0.7722523183208494
non-targeting_00026,0.5681779214124996,0.0,0.5681779214124987,0.0,True,0.0,True,-0.2455156463522901
chr11:551678-551880_34_-,32.33574474122122,0.0,32.335744741221205,0.0,True,0.0,True,1.509682867858616
chr11:12874908-12876143_54_-,3.742456557196605,0.0,3.742456557196604,0.0,True,0.0,True,0.5731567677113365
chr11:19681723-19682079_11_-,1.9899308668829159,0.0,1.989930866882915,0.0,True,0.0,True,0.2988379886444796
chr11:9340597-9340760_9_-,1.7252268850426287,0.0,1.7252268850426289,0.0,True,0.0,True,0.2368462173470199
chr11:10627591-10627881_4_+,4.652577561940159,0.0,4.652577561940159,0.0,True,0.0,True,0.6676936218762792
chr11:12109759-12110081_5_-,1.3773608687194843,0.0,1.3773608687194852,0.0,True,0.0,True,0.1390477403738513
chr11:9648522-9648847_24_+,29.418476749379565,0.0,29.41847674937956,0.0,True,0.0,True,1.4686201817679376
chr11:2909553-2909996_14_-,9.178877622573374,0.0,9.178877622573374,0.0,True,0.0,True,0.9627895796627252
chr11:18691089-18691608_18_-,1.768318508910899,0.0,1.768318508910898,0.0,True,0.0,True,0.247560492692901
chr11:316245-316608_25_+,6.405433895204531,0.0,6.405433895204531,0.0,True,0.0,True,0.8065485535827557
chr11:10916137-10916669_20_+,23.758871049840252,0.0,23.75887104984025,0.0,True,0.0,True,1.3758258004306518
chr11:8956763-8956888_2_-,7.319029376415966,0.0,7.319029376415965,0.0,True,0.0,True,0.8644534902910903
chr11:9625694-9625992_5_-,1.0159730776089422,0.0,1.0159730776089422,0.0,True,0.0,True,0.0068821996794045
STIM1_+_3876425.23-P1P2,1.0387995925830573,0.0,1.038799592583057,0.0,True,0.0,True,0.0165317706271103
chr11:9145302-9145458_8_+,4.9926595657694826,0.0,4.9926595657694826,0.0,True,0.0,True,0.698331953848355
chr11:18405132-18406400_45_-,22.547337401904905,0.0,22.547337401904905,0.0,True,0.0,True,1.353095263733541
chr11:1053254-1053594_24_-,1.5795983948398558,0.0,1.5795983948398558,0.0,True,0.0,True,0.1985466837423063
non-targeting_00015,0.993287342272712,0.0,0.993287342272712,0.0,True,0.0,True,-0.0029250988241923
chr11:10808093-10808274_1_+,0.52851345223573,0.0,0.52851345223573,1.0,False,1.0,False,-0.2769439541325339
chr11:3465280-3465429_3_+,1.3684778582103796,0.0,1.3684778582103796,1.0,False,1.0,False,0.1362377749760698
chr11:12766578-12766711_4_+,1.3493022248123125,0.0,1.3493022248123123,0.0,True,0.0,True,0.1301092364529204
chr11:2809794-2810145_4_+,0.8631528153560524,0.0,0.8631528153560524,1.0,False,1.0,False,-0.0639123085830117
chr11:2761406-2762012_47_+,0.5959462814014591,0.0,0.59594628140146,1.0,False,1.0,False,-0.2247928858006345
chr11:816450-816652_27_-,0.7044364563662571,0.0,0.7044364563662562,0.0,True,0.0,True,-0.1521581762865401
chr11:3465280-3465429_7_-,6.1610937991672055,0.0,6.161093799167205,0.0,True,0.0,True,0.7896578207315086
chr11:350705-351232_17_-,19.934861620882877,0.0,19.93486162088288,0.0,True,0.0,True,1.2996132253259496
chr11:3941320-3941697_8_+,0.7037007328961788,0.0,0.7037007328961788,0.0,True,0.0,True,-0.1526119966596864
chr11:5585556-5585902_7_-,1.7316796960630745,0.0,1.7316796960630754,0.0,True,0.0,True,0.238467564877292
chr11:2326604-2326879_29_-,3.1810851044282638,0.0,3.181085104428263,0.0,True,0.0,True,0.5025752880602619
chr11:3080402-3080637_12_+,6.644990159222932,0.0,6.644990159222932,0.0,True,0.0,True,0.8224943421187293
non-targeting_00009,1.879853485791589,0.0,1.879853485791589,0.0,True,0.0,True,0.2741240020339907
chr11:20002015-20002308_4_+,0.29498459303339075,0.0,0.2949845930333907,1.0,False,1.0,False,-0.530200666514437
chr11:2761406-2762012_37_+,2.644856339273603,0.0,2.644856339273602,0.0,True,0.0,True,0.4224020874278553
ZBED5_-_10879553.23-P1P2,0.31172168966477987,0.0,0.311721689664779,1.0,False,1.0,False,-0.5062329783647779
chr11:12747805-12748190_11_+,3.0285173189623373,0.0,3.0285173189623364,0.0,True,0.0,True,0.4812300615747765
chr11:1568332-1568421_4_-,1.3069497371137588,0.0,1.306949737113758,0.0,True,0.0,True,0.1162588857336554
chr11:14566421-14566668_2_-,1.8406607980877139,0.0,1.8406607980877148,0.0,True,0.0,True,0.2649737629246621
chr11:15914527-15915105_23_+,5.281754670438904,0.0,5.281754670438904,0.0,True,0.0,True,0.7227782250138384
chr11:353335-354301_10_+,23.638892659659007,0.0,23.638892659659007,0.0,True,0.0,True,1.3736271285940138
chr11:10808093-10808274_7_+,23.2779432104168,0.0,23.277943210416804,0.0,True,0.0,True,1.3669446043357465
ZBED5_+_10879120.23-P1P2,0.6910351957624474,0.0,0.6910351957624474,1.0,False,1.0,False,-0.1604998326024223
chr11:20101485-20102084_16_+,3.758720425359394,0.0,3.758720425359394,0.0,True,0.0,True,0.5750400239742208
chr11:613336-613898_40_-,1.0154629035959823,0.0,1.0154629035959817,0.0,True,0.0,True,0.0066640625927847
chr11:17405531-17405808_13_+,8.285135897227129,0.0,8.285135897227129,0.0,True,0.0,True,0.9182996363439868
chr11:20587805-20588002_14_+,1.0634390815935584,0.0,1.0634390815935575,0.0,True,0.0,True,0.0267126166783131
chr11:16800884-16801330_9_-,37.031513368752634,0.0,37.03151336875263,0.0,True,0.0,True,1.5685714607469388
chr11:350705-351232_32_+,1.3232998710997457,0.0,1.3232998710997457,0.0,True,0.0,True,0.1216582701942294
chr11:17405531-17405808_16_+,27.911249485896242,0.0,27.91124948589625,0.0,True,0.0,True,1.44577927872022
TIMM10B_-_6502728.23-P1P2,1.302246814955673,0.0,1.302246814955673,0.0,True,0.0,True,0.1146933039055661
chr11:9379658-9379828_8_-,1.7947771372739512,0.0,1.7947771372739505,0.0,True,0.0,True,0.2540105286463021
chr11:9813412-9813746_1_+,1.3237030334363862,0.0,1.3237030334363862,0.0,True,0.0,True,0.1217905641023079
chr11:10511851-10512594_9_-,1.2568013650012713,0.0,1.2568013650012713,0.0,True,0.0,True,0.0992666437157154
chr11:18335553-18335896_7_+,1.0736267726655102,0.0,1.073626772665509,0.0,True,0.0,True,0.030853332813668
chr11:6627979-6628950_34_+,1.0629450184033509,0.0,1.0629450184033509,0.0,True,0.0,True,0.0265108009093937
chr11:537250-537635_35_+,2.613883483307795,0.0,2.613883483307795,0.0,True,0.0,True,0.4172862245282709
chr11:10511739-10511825_1_-,8.303088261415006,0.0,8.303088261415006,0.0,True,0.0,True,0.9192396544765172
chr11:9383897-9384453_10_-,24.131287470896385,0.0,24.131287470896385,0.0,True,0.0,True,1.3825804933381174
chr11:6409810-6411893_81_-,4.824761293904593,0.0,4.824761293904594,0.0,True,0.0,True,0.6834758313990847
chr11:2888381-2889755_29_+,0.7702081450604323,0.0,0.7702081450604332,0.0,True,0.0,True,-0.1133918929632268
chr11:12745871-12746313_12_+,0.9651579325605777,0.0,0.9651579325605776,0.0,True,0.0,True,-0.0154016155396239
SVIP_-_22850968.23-P1P2,1.5866852038101644,0.0,1.5866852038101644,0.0,True,0.0,True,0.2004907718656021
chr11:5612858-5613333_9_-,6.446793307124527,0.0,6.446793307124526,0.0,True,0.0,True,0.8093437463683488
chr11:8984255-8984762_14_-,0.9654538744831234,0.0,0.9654538744831244,0.0,True,0.0,True,-0.0152684702387782
chr11:3465561-3465633_3_-,0.9026776894397814,0.0,0.9026776894397806,0.0,True,0.0,True,-0.0444672914196537
chr11:628528-628920_20_+,36.879333493438196,0.0,36.8793334934382,0.0,True,0.0,True,1.5667830636088809
non-targeting_00006,1.051864032655459,0.0,1.051864032655459,0.0,True,0.0,True,0.0219596051373237
chr11:10603286-10603536_7_+,2.50501891785456,0.0,2.50501891785456,0.0,True,0.0,True,0.3988110099992012
TMEM41B_-_9335799.23-P1P2,1.0408852032364813,0.0,1.0408852032364813,0.0,True,0.0,True,0.0174028348418872
chr11:3862079-3863299_41_-,20.19202139440385,0.0,20.19202139440385,0.0,True,0.0,True,1.305179797719875
chr11:12936219-12936351_13_-,3.981929379067222,0.0,3.981929379067221,0.0,True,0.0,True,0.6000935533927003
chr11:12766368-12766441_4_+,9.582397243915185,0.0,9.582397243915183,0.0,True,0.0,True,0.9814741708285666
chr11:3899852-3900226_18_-,2.6566436784003393,0.0,2.6566436784003398,0.0,True,0.0,True,0.4243333086888429
chr11:6272435-6272687_10_-,0.7923762478108287,0.0,0.7923762478108287,0.0,True,0.0,True,-0.1010685513052422
chr11:8227714-8228645_65_-,0.506332618335656,0.0,0.5063326183356551,1.0,False,1.0,False,-0.2955640941283022
chr11:12068945-12069447_34_-,32.65540702626598,0.0,32.655407026265976,0.0,True,0.0,True,1.513955101300256
chr11:4680329-4680959_22_+,3.8629091677854692,0.0,3.862909167785469,0.0,True,0.0,True,0.5869144962904755
chr11:335789-336158_5_+,36.343094073346506,0.0,36.343094073346506,0.0,True,0.0,True,1.5604218982548907
chr11:12133217-12133350_6_-,1.0696763909274054,0.0,1.0696763909274054,0.0,True,0.0,True,0.0292524104969851
chr11:14443755-14444244_14_-,1.1675236643315854,0.0,1.1675236643315865,0.0,True,0.0,True,0.0672656919657479
IFITM2_+_308240.23-P1P2,1.4476813385102227,0.0,1.4476813385102218,0.0,True,0.0,True,0.1606729761174042
chr11:356035-356520_47_-,34.51599761319432,0.0,34.51599761319433,0.0,True,0.0,True,1.538020430285359
chr11:14436190-14436355_3_-,19.575171427471663,0.0,19.575171427471663,0.0,True,0.0,True,1.291705574034144
TMEM41B_+_9336101.23-P1P2,1.5246775040101062,0.0,1.524677504010107,0.0,True,0.0,True,0.1831779925089121
chr11:9781100-9781560_15_-,1.7839333507975148,0.0,1.7839333507975148,0.0,True,0.0,True,0.2513786247477458
chr11:14916313-14916920_13_-,12.71547015534596,0.0,12.715470155345958,0.0,True,0.0,True,1.1043324228756637
chr11:6584452-6584930_20_+,0.9579312036457415,0.0,0.9579312036457424,0.0,True,0.0,True,-0.0186656798044229
chr11:12133217-12133350_7_+,1.0703083960403275,0.0,1.0703083960403283,0.0,True,0.0,True,0.0295089322654842
chr11:17186422-17186714_6_-,21.857348315256647,0.0,21.857348315256647,0.0,True,0.0,True,1.3395974731715767
chr11:1865688-1866233_9_+,3.338178416847744,0.0,3.338178416847743,0.0,True,0.0,True,0.52350954486022
chr11:1991145-1991394_24_+,0.6526884109371958,0.0,0.6526884109371949,0.0,True,0.0,True,-0.1852940985200639
chr11:267073-267299_1_-,24.715237023310106,0.0,24.715237023310102,0.0,True,0.0,True,1.3929647797744231
chr11:3532701-3532962_4_+,1.205102883416295,0.0,1.205102883416295,0.0,True,0.0,True,0.0810241255769564
chr11:518541-519179_13_+,0.981932445069793,0.0,0.981932445069793,0.0,True,0.0,True,-0.0079183897513531
chr11:9159108-9159674_2_-,1.121489621002632,0.0,1.121489621002631,0.0,True,0.0,True,0.0497952586928226
chr11:2821093-2821676_8_+,28.54330782304907,0.0,28.543307823049076,0.0,True,0.0,True,1.4555043011561206
chr11:9145302-9145458_7_+,1.7919589594447043,0.0,1.7919589594447043,0.0,True,0.0,True,0.2533280589584712
chr11:11820390-11820703_14_-,15.530023315883605,0.0,15.530023315883607,0.0,True,0.0,True,1.1911721077537991
chr11:12170559-12170971_30_+,0.5248037601844002,0.0,0.5248037601844011,1.0,False,1.0,False,-0.2800030619298693
chr11:3112970-3113435_19_+,11.863490064811362,0.0,11.863490064811362,0.0,True,0.0,True,1.0742124708930414
chr11:5150279-5151217_31_+,1.4295217687409654,0.0,1.4295217687409654,0.0,True,0.0,True,0.1551907731757116
chr11:862076-862396_37_+,3.7236128931442556,0.0,3.723612893144257,0.0,True,0.0,True,0.570964525394738
chr11:1433764-1433875_19_+,1.798794926315808,0.0,1.7987949263158072,0.0,True,0.0,True,0.2549816539258379
chr11:12172468-12172915_9_+,10.557462054871852,0.0,10.557462054871852,0.0,True,0.0,True,1.0235595291791726
chr11:12848959-12850415_30_-,1.2756332437065163,0.0,1.2756332437065154,0.0,True,0.0,True,0.105725828672341
chr11:8722681-8722948_14_-,0.7203314309613198,0.0,0.7203314309613198,0.0,True,0.0,True,-0.1424676347925881
chr11:10330902-10331460_31_+,0.9687125443682421,0.0,0.9687125443682412,0.0,True,0.0,True,-0.0138050763190944
chr11:10436237-10436535_4_-,6.9032524700590265,0.0,6.9032524700590265,0.0,True,0.0,True,0.8390537569676814
chr11:3899852-3900226_11_-,1.6167988822496433,0.0,1.6167988822496433,0.0,True,0.0,True,0.2086560002641873
chr11:783642-783767_7_+,23.636489430682253,0.0,23.63648943068225,0.0,True,0.0,True,1.3735829741509145
chr11:17405531-17405808_17_+,18.013173989434897,0.0,18.0131739894349,0.0,True,0.0,True,1.255590243893734
chr11:11834885-11835163_6_-,0.5284827056945103,0.0,0.5284827056945112,1.0,False,1.0,False,-0.2769692201717574
chr11:12194229-12194506_4_-,0.32841870225598235,0.0,0.3284187022559823,0.0,True,0.0,True,-0.4835721193500984
chr11:12936219-12936351_4_-,1.0878677153413312,0.0,1.087867715341332,0.0,True,0.0,True,0.0365760883859229
chr11:316245-316608_32_+,10.797796938177878,0.0,10.797796938177878,0.0,True,0.0,True,1.0333351559322177
chr11:12303301-12303734_27_-,0.4973287655590486,0.0,0.4973287655590486,1.0,False,1.0,False,-0.3033564203932198
chr11:5577988-5578384_12_+,0.21141835856467406,0.0,0.2114183585646749,1.0,False,1.0,False,-0.674857303323984
chr11:1783608-1784126_25_+,0.8780383024863321,0.0,0.8780383024863312,1.0,False,1.0,False,-0.0564865385407897
chr11:10666869-10667270_11_+,20.89170622124048,0.0,20.89170622124048,0.0,True,0.0,True,1.3199739101674826
chr11:3189676-3189977_11_-,21.14869115346691,0.0,21.14869115346691,0.0,True,0.0,True,1.3252834950010892
chr11:12705524-12705707_5_-,1.3356326235275828,0.0,1.3356326235275835,0.0,True,0.0,True,0.1256870183824644
chr11:2292210-2292477_20_+,0.8011432552766911,0.0,0.801143255276692,1.0,False,1.0,False,-0.0962898192298714
chr11:2291832-2291940_2_-,2.0745349497344474,0.0,2.0745349497344474,0.0,True,0.0,True,0.3169207557950028
chr11:9556651-9557140_31_+,0.639966837118382,0.0,0.6399668371183829,0.0,True,0.0,True,-0.1938425304374398
chr11:3664559-3664710_8_-,0.44905929850556436,0.0,0.4490592985055635,1.0,False,1.0,False,-0.3476963064057474
chr11:1404402-1404794_28_+,0.8018922987693076,0.0,0.8018922987693067,1.0,False,1.0,False,-0.0958839573905597
chr11:8755444-8755833_5_+,1.113365292960852,0.0,1.113365292960852,0.0,True,0.0,True,0.0466376788799191
chr11:8847572-8848484_49_-,2.3659205206547522,0.0,2.365920520654752,0.0,True,0.0,True,0.374000151103053
chr11:8857867-8857938_5_-,26.1712809833937,0.0,26.171280983393704,0.0,True,0.0,True,1.417824980202132
chr11:407323-407640_9_-,1.1987958821350784,0.0,1.1987958821350784,0.0,True,0.0,True,0.0787452424742376
chr11:1561418-1561519_8_+,40.74073860866724,0.0,40.74073860866724,0.0,True,0.0,True,1.6100288982714286
