,edist,pvalue,significant,pvalue_adj,significant_adj,log10_edist
TIMM10B_+_6502735.23-P1P2,1.480806463376478,0.0,True,0.0,True,0.1704983013435868
TIMM10B_-_6502728.23-P1P2,1.302246814955673,0.0,True,0.0,True,0.1146933039055661
TIMM10B_-_6502754.23-P1P2,1.5283283432773587,0.0,True,0.0,True,0.1842166672990413
TIMM10B_-_6503082.23-P1P2,2.024677986827408,0.0,True,0.0,True,0.30635596104974255
TMEM41B_+_9336101.23-P1P2,1.524677504010107,0.0,True,0.0,True,0.1831779925089121
TMEM41B_+_9336110.23-P1P2,1.0741861268834239,0.0,True,0.0,True,0.03107953916135563
TMEM41B_-_9335799.23-P1P2,1.0408852032364813,0.0,True,0.0,True,0.017402834841887215
TSPAN4_+_843123.23-P1,2.1733875519329917,0.0,True,0.0,True,0.3371371753120764
TSPAN4_+_843278.23-P1,5.2970490361311136,0.0,True,0.0,True,0.7240339933287607
TSPAN4_+_843292.23-P1,2.047145617767095,0.0,True,0.0,True,0.3111487360398533
TSPAN4_-_842881.23-P1,0.8597455666324159,0.0,True,0.0,True,-0.06563005498491636
ZBED5_+_10879120.23-P1P2,0.6910351957624474,1.0,False,1.0,False,-0.16049983260242234
ZBED5_+_10879136.23-P1P2,1.1967474450380138,0.0,True,0.0,True,0.0780025089702999
ZBED5_-_10879553.23-P1P2,0.311721689664779,1.0,False,1.0,False,-0.5062329783647779
chr11:267073-267299_1_-,24.715237023310106,0.0,True,0.0,True,1.3929647797744231
chr11:316245-316608_25_+,6.405433895204531,0.0,True,0.0,True,0.8065485535827557
chr11:316245-316608_32_+,10.797796938177878,0.0,True,0.0,True,1.0333351559322177
chr11:335789-336158_5_+,36.343094073346506,0.0,True,0.0,True,1.5604218982548907
chr11:350705-351232_17_-,19.934861620882877,0.0,True,0.0,True,1.2996132253259496
chr11:350705-351232_32_+,1.3232998710997457,0.0,True,0.0,True,0.12165827019422948
chr11:353335-354301_10_+,23.638892659659007,0.0,True,0.0,True,1.3736271285940138
chr11:355351-355535_3_-,4.086152939184894,0.0,True,0.0,True,0.6113146176564467
chr11:356035-356520_47_-,34.51599761319433,0.0,True,0.0,True,1.538020430285359
chr11:407323-407640_9_-,1.1987958821350784,0.0,True,0.0,True,0.0787452424742376
chr11:407323-407640_18_-,8.758371801634848,0.0,True,0.0,True,0.9424233774821649
chr11:503417-503684_8_+,33.87246301541754,0.0,True,0.0,True,1.529846777250281
chr11:518541-519179_13_+,0.981932445069793,0.0,True,0.0,True,-0.0079183897513531
chr11:518541-519179_46_-,34.86898189861218,0.0,True,0.0,True,1.5424392670699913
chr11:518541-519179_63_+,0.5965744030618332,1.0,False,1.0,False,-0.22433538464389174
chr11:537250-537635_35_+,2.613883483307795,0.0,True,0.0,True,0.41728622452827097
chr11:537250-537635_36_+,1.3963338603891273,0.0,True,0.0,True,0.14498926956901928
chr11:551678-551880_3_+,0.9768470875796798,1.0,False,1.0,False,-0.010173413986255425
chr11:551678-551880_10_-,0.36203790675383907,1.0,False,1.0,False,-0.4412459547924267
chr11:551678-551880_34_-,32.335744741221205,0.0,True,0.0,True,1.509682867858616
chr11:613336-613898_40_-,1.0154629035959815,0.0,True,0.0,True,0.006664062592784722
chr11:628528-628920_20_+,36.879333493438196,0.0,True,0.0,True,1.5667830636088809
chr11:690929-691358_32_+,1.0110668904981797,0.0,True,0.0,True,0.0047798887396404985
chr11:706017-706192_15_+,1.3544516164437717,0.0,True,0.0,True,0.13176349583150737
chr11:741567-741825_8_-,2.4642197889955586,0.0,True,0.0,True,0.3916794408669792
chr11:783642-783767_7_+,23.63648943068225,0.0,True,0.0,True,1.3735829741509145
chr11:816450-816652_25_-,0.9610826466581983,0.0,True,0.0,True,-0.017239264314512916
chr11:816450-816652_27_-,0.7044364563662562,0.0,True,0.0,True,-0.15215817628654013
chr11:862076-862396_37_+,3.7236128931442565,0.0,True,0.0,True,0.570964525394738
chr11:1053254-1053594_24_-,1.5795983948398558,0.0,True,0.0,True,0.19854668374230638
chr11:1053254-1053594_29_-,15.43601571429453,0.0,True,0.0,True,1.1885352120234798
chr11:1283640-1284234_40_-,18.260629756781483,0.0,True,0.0,True,1.2615157510284538
chr11:1285887-1286079_2_-,20.865743088628673,0.0,True,0.0,True,1.3194338557884155
chr11:1404402-1404794_28_+,0.8018922987693067,1.0,False,1.0,False,-0.09588395739055978
chr11:1433764-1433875_5_+,6.601991193254994,0.0,True,0.0,True,0.8196749406663147
chr11:1433764-1433875_19_+,1.7987949263158072,0.0,True,0.0,True,0.2549816539258379
chr11:1488473-1488949_8_+,1.9191586775585012,0.0,True,0.0,True,0.28311088403151036
chr11:1533749-1534025_3_-,2.5620259021212153,0.0,True,0.0,True,0.40858351615474425
chr11:1541754-1542169_7_+,34.1360998762743,0.0,True,0.0,True,1.5332139005230199
chr11:1561418-1561519_8_+,40.74073860866724,0.0,True,0.0,True,1.6100288982714286
chr11:1568332-1568421_4_-,1.306949737113758,0.0,True,0.0,True,0.11625888573365549
chr11:1595831-1596187_61_+,16.537332880910885,0.0,True,0.0,True,1.218465468426702
chr11:1781615-1781939_38_-,1.5224780753356395,1.0,False,1.0,False,0.1825510472298333
chr11:1783608-1784126_25_+,0.8780383024863312,1.0,False,1.0,False,-0.056486538540789735
chr11:1785033-1785338_17_-,1.8381054895645228,0.0,True,0.0,True,0.2643704320887853
chr11:1804107-1804560_29_+,5.9190542211714465,0.0,True,0.0,True,0.7722523183208494
chr11:1804107-1804560_31_-,0.5874640994537685,1.0,False,1.0,False,-0.23101866843583396
chr11:1865688-1866233_9_+,3.338178416847743,0.0,True,0.0,True,0.52350954486022
chr11:1989836-1990190_12_-,0.5586334497549039,1.0,False,1.0,False,-0.25287306324825537
chr11:1991145-1991394_24_+,0.6526884109371949,0.0,True,0.0,True,-0.18529409852006395
chr11:2291832-2291940_2_-,2.0745349497344474,0.0,True,0.0,True,0.3169207557950028
chr11:2292210-2292477_1_+,2.5537254321037324,0.0,True,0.0,True,0.4071742015678249
chr11:2292210-2292477_20_+,0.801143255276692,1.0,False,1.0,False,-0.09628981922987145
chr11:2326604-2326879_29_-,3.181085104428263,0.0,True,0.0,True,0.5025752880602619
chr11:2440889-2441236_8_-,0.30506996339504333,1.0,False,1.0,False,-0.5156005500565323
chr11:2440889-2441236_12_+,45.088076951059534,0.0,True,0.0,True,1.6540617126329533
chr11:2553896-2555395_84_+,10.993154874558268,0.0,True,0.0,True,1.041122346471463
chr11:2761406-2762012_37_+,2.644856339273602,0.0,True,0.0,True,0.42240208742785534
chr11:2761406-2762012_43_+,0.29395275780217567,1.0,False,1.0,False,-0.5317224609974415
chr11:2761406-2762012_47_+,0.59594628140146,1.0,False,1.0,False,-0.2247928858006345
chr11:2790307-2790647_8_-,1.3525202380520085,0.0,True,0.0,True,0.13114377226921964
chr11:2790307-2790647_26_-,1.4774202256980438,0.0,True,0.0,True,0.1695040401627853
chr11:2799163-2801099_16_+,38.87040091767628,0.0,True,0.0,True,1.5896190200610725
chr11:2799163-2801099_179_-,40.49871627411392,0.0,True,0.0,True,1.607441257192334
chr11:2809794-2810145_4_+,0.8631528153560524,1.0,False,1.0,False,-0.06391230858301174
chr11:2821093-2821676_8_+,28.543307823049073,0.0,True,0.0,True,1.4555043011561206
chr11:2867306-2867791_46_-,3.014739694995514,0.0,True,0.0,True,0.47924981932609445
chr11:2888381-2889755_28_+,0.24195116654791704,1.0,False,1.0,False,-0.6162722796347045
chr11:2888381-2889755_29_+,0.7702081450604332,0.0,True,0.0,True,-0.11339189296322688
chr11:2909553-2909996_14_-,9.178877622573374,0.0,True,0.0,True,0.9627895796627253
chr11:2909553-2909996_19_-,0.61315229241794,0.0,True,0.0,True,-0.212431643683384
chr11:2911748-2912844_81_-,1.2634162795021524,0.0,True,0.0,True,0.10154646861059118
chr11:2913244-2914400_15_+,15.847031170233045,0.0,True,0.0,True,1.1999479121592629
chr11:2933807-2934169_15_-,0.6887488156430699,0.0,True,0.0,True,-0.16193913494251294
chr11:2933807-2934169_25_-,42.96032843386131,0.0,True,0.0,True,1.633067592907244
chr11:3080402-3080637_12_+,6.644990159222932,0.0,True,0.0,True,0.8224943421187293
chr11:3112970-3113435_19_+,11.863490064811362,0.0,True,0.0,True,1.0742124708930414
chr11:3131418-3131856_10_+,23.119358270491276,0.0,True,0.0,True,1.3639757751008945
chr11:3136627-3136904_5_-,0.8156947948763609,0.0,True,0.0,True,-0.08847230901033974
chr11:3189676-3189977_5_-,1.4706527040904724,0.0,True,0.0,True,0.16751012581736194
chr11:3189676-3189977_11_-,21.14869115346691,0.0,True,0.0,True,1.3252834950010892
chr11:3425773-3426204_4_+,0.8518340610621262,0.0,True,0.0,True,-0.06964499840692666
chr11:3429589-3429768_17_+,19.345991468495875,0.0,True,0.0,True,1.2865909919152556
chr11:3465280-3465429_3_+,1.3684778582103796,1.0,False,1.0,False,0.1362377749760698
chr11:3465280-3465429_6_-,25.156376482851446,0.0,True,0.0,True,1.4006480856272459
chr11:3465280-3465429_7_-,6.161093799167205,0.0,True,0.0,True,0.7896578207315086
chr11:3465561-3465633_3_-,0.9026776894397806,0.0,True,0.0,True,-0.04446729141965371
chr11:3529793-3529849_2_-,2.3237029908795783,0.0,True,0.0,True,0.36618061697765036
chr11:3532701-3532962_4_+,1.205102883416295,0.0,True,0.0,True,0.08102412557695644
chr11:3664559-3664710_8_-,0.4490592985055635,1.0,False,1.0,False,-0.34769630640574745
chr11:3666023-3666484_42_+,3.2935191142600946,0.0,True,0.0,True,0.517660188255321
chr11:3862079-3863299_41_-,20.19202139440385,0.0,True,0.0,True,1.305179797719875
chr11:3875124-3876852_175_+,1.8210481774052028,0.0,True,0.0,True,0.2603214355832007
chr11:3888536-3889369_5_-,40.66979929607456,0.0,True,0.0,True,1.6092720291829896
chr11:3899852-3900226_11_-,1.6167988822496433,0.0,True,0.0,True,0.2086560002641873
chr11:3899852-3900226_18_-,2.6566436784003393,0.0,True,0.0,True,0.4243333086888429
chr11:3899852-3900226_19_-,29.840051740026947,0.0,True,0.0,True,1.4747995718297435
chr11:3941320-3941697_8_+,0.7037007328961788,0.0,True,0.0,True,-0.1526119966596864
chr11:4006158-4006564_15_-,7.11850124399022,0.0,True,0.0,True,0.8523885652686571
chr11:4166886-4168299_35_-,1.077641437252339,0.0,True,0.0,True,0.032474282440284566
chr11:4680329-4680959_22_+,3.8629091677854692,0.0,True,0.0,True,0.5869144962904755
chr11:5012186-5012772_22_-,15.237985168399074,0.0,True,0.0,True,1.1829275465249847
chr11:5150279-5151217_31_+,1.4295217687409654,0.0,True,0.0,True,0.15519077317571164
chr11:5218907-5219141_2_-,14.674689562300276,0.0,True,0.0,True,1.1665689226756313
chr11:5526714-5526942_6_-,1.5132382207460022,0.0,True,0.0,True,0.17990730198989435
chr11:5552522-5553049_28_+,0.6700697862964002,1.0,False,1.0,False,-0.17387996412732473
chr11:5577988-5578384_12_+,0.21141835856467495,1.0,False,1.0,False,-0.674857303323984
chr11:5585556-5585902_7_-,1.7316796960630754,0.0,True,0.0,True,0.23846756487729207
chr11:5612858-5613333_9_-,6.446793307124526,0.0,True,0.0,True,0.8093437463683488
chr11:5617134-5617668_12_-,2.418930955198018,0.0,True,0.0,True,0.3836234722459431
chr11:5831136-5832192_4_-,1.6539656795787785,0.0,True,0.0,True,0.21852649353321707
chr11:6272435-6272687_10_-,0.7923762478108287,0.0,True,0.0,True,-0.1010685513052422
chr11:6393188-6393352_18_+,2.9151069612305207,0.0,True,0.0,True,0.4646544945392732
chr11:6409810-6411893_81_-,4.824761293904594,0.0,True,0.0,True,0.6834758313990847
chr11:6584452-6584930_20_+,0.9579312036457424,0.0,True,0.0,True,-0.01866567980442293
chr11:6627979-6628950_34_+,1.0629450184033509,0.0,True,0.0,True,0.0265108009093937
chr11:8227714-8228645_65_-,0.5063326183356551,1.0,False,1.0,False,-0.29556409412830226
chr11:8722681-8722948_14_-,0.7203314309613198,0.0,True,0.0,True,-0.14246763479258812
chr11:8755444-8755833_5_+,1.113365292960852,0.0,True,0.0,True,0.046637678879919126
chr11:8847572-8848484_49_-,2.3659205206547522,0.0,True,0.0,True,0.37400015110305307
chr11:8857867-8857938_5_-,26.171280983393704,0.0,True,0.0,True,1.417824980202132
chr11:8956763-8956888_2_-,7.3190293764159655,0.0,True,0.0,True,0.8644534902910903
chr11:8984255-8984762_14_-,0.9654538744831243,0.0,True,0.0,True,-0.015268470238778266
chr11:9023169-9023743_22_+,3.019079428580211,0.0,True,0.0,True,0.47987453897219334
chr11:9145302-9145458_7_+,1.7919589594447043,0.0,True,0.0,True,0.25332805895847127
chr11:9145302-9145458_8_+,4.9926595657694826,0.0,True,0.0,True,0.698331953848355
chr11:9159108-9159674_2_-,1.121489621002631,0.0,True,0.0,True,0.049795258692822635
chr11:9266184-9266513_6_+,1.7583146445265676,0.0,True,0.0,True,0.24509659323748828
chr11:9340597-9340760_9_-,1.7252268850426287,0.0,True,0.0,True,0.23684621734701997
chr11:9340870-9341001_9_+,0.4578285535658253,1.0,False,1.0,False,-0.33929712500929077
chr11:9379658-9379828_8_-,1.7947771372739503,0.0,True,0.0,True,0.25401052864630214
chr11:9383897-9384453_10_-,24.131287470896385,0.0,True,0.0,True,1.3825804933381174
chr11:9528129-9528665_23_-,10.938876049561863,0.0,True,0.0,True,1.0389727012890593
chr11:9556651-9557140_31_+,0.6399668371183829,0.0,True,0.0,True,-0.19384253043743982
chr11:9587334-9588102_20_+,39.758817558021704,0.0,True,0.0,True,1.5994334598383912
chr11:9587334-9588102_21_+,2.844644309187796,0.0,True,0.0,True,0.4540279704800336
chr11:9623029-9623285_1_-,5.49617370535022,0.0,True,0.0,True,0.7400604500491185
chr11:9625694-9625992_5_-,1.0159730776089422,0.0,True,0.0,True,0.006882199679404594
chr11:9634658-9635138_9_-,4.091185693740739,0.0,True,0.0,True,0.6118491920226208
chr11:9634658-9635138_17_-,18.613018914896568,0.0,True,0.0,True,1.2698168186841912
chr11:9635435-9636077_21_-,26.551014044130152,0.0,True,0.0,True,1.4240811124367045
chr11:9639705-9639825_6_-,0.5896026924719369,0.0,True,0.0,True,-0.22944054190098098
chr11:9648522-9648847_24_+,29.41847674937956,0.0,True,0.0,True,1.4686201817679376
chr11:9781100-9781560_15_-,1.7839333507975148,0.0,True,0.0,True,0.25137862474774586
chr11:9781100-9781560_21_-,1.215528123848605,0.0,True,0.0,True,0.08476501162934144
chr11:9813412-9813746_1_+,1.3237030334363862,0.0,True,0.0,True,0.12179056410230797
chr11:10330902-10331460_31_+,0.9687125443682412,0.0,True,0.0,True,-0.013805076319094408
chr11:10372921-10373529_35_+,1.7278610120051177,0.0,True,0.0,True,0.23750880518749748
chr11:10436237-10436535_4_-,6.9032524700590265,0.0,True,0.0,True,0.8390537569676814
chr11:10436237-10436535_17_-,12.244185926623171,0.0,True,0.0,True,1.0879299156895417
chr11:10466273-10466656_27_-,1.2770831215729306,0.0,True,0.0,True,0.10621916513000013
chr11:10511739-10511825_1_-,8.303088261415006,0.0,True,0.0,True,0.9192396544765171
chr11:10511739-10511825_3_-,2.474591865125518,0.0,True,0.0,True,0.3935035809099702
chr11:10511851-10512594_9_-,1.2568013650012713,0.0,True,0.0,True,0.09926664371571543
chr11:10603286-10603536_7_+,2.50501891785456,0.0,True,0.0,True,0.39881100999920127
chr11:10627591-10627881_4_+,4.652577561940159,0.0,True,0.0,True,0.6676936218762792
chr11:10666869-10667270_11_+,20.89170622124048,0.0,True,0.0,True,1.3199739101674826
chr11:10738286-10738854_24_+,24.98466872748303,0.0,True,0.0,True,1.3976735954924375
chr11:10738286-10738854_26_+,1.3283274631311386,0.0,True,0.0,True,0.12330515176374549
chr11:10757043-10757730_3_+,1.4743882290094223,0.0,True,0.0,True,0.16861185497237058
chr11:10808093-10808274_1_+,0.52851345223573,1.0,False,1.0,False,-0.2769439541325339
chr11:10808093-10808274_7_+,23.277943210416804,0.0,True,0.0,True,1.3669446043357463
chr11:10916137-10916669_20_+,23.75887104984025,0.0,True,0.0,True,1.3758258004306518
chr11:11820390-11820703_14_-,15.530023315883607,0.0,True,0.0,True,1.1911721077537993
chr11:11834885-11835163_6_-,0.5284827056945112,1.0,False,1.0,False,-0.27696922017175746
chr11:11834885-11835163_10_+,1.1014675754466197,0.0,True,0.0,True,0.04197171709107472
chr11:12068945-12069447_34_-,32.655407026265976,0.0,True,0.0,True,1.513955101300256
chr11:12109759-12110081_5_-,1.3773608687194852,0.0,True,0.0,True,0.13904774037385134
chr11:12133217-12133350_4_+,4.199598514203148,0.0,True,0.0,True,0.6232077733977788
chr11:12133217-12133350_5_+,14.395238889545173,0.0,True,0.0,True,1.1582188764075982
chr11:12133217-12133350_6_-,1.0696763909274054,0.0,True,0.0,True,0.02925241049698513
chr11:12133217-12133350_7_+,1.0703083960403283,0.0,True,0.0,True,0.029508932265484247
chr11:12170559-12170971_30_+,0.5248037601844011,1.0,False,1.0,False,-0.28000306192986935
chr11:12172468-12172915_9_+,10.557462054871852,0.0,True,0.0,True,1.0235595291791726
chr11:12172468-12172915_21_-,21.01217360638358,0.0,True,0.0,True,1.3224709803655532
chr11:12180519-12180794_12_-,1.2320219427546988,0.0,True,0.0,True,0.0906184428384878
chr11:12194229-12194506_4_-,0.32841870225598235,0.0,True,0.0,True,-0.4835721193500984
chr11:12194229-12194506_14_+,1.4125205094560194,0.0,True,0.0,True,0.14999476238805026
chr11:12208984-12209410_14_-,12.348686111939688,0.0,True,0.0,True,1.0916207515479308
chr11:12208984-12209410_23_+,0.5445830014681015,0.0,True,0.0,True,-0.2639359187871282
chr11:12303301-12303734_27_-,0.4973287655590486,1.0,False,1.0,False,-0.3033564203932198
chr11:12439919-12440287_7_+,19.783365171922487,0.0,True,0.0,True,1.2963001675083927
chr11:12599133-12600214_13_-,3.8919015464341413,0.0,True,0.0,True,0.5901618453729858
chr11:12599133-12600214_45_+,44.04209612946384,0.0,True,0.0,True,1.6438679805039822
chr11:12701849-12702182_6_-,10.575635493535518,0.0,True,0.0,True,1.0243064737343979
chr11:12705524-12705707_5_-,1.3356326235275837,0.0,True,0.0,True,0.12568701838246443
chr11:12714265-12714483_19_-,0.23762393164246376,1.0,False,1.0,False,-0.6241098227107224
chr11:12745871-12746313_12_+,0.9651579325605777,0.0,True,0.0,True,-0.01540161553962391
chr11:12747805-12748190_11_+,3.0285173189623364,0.0,True,0.0,True,0.48123006157477655
chr11:12766368-12766441_4_+,9.582397243915185,0.0,True,0.0,True,0.9814741708285666
chr11:12766511-12766574_3_+,2.2669843159987177,0.0,True,0.0,True,0.35544851549538664
chr11:12766578-12766711_4_+,1.3493022248123125,0.0,True,0.0,True,0.13010923645292047
chr11:12834426-12834780_4_-,25.230290041122533,0.0,True,0.0,True,1.4019222430873335
chr11:12848959-12850415_30_-,1.2756332437065154,0.0,True,0.0,True,0.10572582867234104
chr11:12863698-12864397_14_-,1.1793014633944807,0.0,True,0.0,True,0.07162483745584888
chr11:12864408-12865023_19_+,10.836781810129807,0.0,True,0.0,True,1.0349003292863077
chr11:12874908-12876143_54_-,3.742456557196604,0.0,True,0.0,True,0.5731567677113365
chr11:12882818-12883034_17_+,1.3784275006957518,0.0,True,0.0,True,0.13938392903752916
chr11:12890279-12890486_1_-,1.1099222035156622,0.0,True,0.0,True,0.04529253935610467
chr11:12936219-12936351_4_-,1.087867715341332,0.0,True,0.0,True,0.03657608838592293
chr11:12936219-12936351_13_-,3.981929379067221,0.0,True,0.0,True,0.6000935533927003
chr11:13096293-13096671_5_-,38.30343282626821,0.0,True,0.0,True,1.5832376980077059
chr11:13136403-13136789_12_+,14.164469164124505,0.0,True,0.0,True,1.1512003032891154
chr11:13156800-13158000_44_-,1.634655920657515,0.0,True,0.0,True,0.21342635180630576
chr11:13162438-13162692_6_-,0.9275666281199513,1.0,False,1.0,False,-0.03265488474736472
chr11:13894497-13895524_22_-,1.2308014267032465,1.0,False,1.0,False,0.09018799099513822
chr11:13894497-13895524_33_+,1.0712960637358115,0.0,True,0.0,True,0.0299095091867308
chr11:14436190-14436355_3_-,19.575171427471663,0.0,True,0.0,True,1.291705574034144
chr11:14443755-14444244_14_-,1.1675236643315863,0.0,True,0.0,True,0.06726569196574794
chr11:14566421-14566668_2_-,1.8406607980877148,0.0,True,0.0,True,0.2649737629246621
chr11:14916313-14916920_13_-,12.715470155345958,0.0,True,0.0,True,1.1043324228756637
chr11:14916313-14916920_16_-,0.6436513722603507,0.0,True,0.0,True,-0.19134930049777638
chr11:14916313-14916920_24_+,1.0207463904669307,0.0,True,0.0,True,0.00891785285850191
chr11:14929328-14929529_4_-,1.7066621537146478,0.0,True,0.0,True,0.2321475578463537
chr11:15671503-15672440_75_-,0.948568942158186,0.0,True,0.0,True,-0.022931099028583257
chr11:15906233-15906847_27_-,2.5514822422888184,0.0,True,0.0,True,0.4067925500921913
chr11:15914527-15915105_23_+,5.281754670438904,0.0,True,0.0,True,0.7227782250138384
chr11:15962727-15963058_10_-,3.0165306855110536,0.0,True,0.0,True,0.47950774751429714
chr11:16800884-16801330_9_-,37.03151336875263,0.0,True,0.0,True,1.5685714607469388
chr11:16904729-16905261_16_+,20.33012199591109,0.0,True,0.0,True,1.3081399847370072
chr11:17186422-17186714_6_-,21.857348315256647,0.0,True,0.0,True,1.3395974731715767
chr11:17374297-17375700_28_+,20.565539728932634,0.0,True,0.0,True,1.313140111765023
chr11:17405531-17405808_13_+,8.285135897227129,0.0,True,0.0,True,0.9182996363439869
chr11:17405531-17405808_16_+,27.911249485896246,0.0,True,0.0,True,1.44577927872022
chr11:17405531-17405808_17_+,18.0131739894349,0.0,True,0.0,True,1.2555902438937339
chr11:18335553-18335896_7_+,1.0736267726655093,0.0,True,0.0,True,0.030853332813668075
chr11:18405132-18406400_45_-,22.547337401904905,0.0,True,0.0,True,1.353095263733541
chr11:18415383-18416335_20_-,25.981240211819102,0.0,True,0.0,True,1.4146598782340762
chr11:18691089-18691608_18_-,1.7683185089108981,0.0,True,0.0,True,0.247560492692901
chr11:19681723-19682079_11_-,1.989930866882915,0.0,True,0.0,True,0.2988379886444796
chr11:20002015-20002308_4_+,0.29498459303339075,1.0,False,1.0,False,-0.530200666514437
chr11:20008959-20009258_6_-,2.6851373909365144,0.0,True,0.0,True,0.42896651223260995
chr11:20099676-20099839_10_-,3.703865118474514,0.0,True,0.0,True,0.5686551628455279
chr11:20101485-20102084_16_+,3.758720425359394,0.0,True,0.0,True,0.5750400239742208
chr11:20132461-20132725_9_+,0.957905462349931,0.0,True,0.0,True,-0.01867735021759228
chr11:20509919-20510383_4_+,7.823968533835197,0.0,True,0.0,True,0.8934270951525998
chr11:20587805-20588002_3_-,0.7238292221057954,0.0,True,0.0,True,-0.14036388773360084
chr11:20587805-20588002_14_+,1.0634390815935575,0.0,True,0.0,True,0.026712616678313157
chr11:22814046-22814441_10_-,3.5259198248815693,0.0,True,0.0,True,0.5472724327485003
control,0.0,0.0,True,0.0,True,-inf
multiplet,0.3923081519697291,1.0,False,1.0,False,-0.40637266735176325
non-targeting_00000,1.0746749933716089,0.0,True,0.0,True,0.03127714338981672
non-targeting_00001,1.2590600554293054,0.0,True,0.0,True,0.10004644585012966
non-targeting_00002,0.8154934090223094,0.0,True,0.0,True,-0.08857954466271054
non-targeting_00003,10.385727145045031,0.0,True,0.0,True,1.0164369085769747
non-targeting_00004,1.0742273728330929,0.0,True,0.0,True,0.031096214618242014
non-targeting_00005,1.1935086063044231,0.0,True,0.0,True,0.07682555502022997
non-targeting_00006,1.051864032655459,0.0,True,0.0,True,0.02195960513732372
non-targeting_00007,2.306606879915158,0.0,True,0.0,True,0.3629735830639281
non-targeting_00009,1.879853485791589,0.0,True,0.0,True,0.2741240020339907
non-targeting_00011,1.029127919785875,0.0,True,0.0,True,0.01246936057805613
non-targeting_00012,1.9748225927640437,0.0,True,0.0,True,0.29552808707930883
non-targeting_00013,0.8276760358628739,0.0,True,0.0,True,-0.08213961897438248
non-targeting_00014,1.2708557765672488,0.0,True,0.0,True,0.10409626731642276
non-targeting_00015,0.993287342272712,0.0,True,0.0,True,-0.002925098824192351
non-targeting_00016,0.9966078350079144,0.0,True,0.0,True,-0.0014757028690283286
non-targeting_00018,1.5756527245968108,0.0,True,0.0,True,0.19746050477123975
non-targeting_00019,1.389101546013162,0.0,True,0.0,True,0.14273399466577008
non-targeting_00020,1.1300388225427724,0.0,True,0.0,True,0.053093363949327656
non-targeting_00021,1.3694084324215954,0.0,True,0.0,True,0.13653299779951428
non-targeting_00022,0.9791108560563941,0.0,True,0.0,True,-0.009168134092668779
non-targeting_00023,13.100220318762862,0.0,True,0.0,True,1.1172785996571664
non-targeting_00025,2.5096827381434803,0.0,True,0.0,True,0.39961882355980444
non-targeting_00026,0.5681779214124987,0.0,True,0.0,True,-0.2455156463522901
non-targeting_00027,11.785922676164876,0.0,True,0.0,True,1.071363587495167
non-targeting_00028,1.5946564422840002,0.0,True,0.0,True,0.20266713172439932
non-targeting_00029,2.902612142713238,0.0,True,0.0,True,0.46278900774591236
