,n,perturbation,edist,pvalue,significant,pvalue_adj,significant_adj,delta,sigma,ncounts,ncells,significant_adj_new
54,0.004265823704965532_0.004265823704965532,COL2A1,18.421400830279687,0.0,True,0.0,True,9.210700415139843,0.0,6.0,1,True
55,0.004265823704965532_0.004265823704965532,CSRNP1,20.114426834065647,0.0,True,0.0,True,10.057213417032823,0.0,4.0,1,True (gained)
56,0.004265823704965532_0.004265823704965532,DLX2,17.463521116798805,0.0,True,0.0,True,8.731760558399403,0.0,8.0,1,True
57,0.004265823704965532_0.004265823704965532,DUSP9,15.432455598991043,0.0,True,0.0,True,7.716227799495521,0.0,9.0,1,True
58,0.004265823704965532_0.004265823704965532,DUSP9_ETS2,14.436634133796707,0.0,True,0.0,True,7.218317066898353,0.0,12.0,1,True
59,0.004265823704965532_0.004265823704965532,DUSP9_IGDCC3,10.73792797064875,0.0,True,0.0,True,5.368963985324375,0.0,5.0,1,True
60,0.004265823704965532_0.004265823704965532,DUSP9_KLF1,16.46440216251733,0.0,True,0.0,True,8.232201081258665,0.0,10.0,1,True
61,0.004265823704965532_0.004265823704965532,DUSP9_MAPK1,12.456099299021629,0.0,True,0.0,True,6.228049649510814,0.0,9.0,1,True
62,0.004265823704965532_0.004265823704965532,DUSP9_PRTG,12.81978935040203,0.0,True,0.0,True,6.409894675201015,0.0,13.0,1,True
63,0.004265823704965532_0.004265823704965532,DUSP9_SNAI1,13.76612166711282,0.0,True,0.0,True,6.88306083355641,0.0,8.0,1,True
64,0.004265823704965532_0.004265823704965532,EGR1,12.97390917766042,0.0,True,0.0,True,6.48695458883021,0.0,18.0,1,True
65,0.004265823704965532_0.004265823704965532,ELMSAN1,9.00031325410154,0.0,True,0.0,True,4.50015662705077,0.0,25.0,1,True (gained)
66,0.004265823704965532_0.004265823704965532,ETS2,11.360544348063666,0.0,True,0.0,True,5.680272174031833,0.0,16.0,1,True
67,0.004265823704965532_0.004265823704965532,ETS2_CEBPE,14.100853614533879,0.0,True,0.0,True,7.050426807266939,0.0,11.0,1,True
68,0.004265823704965532_0.004265823704965532,ETS2_CNN1,12.851576654609026,0.0,True,0.0,True,6.425788327304513,0.0,13.0,1,True
69,0.004265823704965532_0.004265823704965532,ETS2_IGDCC3,11.29202717219991,0.0,True,0.0,True,5.646013586099955,0.0,19.0,1,True
70,0.004265823704965532_0.004265823704965532,ETS2_IKZF3,14.682098297170917,0.0,True,0.0,True,7.3410491485854585,0.0,15.0,1,True
71,0.004265823704965532_0.004265823704965532,ETS2_MAP7D1,15.791319757256435,0.0,True,0.0,True,7.8956598786282175,0.0,6.0,1,True
72,0.004265823704965532_0.004265823704965532,ETS2_MAPK1,16.317731254129885,0.0,True,0.0,True,8.158865627064943,0.0,9.0,1,True
73,0.004265823704965532_0.004265823704965532,ETS2_PRTG,14.56673657074966,0.0,True,0.0,True,7.28336828537483,0.0,14.0,1,True
74,0.004265823704965532_0.004265823704965532,FEV,14.910987595789832,0.0,True,0.0,True,7.455493797894916,0.0,11.0,1,True
75,0.004265823704965532_0.004265823704965532,FEV_CBFA2T3,17.01498804700141,0.0,True,0.0,True,8.507494023500705,0.0,4.0,1,True
76,0.004265823704965532_0.004265823704965532,FEV_ISL2,12.152963327325455,0.0,True,0.0,True,6.076481663662728,0.0,16.0,1,True
77,0.004265823704965532_0.004265823704965532,FEV_MAP7D1,9.448689964272585,0.0,True,0.0,True,4.724344982136293,0.0,22.0,1,True
78,0.004265823704965532_0.004265823704965532,FOSB,13.791682760875938,0.0,True,0.0,True,6.895841380437969,0.0,15.0,1,True
79,0.004265823704965532_0.004265823704965532,FOSB_CEBPB,17.017231336513685,0.0,True,0.0,True,8.508615668256843,0.0,6.0,1,True
80,0.004265823704965532_0.004265823704965532,FOSB_CEBPE,11.769323806477248,0.0,True,0.0,True,5.884661903238624,0.0,18.0,1,True
81,0.004265823704965532_0.004265823704965532,FOSB_IKZF3,13.791056925979127,0.0,True,0.0,True,6.895528462989564,0.0,6.0,1,True
82,0.004265823704965532_0.004265823704965532,FOSB_OSR2,10.308845123373578,0.0,True,0.0,True,5.154422561686789,0.0,25.0,1,True
83,0.004265823704965532_0.004265823704965532,FOSB_PTPN12,13.971854361927232,0.0,True,0.0,True,6.985927180963616,0.0,17.0,1,True
84,0.004265823704965532_0.004265823704965532,FOSB_UBASH3B,7.961302820383535,0.0,True,0.0,True,3.9806514101917676,0.0,10.0,1,True
85,0.004265823704965532_0.004265823704965532,FOXA1,14.535524382815355,0.0,True,0.0,True,7.2677621914076775,0.0,10.0,1,True
86,0.004265823704965532_0.004265823704965532,FOXA1_FOXF1,11.306152910826313,0.0,True,0.0,True,5.6530764554131565,0.0,19.0,1,True
87,0.004265823704965532_0.004265823704965532,FOXA1_FOXL2,13.277139039142225,0.0,True,0.0,True,6.638569519571113,0.0,17.0,1,True
88,0.004265823704965532_0.004265823704965532,FOXA1_HOXB9,13.264765785118994,0.0,True,0.0,True,6.632382892559497,0.0,9.0,1,True
89,0.004265823704965532_0.004265823704965532,FOXA3,15.018706234500268,0.0,True,0.0,True,7.509353117250134,0.0,12.0,1,True
90,0.004265823704965532_0.004265823704965532,FOXA3_FOXA1,11.995287278964858,0.0,True,0.0,True,5.997643639482429,0.0,30.0,1,True
91,0.004265823704965532_0.004265823704965532,FOXA3_FOXF1,14.69878644619644,0.0,True,0.0,True,7.34939322309822,0.0,9.0,1,True
92,0.004265823704965532_0.004265823704965532,FOXA3_FOXL2,11.102245421756155,0.0,True,0.0,True,5.551122710878078,0.0,12.0,1,True
93,0.004265823704965532_0.004265823704965532,FOXA3_HOXB9,12.304259272645464,0.0,True,0.0,True,6.152129636322732,0.0,10.0,1,True
94,0.004265823704965532_0.004265823704965532,FOXF1,14.178141092810007,0.0,True,0.0,True,7.0890705464050034,0.0,13.0,1,True
95,0.004265823704965532_0.004265823704965532,FOXF1_FOXL2,20.58889343220404,0.0,True,0.0,True,10.29444671610202,0.0,4.0,1,True
96,0.004265823704965532_0.004265823704965532,FOXF1_HOXB9,11.989414213728399,0.0,True,0.0,True,5.994707106864199,0.0,18.0,1,True
97,0.004265823704965532_0.004265823704965532,FOXL2,12.340867396624017,0.0,True,0.0,True,6.170433698312008,0.0,11.0,1,True
98,0.004265823704965532_0.004265823704965532,FOXL2_HOXB9,15.68663973682339,0.0,True,0.0,True,7.843319868411695,0.0,9.0,1,True
99,0.004265823704965532_0.004265823704965532,FOXL2_MEIS1,13.753039155167546,0.0,True,0.0,True,6.876519577583773,0.0,6.0,1,True
100,0.004265823704965532_0.004265823704965532,FOXO4,15.108340783543506,0.0,True,0.0,True,7.554170391771753,0.0,12.0,1,True
101,0.004265823704965532_0.004265823704965532,GLB1L2,12.01645589219643,0.0,True,0.0,True,6.008227946098215,0.0,23.0,1,True
102,0.004265823704965532_0.004265823704965532,HES7,15.162022346750053,0.0,True,0.0,True,7.5810111733750265,0.0,9.0,1,True
103,0.004265823704965532_0.004265823704965532,HK2,15.80938483153884,0.0,True,0.0,True,7.90469241576942,0.0,11.0,1,True
104,0.004265823704965532_0.004265823704965532,HNF4A,15.79680932783455,0.0,True,0.0,True,7.898404663917275,0.0,12.0,1,True
105,0.004265823704965532_0.004265823704965532,HOXA13,12.258383127124478,0.0,True,0.0,True,6.129191563562239,0.0,14.0,1,True
106,0.004265823704965532_0.004265823704965532,HOXB9,11.718937890033626,0.0,True,0.0,True,5.859468945016813,0.0,18.0,1,True
107,0.004265823704965532_0.004265823704965532,HOXC13,19.819186308982317,0.0,True,0.0,True,9.909593154491159,0.0,4.0,1,True
108,0.004265823704965532_0.004265823704965532,IER5L,12.206506502577923,0.0,True,0.0,True,6.103253251288962,0.0,8.0,1,True
109,0.004265823704965532_0.004265823704965532,IGDCC3,13.908465270310456,0.0,True,0.0,True,6.954232635155228,0.0,12.0,1,True
110,0.004265823704965532_0.004265823704965532,IGDCC3_MAPK1,16.07990680798732,0.0,True,0.0,True,8.03995340399366,0.0,7.0,1,True
111,0.004265823704965532_0.004265823704965532,IGDCC3_PRTG,10.275259832285306,0.0,True,0.0,True,5.137629916142653,0.0,21.0,1,True
112,0.004265823704965532_0.004265823704965532,IGDCC3_ZBTB25,12.103403979617543,0.0,True,0.0,True,6.051701989808771,0.0,21.0,1,True
113,0.004265823704965532_0.004265823704965532,IKZF3,11.31300309583715,0.0,True,0.0,True,5.656501547918575,0.0,21.0,1,True
114,0.004265823704965532_0.004265823704965532,IRF1,14.07907579281241,0.0,True,0.0,True,7.039537896406205,0.0,11.0,1,True
115,0.004265823704965532_0.004265823704965532,IRF1_SET,10.878893687978657,0.0,True,0.0,True,5.439446843989328,0.0,21.0,1,True
116,0.004265823704965532_0.004265823704965532,ISL2,11.174489081817615,0.0,True,0.0,True,5.587244540908808,0.0,17.0,1,True (gained)
117,0.004265823704965532_0.004265823704965532,JUN,13.109486655786641,0.0,True,0.0,True,6.554743327893321,0.0,8.0,1,True
118,0.004265823704965532_0.004265823704965532,JUN_CEBPA,8.346716390117246,0.0,True,0.0,True,4.173358195058623,0.0,33.0,1,True
119,0.004265823704965532_0.004265823704965532,JUN_CEBPB,16.451320432039633,0.0,True,0.0,True,8.225660216019817,0.0,10.0,1,True
120,0.004265823704965532_0.004265823704965532,KIAA1804,10.251272522721434,0.0,True,0.0,True,5.125636261360717,0.0,19.0,1,True
121,0.004265823704965532_0.004265823704965532,KIF2C,14.328779268956133,0.0,True,0.0,True,7.164389634478066,0.0,8.0,1,True
122,0.004265823704965532_0.004265823704965532,KIF18B,11.828821521200842,0.0,True,0.0,True,5.914410760600421,0.0,6.0,1,True
123,0.004265823704965532_0.004265823704965532,KIF18B_KIF2C,16.174909799839767,0.0,True,0.0,True,8.087454899919884,0.0,8.0,1,True
124,0.004265823704965532_0.004265823704965532,KLF1,11.6358739409327,0.0,True,0.0,True,5.81793697046635,0.0,26.0,1,True
125,0.004265823704965532_0.004265823704965532,KLF1_BAK1,11.576647603558095,0.0,True,0.0,True,5.788323801779048,0.0,19.0,1,True
126,0.004265823704965532_0.004265823704965532,KLF1_CEBPA,17.991714140416295,0.0,True,0.0,True,8.995857070208148,0.0,7.0,1,True
127,0.004265823704965532_0.004265823704965532,KLF1_CLDN6,11.867517389362602,0.0,True,0.0,True,5.933758694681301,0.0,18.0,1,True
128,0.004265823704965532_0.004265823704965532,KLF1_COL2A1,11.771071730467488,0.0,True,0.0,True,5.885535865233744,0.0,13.0,1,True
129,0.004265823704965532_0.004265823704965532,KLF1_FOXA1,14.84137952636924,0.0,True,0.0,True,7.42068976318462,0.0,8.0,1,True
130,0.004265823704965532_0.004265823704965532,KLF1_MAP2K6,8.229572060720129,0.0,True,0.0,True,4.114786030360064,0.0,20.0,1,True
131,0.004265823704965532_0.004265823704965532,KLF1_TGFBR2,15.250102164177775,0.0,True,0.0,True,7.625051082088888,0.0,10.0,1,True
132,0.004265823704965532_0.004265823704965532,KMT2A,16.68728517485753,0.0,True,0.0,True,8.343642587428764,0.0,9.0,1,True
133,0.004265823704965532_0.004265823704965532,LHX1,17.46925607129954,0.0,True,0.0,True,8.73462803564977,0.0,7.0,1,True
134,0.004265823704965532_0.004265823704965532,LHX1_ELMSAN1,10.651694516056985,0.0,True,0.0,True,5.325847258028492,0.0,16.0,1,True
135,0.004265823704965532_0.004265823704965532,LYL1,7.865941839129007,0.0,True,0.0,True,3.9329709195645033,0.0,25.0,1,True
136,0.004265823704965532_0.004265823704965532,LYL1_CEBPB,10.663048097505529,0.0,True,0.0,True,5.331524048752764,0.0,23.0,1,True
137,0.004265823704965532_0.004265823704965532,LYL1_IER5L,18.6443291378018,0.0,True,0.0,True,9.3221645689009,0.0,6.0,1,True
138,0.004265823704965532_0.004265823704965532,MAML2,10.804765687798868,0.0,True,0.0,True,5.402382843899434,0.0,20.0,1,True (gained)
139,0.004265823704965532_0.004265823704965532,MAP2K3,12.882748786522095,0.0,True,0.0,True,6.441374393261047,0.0,14.0,1,True (gained)
140,0.004265823704965532_0.004265823704965532,MAP2K3_ELMSAN1,15.98677823595306,0.0,True,0.0,True,7.99338911797653,0.0,8.0,1,True
141,0.004265823704965532_0.004265823704965532,MAP2K3_IKZF3,19.262873375389027,0.0,True,0.0,True,9.631436687694514,0.0,5.0,1,True
142,0.004265823704965532_0.004265823704965532,MAP2K3_MAP2K6,10.375455374808466,0.0,True,0.0,True,5.187727687404233,0.0,23.0,1,True (gained)
143,0.004265823704965532_0.004265823704965532,MAP2K3_SLC38A2,13.078904742278336,0.0,True,0.0,True,6.539452371139168,0.0,11.0,1,True
144,0.004265823704965532_0.004265823704965532,MAP2K6,12.156120907632387,0.0,True,0.0,True,6.078060453816193,0.0,21.0,1,True (gained)
145,0.004265823704965532_0.004265823704965532,MAP2K6_ELMSAN1,14.900502151836646,0.0,True,0.0,True,7.450251075918323,0.0,15.0,1,True
146,0.004265823704965532_0.004265823704965532,MAP2K6_IKZF3,14.496665959648528,0.0,True,0.0,True,7.248332979824264,0.0,13.0,1,True
147,0.004265823704965532_0.004265823704965532,MAP2K6_SPI1,16.92856657527891,0.0,True,0.0,True,8.464283287639455,0.0,12.0,1,True
148,0.004265823704965532_0.004265823704965532,MAP4K3,15.026676163588373,0.0,True,0.0,True,7.513338081794187,0.0,9.0,1,True
149,0.004265823704965532_0.004265823704965532,MAP4K5,12.461710080554553,0.0,True,0.0,True,6.230855040277277,0.0,21.0,1,True
150,0.004265823704965532_0.004265823704965532,MAP7D1,15.745823625358787,0.0,True,0.0,True,7.872911812679393,0.0,8.0,1,True (gained)
151,0.004265823704965532_0.004265823704965532,MAPK1,17.305737990817434,0.0,True,0.0,True,8.652868995408717,0.0,7.0,1,True
152,0.004265823704965532_0.004265823704965532,MAPK1_IKZF3,16.8873831186614,0.0,True,0.0,True,8.4436915593307,0.0,9.0,1,True
153,0.004265823704965532_0.004265823704965532,MAPK1_PRTG,16.26384917934271,0.0,True,0.0,True,8.131924589671355,0.0,10.0,1,True
154,0.004265823704965532_0.004265823704965532,MAPK1_TGFBR2,13.489062512428918,0.0,True,0.0,True,6.744531256214459,0.0,7.0,1,True
155,0.004265823704965532_0.004265823704965532,MEIS1,12.730798814732896,0.0,True,0.0,True,6.365399407366448,0.0,19.0,1,True
156,0.004265823704965532_0.004265823704965532,MIDN,11.883871049346912,0.0,True,0.0,True,5.941935524673456,0.0,11.0,1,True
157,0.004265823704965532_0.004265823704965532,NCL,12.255873858782568,0.0,True,0.0,True,6.127936929391284,0.0,13.0,1,True
158,0.004265823704965532_0.004265823704965532,NIT1,16.517028026130752,0.0,True,0.0,True,8.258514013065376,0.0,6.0,1,True
159,0.004265823704965532_0.004265823704965532,OSR2,9.40557848388245,0.0,True,0.0,True,4.702789241941225,0.0,1.0,1,True
160,0.004265823704965532_0.004265823704965532,PLK4,8.897193016390643,0.0,True,0.0,True,4.448596508195322,0.0,17.0,1,True
161,0.004265823704965532_0.004265823704965532,PLK4_STIL,11.075049610533437,0.0,True,0.0,True,5.5375248052667185,0.0,14.0,1,True
162,0.004265823704965532_0.004265823704965532,POU3F2,11.875980706899332,0.0,True,0.0,True,5.937990353449666,0.0,15.0,1,True
163,0.004265823704965532_0.004265823704965532,POU3F2_CBFA2T3,12.890320008742874,0.0,True,0.0,True,6.445160004371437,0.0,20.0,1,True
164,0.004265823704965532_0.004265823704965532,POU3F2_FOXL2,9.58826278295739,0.0,True,0.0,True,4.794131391478695,0.0,16.0,1,True
165,0.004265823704965532_0.004265823704965532,PRDM1,13.864931809937024,0.0,True,0.0,True,6.932465904968512,0.0,8.0,1,True
166,0.004265823704965532_0.004265823704965532,PRDM1_CBFA2T3,16.741634369720025,0.0,True,0.0,True,8.370817184860012,0.0,10.0,1,True
167,0.004265823704965532_0.004265823704965532,PRTG,12.963089135415355,0.0,True,0.0,True,6.481544567707678,0.0,18.0,1,True
168,0.004265823704965532_0.004265823704965532,PTPN1,10.020511272818986,0.0,True,0.0,True,5.010255636409493,0.0,14.0,1,True
169,0.004265823704965532_0.004265823704965532,PTPN9,16.503972728002324,0.0,True,0.0,True,8.251986364001162,0.0,8.0,1,True
170,0.004265823704965532_0.004265823704965532,PTPN12,12.84631670212476,0.0,True,0.0,True,6.42315835106238,0.0,25.0,1,True
171,0.004265823704965532_0.004265823704965532,PTPN12_OSR2,12.044664430021971,0.0,True,0.0,True,6.0223322150109855,0.0,20.0,1,True
172,0.004265823704965532_0.004265823704965532,PTPN12_PTPN9,7.4844739727217195,0.0,True,0.0,True,3.7422369863608598,0.0,6.0,1,True
173,0.004265823704965532_0.004265823704965532,PTPN12_SNAI1,16.22732115953342,0.0,True,0.0,True,8.11366057976671,0.0,11.0,1,True
174,0.004265823704965532_0.004265823704965532,PTPN12_UBASH3A,14.065774513671798,0.0,True,0.0,True,7.032887256835899,0.0,10.0,1,True
175,0.004265823704965532_0.004265823704965532,PTPN12_ZBTB25,13.245911953776503,0.0,True,0.0,True,6.622955976888251,0.0,19.0,1,True
176,0.004265823704965532_0.004265823704965532,PTPN13,15.440257804754925,0.0,True,0.0,True,7.720128902377462,0.0,12.0,1,True
177,0.004265823704965532_0.004265823704965532,RHOXF2,16.148669095509213,0.0,True,0.0,True,8.074334547754606,0.0,10.0,1,True
178,0.004265823704965532_0.004265823704965532,RHOXF2_SET,6.49035086594372,0.0,True,0.0,True,3.24517543297186,0.0,21.0,1,True
179,0.004265823704965532_0.004265823704965532,RHOXF2_ZBTB25,13.646795114092386,0.0,True,0.0,True,6.823397557046193,0.0,11.0,1,True
180,0.004265823704965532_0.004265823704965532,RREB1,21.1928474916604,0.0,True,0.0,True,10.5964237458302,0.0,4.0,1,True
181,0.004265823704965532_0.004265823704965532,RUNX1T1,14.165689034926904,0.0,True,0.0,True,7.082844517463452,0.0,14.0,1,True (gained)
182,0.004265823704965532_0.004265823704965532,S1PR2,12.48624245616841,0.0,True,0.0,True,6.243121228084205,0.0,11.0,1,True
183,0.004265823704965532_0.004265823704965532,SAMD1,11.537071760726551,0.0,True,0.0,True,5.768535880363276,0.0,23.0,1,True
184,0.004265823704965532_0.004265823704965532,SAMD1_PTPN12,6.347576887422951,0.0,True,0.0,True,3.1737884437114756,0.0,6.0,1,True
185,0.004265823704965532_0.004265823704965532,SAMD1_TGFBR2,11.694155322227854,0.0,True,0.0,True,5.847077661113927,0.0,17.0,1,True
186,0.004265823704965532_0.004265823704965532,SAMD1_UBASH3B,20.97421223611388,0.0,True,0.0,True,10.48710611805694,0.0,3.0,1,True
187,0.004265823704965532_0.004265823704965532,SAMD1_ZBTB1,11.562809768070897,0.0,True,0.0,True,5.781404884035449,0.0,6.0,1,True
188,0.004265823704965532_0.004265823704965532,SET,11.881324199645773,0.0,True,0.0,True,5.9406620998228865,0.0,20.0,1,True
189,0.004265823704965532_0.004265823704965532,SET_CEBPE,6.909811940741665,0.0,True,0.0,True,3.4549059703708327,0.0,39.0,1,True
190,0.004265823704965532_0.004265823704965532,SET_KLF1,12.058464856877016,0.0,True,0.0,True,6.029232428438508,0.0,30.0,1,True
191,0.004265823704965532_0.004265823704965532,SGK1,16.499332911390987,0.0,True,0.0,True,8.249666455695493,0.0,7.0,1,True
192,0.004265823704965532_0.004265823704965532,SGK1_S1PR2,9.3456059378984,0.0,True,0.0,True,4.6728029689492,0.0,16.0,1,True
193,0.004265823704965532_0.004265823704965532,SGK1_TBX2,11.183447143371486,0.0,True,0.0,True,5.591723571685743,0.0,13.0,1,True
194,0.004265823704965532_0.004265823704965532,SGK1_TBX3,11.564042781895983,0.0,True,0.0,True,5.782021390947992,0.0,10.0,1,True
195,0.004265823704965532_0.004265823704965532,SLC4A1,9.552998860645124,0.0,True,0.0,True,4.776499430322562,0.0,24.0,1,True
196,0.004265823704965532_0.004265823704965532,SLC6A9,20.224349955552952,0.0,True,0.0,True,10.112174977776476,0.0,3.0,1,True
197,0.004265823704965532_0.004265823704965532,SLC38A2,13.62117938061233,0.0,True,0.0,True,6.810589690306165,0.0,10.0,1,True (gained)
198,0.004265823704965532_0.004265823704965532,SNAI1,15.875912557999408,0.0,True,0.0,True,7.937956278999704,0.0,8.0,1,True
199,0.004265823704965532_0.004265823704965532,SNAI1_DLX2,15.068084786526512,0.0,True,0.0,True,7.534042393263256,0.0,6.0,1,True
