perturbation,HSD17B12_pDS087,MRPL39_pDS498,SPCS3_pDS402,SRP68_pDS403,YIPF5_pDS226,SCYL1_pDS159,*,MTHFD1_pDS395,P4HB_pDS397,PDIA6_pDS029,XRN1_pDS411,IER3IP1_pDS002,ASCC3_pDS052,SLC39A7_pDS219,DAD1_pDS499,TTI2_pDS408,ARHGAP22_pDS458,ATF4_pBA608,TTI1_pDS407,CCND3_pDS006,PSMD4_pDS488,CAD_pDS468,SOCS1_pDS479,DDOST_pDS382,GBF1_pDS043,TELO2_pDS496,TMED10_pDS036,DERL2_pDS042,PPWD1_pDS398,NEDD8_pDS396,FECH_pDS494,IER3IP1_pDS110,COPB1_pDS065,SCYL1_pDS160,EIF2AK3_pBA572,AMIGO3_pDS434,KCTD16_pDS096,TMEM167A_pDS038,PTDSS1_pDS478,OST4_pDS353,YIPF5_pDS186,SEC61B_pDS033,MRGBP_pDS124,IDH3A_pDS393,SEL1L_pDS373,TMED2_pDS175,MANF_pDS027,SLC35B1_pDS046,ASCC3_pDS051,SRP72_pDS505,HYOU1_pDS089,UFM1_pDS040,SEC61B_pDS162,SYVN1_pDS442,GMPPB_pDS391,UFL1_pDS410,GNPNAT1_pDS506,63(mod)_pBA580,SEC63_pDS218,Gal4-4(mod)_pBA582,DDRGK1_pDS041,SPCS2_pDS401,STT3A_pDS011,CHERP_pDS024,SRPR_pDS482,SRPRB_pDS404,SEC61G_pDS440,TARS_pDS405,SAMM50_pDS156,DNAJC19_pDS074,FARSB_pDS390,EIF2B4_pDS491,HARS_pDS466,EIF2B2_pDS463,SARS_pDS467,SLMO2_pDS433,QARS_pDS510,IARS2_pDS091,IARS2_pDS090,DNAJC19_pDS026,TIMM44_pDS430,AARS_pDS381,HSPA9_pDS088,CARS_pDS460,EIF2S1_pDS386,EIF2B3_pDS508,COPZ1_pDS462,DARS_pDS495,SEC61A1_pDS032,SEC61A1_pDS031,MARS_pDS394,GBF1_pDS044,DHDDS_pDS383,HSPA5_pDS017,HSPA5_pDS371,TIMM23_pDS284,ATP5B_pDS055
DDOST_pDS382,-0.08856895081336638,-0.07598009907612728,0.024640201257350624,0.1814684414224257,0.1590100214787625,0.16432257460446256,0.1557740797991456,0.14447598693379507,0.18680210409969641,0.11157225043692458,-0.03788085337617438,0.003740097020016286,0.13056208415256668,0.03561934708838786,0.05161159198704304,0.19372890560956038,0.017927889350461162,-0.06893374832188519,0.03014651587674787,0.13335190700328653,0.11970491656078672,0.16418979755618945,0.06784733762063895,1.0,0.25964792210948023,0.06795628027766999,0.3019260983331456,0.12279546310005253,-0.00041664048974344867,0.0019376712957101608,0.15302397529371453,0.18176154412220785,0.06305745155953714,0.21646618238771645,0.10178699180845716,0.2763595836989318,0.24534355950715597,0.11783438226675606,0.19021273574567585,0.013406103263981901,0.13475866329473493,0.21731373034140622,-0.020223787006752224,0.11853181023782587,0.08439578260514137,0.16013283995513514,0.028183839033745016,0.13036005907135473,0.05833457024861761,0.056774966830311954,0.15174282384602494,-0.021988788700232072,0.01981117839016826,0.051326849522813245,0.09824980334470469,-0.14938862560078994,0.06467738251441892,0.07196289833301271,-0.04106467906624818,0.0742001086316324,0.0041928055583285535,-0.034698154823266394,-0.06565145051119237,0.11535221195937914,-0.13988132446906054,0.05938824844357455,-0.09078586803582224,-0.09620205474404037,-0.4118589405229343,-0.39145175859179654,-0.054956661249214334,-0.1173471070893844,-0.21812840649344334,-0.39478008693899663,-0.13428020964949636,-0.2809304562830911,-0.28771419721472974,-0.18020746248526415,-0.2612168513386481,-0.1575597193437288,-0.17365249275656233,-0.21125185537583208,-0.12406795925080676,-0.148335327344187,-0.2056207323794611,-0.24258453482426284,-0.1345716281747966,-0.07574628541102624,-0.0642169153520141,0.06481719419246568,-0.24221373076737235,-0.05813230708726831,-0.00483603828599035,-0.050026596411258686,-0.12088969539868084,-0.18803412491249646,-0.26307414964329995
GBF1_pDS043,-0.04209136655349366,-0.17798165151369283,-0.024213794844433024,0.052209563255502155,-0.09101969149407795,-0.10672826255032125,0.2613037778611509,0.0973593852615014,0.24059324241306193,0.17593399228838374,0.19822717090934752,0.029083253138755847,0.13293783982679305,0.1406940353167449,0.008777768474712799,0.10947296418080903,-0.055332137633109846,-0.01607725072187215,-0.10817275731726626,0.012717695521477152,-0.08260540762551198,0.08192056417325395,0.14224416933039624,0.25964792210948023,1.0,0.211161572417268,0.21353801979713352,0.05901065278008608,0.02518046238561565,0.08611368366112379,0.10317373591937674,0.1865687267804542,0.40431024172944946,0.029654285057403872,0.2875222532180277,0.2160824055858237,0.03172189486025135,0.038625880733033,0.00033618627774715696,0.24544573536861422,-0.012352344940292248,0.2031551569064915,-0.03811932649622593,-0.14855439664605416,-0.11730067700226982,0.2438726862225713,0.09930317582740536,0.2038557428883242,-0.04330148441419988,0.11444468893349062,0.13251769994592372,0.11696719743643878,0.2847241305242401,0.034206608919572334,-0.08815836527231477,0.02530562282889315,0.09931115648526607,0.0637107073130327,0.1294123507296908,0.020987220656590366,0.06234805398964408,0.11312803329435975,0.13962034287311328,0.028797416662401255,0.001790412793362863,0.013803156516431454,-0.07171453262237178,-0.07025424960042213,-0.17896883443646835,-0.1637608546429874,-0.2839167139236401,-0.11720362504859767,-0.16106892588595828,-0.29360443621653076,-0.2397489783674204,-0.15535098758707033,-0.2573615765419222,-0.015284643631384152,-0.23878160464151246,-0.15645061016489156,-0.2494751256406015,-0.28299807974302266,-0.229011627683648,-0.17282695094503253,-0.18624356324213626,-0.19624298379713104,-0.03334811853363352,-0.022981189072991178,-0.11736002374508686,-0.08801743960912241,-0.09437792971219534,-0.032595377412057466,0.003313191728946165,-0.13434930452834623,-0.06971172073990226,-0.158796238849315,-0.1481792345884462
TELO2_pDS496,0.10155329759192046,-0.25404079695756554,0.12001173336859323,0.04513504941221186,-0.08145439765443362,0.04943464287666081,0.08422463309974593,-0.08621666553251539,0.3411706558960303,0.1273170946525842,-0.01958069813416614,-0.02709242974919451,-0.015337367274579952,0.12500035327187106,0.025063585106003216,0.18764753602625642,0.3872130747009487,0.10463683822908972,0.2969160691571675,0.15043551984347217,0.14892468881601384,0.16322902510075452,0.10736620056656747,0.06795628027766999,0.211161572417268,1.0,0.21520245704382288,0.2028574475492569,0.07521944726554272,0.17821007339342776,0.1521430051068986,0.28002537202561556,0.29577059326985666,0.09576891434503808,0.12428442351772388,0.07206296212317206,0.08573759951382048,-0.06337685984052419,0.33767962458876966,0.14245785619502488,-0.08907793616507735,-0.0015835745664117865,-0.07002445053411918,-0.173508140671118,0.05012647470671054,0.2279496757621727,0.09168762995509969,0.028195883039504807,0.07724760679106077,0.0334395171854679,-0.032617363113471215,-0.03578792791045315,-0.09620810724209079,0.02937376087164121,-0.06533596997429016,0.0009567544345076827,0.009469520420337555,-0.09501328266286341,0.022154365807052774,0.14694492254810473,0.24694664100975885,0.28802428317934886,0.09886966804104892,0.11080677656172193,-0.0896669663877686,-0.007618168106157694,-0.0713810903281223,-0.04704157946340155,-0.259526139625746,-0.154465953261064,-0.08526437448110745,-0.24578501749253803,-0.2752854315577852,-0.3140614410592003,-0.11397447066246208,-0.17807736894772863,-0.21138938040103408,-0.2632509149771746,-0.2966213110634588,-0.20420300902487143,-0.2944805585216011,-0.3193049122750019,-0.13337019814850878,-0.1888480573560398,-0.14077605793789996,-0.1823818439124313,0.07820044307288863,-0.044258006888821526,-0.0886966077838992,-0.15837521855722136,-0.1455579269565075,0.11078713686860438,-0.11109378398275482,-0.14263130399090945,-0.1700634998000915,-0.27853231725016747,-0.15522802648223025
TMED10_pDS036,0.07055989962719775,-0.04582528420140423,-2.953905219570813e-06,0.07625483290340862,-0.05193798876852613,-0.09844549396970714,-0.04618098310253838,0.04455678267919821,0.08795770695999953,0.32884243779374617,-0.08516484712425944,0.04831394844072444,0.19965026971265057,0.1714169220970577,0.05259011738110497,0.06542072857775294,0.26019632937324205,0.08450504508992038,-0.09598680425232348,0.0357047307134426,0.03371092524071174,0.02817244400766367,0.08485772828633203,0.3019260983331456,0.21353801979713352,0.21520245704382288,1.0,0.3396866678335708,0.08457907825598959,0.10863368351985404,0.3198494337554577,0.27391977334307765,0.28018097606288245,0.1730808430888368,0.19699635327930126,0.29909426920691995,0.21448429727742307,0.051782751923064856,0.17341651337564246,0.1393951965162187,0.021418230107436625,0.11995232690329347,-0.17526529709179103,-0.04298680765365854,0.054136069836706616,0.07951484602520391,0.13922893642673828,-0.025517974433237056,0.0657456033310563,-0.07678282781725031,0.04044259494591913,0.16358365452560877,-0.006768711010645564,0.2956822538087787,0.08278146691780354,-0.05379038743499904,0.1559990856780425,0.08550840180199483,-0.021325715468215857,-0.034357133117811474,0.12186945546869685,0.11515411936416835,0.11696651150635859,-0.011281507569511018,-0.003322817794026643,-0.1460024705374191,-0.04667628842140864,-0.12237765985281163,-0.27003033062978943,-0.13938208744771577,-0.14858959033962754,-0.17982897500352996,-0.27024075890165156,-0.19384853710439093,-0.19020533038874352,-0.3892071940317789,-0.19319842896273096,-0.11028616162468827,-0.3121173856298526,-0.13892998724850564,-0.16657513637704235,-0.24274360511301865,-0.15557539019784516,-0.22715352403874534,-0.16596846352776143,-0.18196112079531426,-0.02516081298288028,0.03541947928462492,-0.2045923455413126,-0.3514160054030689,-0.19259984302809594,0.03183883237079672,-0.1232737315649542,-0.30714908288253256,-0.24982499885216752,0.13467184753277472,-0.231099107511291
DERL2_pDS042,0.18258918686545567,-0.1730439149905927,-0.08320637617937678,-0.08347091737309767,-0.3342568107581794,0.04690485120350754,0.021754452047282706,0.13432122644204517,0.2959510866477595,0.056924546444897355,0.2516075950212459,0.017970975369213934,0.0857244302133989,-0.16574884841518792,0.05521194304349801,0.24943942939409336,0.14620538206894762,0.12949145647480306,-0.03872097214378635,0.1328545385801861,0.14667368010735476,0.17178322004317215,0.2708983249175587,0.12279546310005253,0.05901065278008608,0.2028574475492569,0.3396866678335708,1.0,0.1801519743660353,0.23827067636991892,0.2860339205242251,0.13105078925828387,0.2375089802809669,0.18161959572174965,0.18595035065701365,0.15919056790293717,0.08377407414343682,0.1540692606521238,0.2638601708056921,0.019541976339570402,0.055766374953012454,0.0769845342221477,0.04744471333232216,0.1346252476218792,-0.12178519112600818,0.04102849889278806,0.08628495916890133,-0.16021577454306168,-0.10077384093273903,-0.015731112033773628,0.08278590645103842,0.14719794258400343,0.045407345166340755,0.07643145402209318,0.1737074795354636,0.03468220543926336,-0.11117186838678468,-0.09465981414919752,-0.08181702404333793,-0.13288955024498494,0.024419971970639966,0.015179306713815599,-0.009080946057430848,0.020428762641203635,-0.04571516199321739,-0.08379097892503862,-0.09520585303454267,0.023529315857827388,-0.13835413201185798,-0.1424276092512583,-0.056218961697766835,-0.13833631736131055,-0.16976468332758457,-0.30695952355959166,-0.21142190243582468,-0.3326270014476498,-0.12278971388189874,-0.21612324609022646,-0.4052065155883262,-0.1777577018927485,-0.2080264003066621,-0.17629182974680413,-0.22236258659365557,-0.25074544639426855,-0.220086592778505,-0.27247523779208455,0.06936070592315398,0.046539245881238506,-0.05683889341581343,-0.09127819543942145,-0.15986375659587157,0.0472359345941321,-0.157643533897217,-0.05505383236600492,-0.09245972467119563,-0.17855968973153377,-0.15104417483440238
PPWD1_pDS398,0.13176951824920183,-0.0628817719401352,-0.11212931160842553,-0.03764850137449287,-0.14128426609813818,-0.044041123455118236,0.10970979804289088,0.03838895157166626,0.0359689106220908,0.07620910142004807,-0.0465099629405727,0.10663357577222587,-0.04651152051696335,0.07118621878493883,0.03193041813999498,0.07206197340512627,0.1415508471575392,-0.01639809646297357,0.1359222705210098,0.024539251346384457,0.1484084908271941,0.08260171531836204,0.016354186445047325,-0.00041664048974344867,0.02518046238561565,0.07521944726554272,0.08457907825598959,0.1801519743660353,1.0,0.18332323064403958,0.046055701067335315,-0.05752181414804121,0.2827902267326474,0.13138254350672657,0.2352008876069971,0.123805805530891,0.07536034962143576,-0.0387179402310415,0.04503814953233398,-0.028373503520935504,-0.03281699157798923,-0.07637937290648099,-0.09375754713394499,-0.17310307678587597,-0.03480885621419959,0.0044185521073710305,-0.1915899438739024,-0.1989311484336756,-0.06740569569729302,-0.1544653191238498,-0.007138233928102971,-0.2299350937182482,-0.07976519998210065,-0.14663813491559094,0.07020399502241684,-0.02642093283976247,-0.09860895495507302,-0.024570792438297757,-0.2424133662925133,-0.14459834984300798,-0.2724929117872098,-0.18044702717627664,-0.12581607014375246,0.05945970201851598,-0.06300946836854986,-0.09373268889910996,0.039235446741330865,-0.09532222796828255,0.03434564575050054,0.01976796607715902,0.026375493328288254,-0.0665680314547851,-0.04532157459770896,-0.2961355647755997,-0.015530744220246381,-0.155643470278946,0.0034072601157808815,-0.11145419555751204,-0.14393889390225276,0.029483262496236614,-0.17517107272736784,-0.06452120992442706,-0.00288878270511719,-0.06993976186447964,-0.023477946255698892,-0.01679460665671424,0.14459653312846232,-0.02311664728119432,0.001555338901627077,-0.03559359717342256,-0.045031563915852675,0.15139445158221804,0.05596914985605542,-0.038738668686757904,-0.11869765795862958,-0.35389647175966815,-0.356298662297281
NEDD8_pDS396,0.12498318711253273,-0.09940745097451967,0.06997055389800477,-0.1921954393369999,0.20530937023153284,-0.022314801085575892,-0.00040338525354854064,-0.07922225124823702,0.12279144476475166,0.08993396865141039,0.19596717232611743,0.1254135594351322,0.059090966555743904,0.15790634490801186,-0.020022582640888666,0.15508039873043997,0.22334905644262842,-0.109345185733059,0.017366400970017133,0.021838602508944628,0.17252742212552685,0.20585879037125257,0.028562641336648157,0.0019376712957101608,0.08611368366112379,0.17821007339342776,0.10863368351985404,0.23827067636991892,0.18332323064403958,1.0,0.12246927643133115,0.2284656481533668,0.12004377469121912,0.1610165345334476,0.057082878657959656,0.07962487729655031,0.13207580092461638,-0.007469591241629109,0.06693532805223401,-0.0003143404914630704,0.03448536595089263,-0.1548542644425694,-0.027603553073627652,-0.05241883167474898,-0.03592131551707426,0.11312736867813644,0.011076934183176406,-0.0673005020941496,-0.0711313391952652,0.03241398336397801,-0.10879927558146969,0.14424395177354063,0.013077567154231464,-0.11706427322377506,-0.004275339429808293,0.03526640531385103,0.16562446091311997,-0.0033538694843021845,-0.016705222775278,0.06435203445198574,-0.21319035804072006,0.06344729138731754,0.03376476218038509,-0.14388113188177962,-0.1726788920316135,-0.09576529502195595,-0.10048630138976386,-0.07912882252308494,-0.14462611641893708,-0.05239483276896069,-0.07458196548147472,-0.16667017799945003,-0.188555389259018,-0.10341757624250797,-0.039646716242413595,-0.2196712321096034,-0.1507314617158721,-0.09040717734666588,-0.21884991685415278,-0.09965990374275611,-0.013454763591013837,-0.183985563015823,-0.17781208832502682,-0.12059499012826166,-0.13633964707953444,-0.25084731355009454,0.10265345610759274,-0.05082437170945055,-0.12630660592478904,-0.13836834066343442,-0.21524946386386984,0.11429849991643488,0.01931835857652708,-0.06909058004684111,-0.1580089888977487,-0.16272911550540234,-0.01201130247263818
FECH_pDS494,0.08784988451289803,-0.04382991047617926,-0.08105782108244433,-0.010801262195557671,-0.15166617257622797,-0.13235981202380365,-0.15339040334717752,-0.12422602418761315,0.47813736875782054,0.050811686071913165,0.07626543314004525,-0.1064187884196898,0.09086253479464179,0.08237845504683375,0.030401820236746004,-0.026430772915356643,-0.12652468642148038,-0.2711556763923057,-0.11786922754378322,-0.1609512718377428,-0.08944700292092948,-0.053018813103348064,0.11432117513469178,0.15302397529371453,0.10317373591937674,0.1521430051068986,0.3198494337554577,0.2860339205242251,0.046055701067335315,0.12246927643133115,1.0,0.24382553132482965,0.3890912345656376,0.11319869575356406,0.15261093098502052,0.24955550090800552,0.22839163919030367,-0.16653860938835435,0.21557536630042037,0.10933337903219287,0.0739397223002886,0.0953961846311128,-0.2145730029190869,-0.02248781742915699,-0.030771363701048944,0.015948102307289037,-0.12721670218076464,-0.23515943971143874,-0.07182357008780976,-0.08471105881358865,-0.06059788852261984,0.17036648247695413,-0.09906615935337361,-0.1444479990398323,0.02554971296621898,-0.006348995427837331,0.11990976095061467,0.026213024816059773,0.007999562317802657,-0.1276536330518447,-0.2203862977845994,-0.21406590243814122,-0.08180350919008997,-0.08849935041827428,-0.22940705666538172,-0.13877750235112243,0.02216821179991148,-0.1092337741889318,0.1806728587950785,-0.042424362706201146,-0.015070705581617067,-0.04079786099931367,-0.22462589027319788,-0.09360200334763162,0.01021733160473466,-0.006510804162661285,-0.06673955790281529,-0.083414166866734,-0.09325902065809485,-0.0369581672624166,-0.012730737910846248,-0.13593286939073598,-0.08570889901036184,-0.06750035304166402,-0.012092613287389722,0.015954686600824677,0.1470242682860607,0.06336535336771373,-0.18957798201174883,0.003754887721329109,-0.12881050802130478,0.011898458521647726,-0.10726148453560733,-0.13134451284167656,-0.16014757095808285,0.033155296020723084,0.07513911425662953
IER3IP1_pDS110,-0.03524842263429349,-0.04710816435114397,-0.036913346242344,0.11649650773876827,0.23074137515028648,0.1352011883809158,-0.1622337014500233,-0.16948703066487417,0.13599485303848857,-0.03324899649560737,-0.14268019875635068,0.2705020824853548,0.024464206905568584,0.13748297203293566,-0.030586342961829827,-0.0775534699887386,0.09665177020615576,-0.1223963520046774,-0.17781043450392933,-0.12792338889236457,-0.18474607450507183,-0.011285148289581952,0.06434356652488979,0.18176154412220785,0.1865687267804542,0.28002537202561556,0.27391977334307765,0.13105078925828387,-0.05752181414804121,0.2284656481533668,0.24382553132482965,1.0,0.37207738962170905,0.19346514945510684,0.34537226524276804,0.12849449616888323,0.2539665547666447,0.013469191301666766,0.08717026020645739,-0.07220001743285985,0.07370020450370497,-0.022978499122835058,-0.16666802396590105,-0.06514360720817522,-0.10552478958833438,-0.03669343724284989,-0.03785814691144905,-0.1223874596717375,-0.17682778183435832,0.034021445956566525,-0.2707366925486615,-0.0316176031537959,-0.036972834409758557,0.06310226559727931,-0.07405074266524368,-0.12271475846243667,-0.10979905050433343,-0.08462626041377593,0.03711058272537993,-0.11836434341634199,0.02764488653909516,-0.14815281017318743,-0.22631742286270282,-0.21894052053006174,-0.08404295506979013,-0.20512881430365082,-0.27775792376112307,-0.17734666907762986,-0.10757494238814262,0.006344973688298604,-0.07259814139926585,0.02312944621241315,-0.08723432401011004,-0.03964216583707036,0.09395853919099437,-0.09463178542300686,-0.11953406734853594,-0.035281410675209214,-0.06296256313138508,-0.09434060045955554,0.006263877629252118,-0.06648918129458938,-0.17091759554676933,-0.13336071293771073,-0.03456334266703216,-0.06272780246531572,0.1611986627841567,0.01736279015413551,0.0313163813163697,-0.034419376865769735,0.031709699147895634,0.12293613921094006,-0.08380012219804601,-0.023116692664241652,-0.024640633843963755,-0.08942717937699397,-0.2121279595797821
COPB1_pDS065,0.13884243405035265,-0.25752222058594937,0.15243191299898437,-0.01542262976434906,-0.1196310760171814,-0.04705477668171555,-0.05624564534103427,0.1349273998375505,0.24457337437997348,0.05708204670808733,0.07691356142671453,0.06283555653911521,-0.0018102832852970104,0.024568041369704165,-0.020302630818034417,0.1382617178671294,0.17109817950793035,-0.040019916928937575,-0.055857185079188555,0.005453253548807941,-0.09568092430858886,-0.09134375830315886,0.21136583741610418,0.06305745155953714,0.40431024172944946,0.29577059326985666,0.28018097606288245,0.2375089802809669,0.2827902267326474,0.12004377469121912,0.3890912345656376,0.37207738962170905,1.0,0.2587158774063678,0.19312016873569807,0.21448695105337864,0.34529382029907124,-0.19056391156517485,0.12614569785741023,-0.04295556393599605,0.09968272776239259,0.03285712171976669,-0.35424287025947465,-0.04389515143905795,-0.11333051939550721,-0.20720682269738636,-0.1473044974966892,-0.17395691719685863,-0.2942468959855703,-0.012203855366393342,-0.12252210613559186,-0.22325268386037644,-0.14860398688214718,-0.06594504127702355,-0.14820129748029998,-0.12975767372175506,-0.04705796973997756,-0.20551454565760982,-0.0798680164876569,-0.2538594416293686,-0.16782808695356496,-0.15543212917059654,-0.15531465036911193,-0.13177953756063165,-0.29419009176204614,-0.2538737414048943,-0.14390120194243772,-0.32524019135595833,-0.005121772490490174,-0.024618457486159227,-0.10320389300105572,-0.03245446066252404,-0.14079266628168535,-0.20480224616139345,-0.0007685791918719129,-0.20281482224080224,-0.10725280711454112,-0.003774576180530395,-0.10645370040373182,-0.04925569843400488,-0.06397898618875747,-0.11620663053408746,-0.10690095673108141,-0.026358592980707543,-0.00631443453375369,-0.11224296521198897,0.361870707583499,0.10227169386847342,0.0030502322963259516,-0.1357043815050362,-0.12757862409527704,0.10631379478008579,0.12066701507142323,-0.09525643625300884,0.009970831440056067,-0.23353879344173528,-0.33007511619074503
SCYL1_pDS160,0.1778132236166392,-0.18531880308505977,-0.14346630756915077,-0.04041394726087518,0.27075251314809895,0.1212318434377563,-0.22513081439442378,0.06003301605868135,0.12759024977565434,0.13693304282236735,-0.03398708088963573,-0.002428359122448644,0.02440478881536868,-0.0077758377452535705,-0.019588176143949816,0.27876829973206374,0.13678720779338288,-0.13479244553698477,0.0646055953384255,0.16147736874182472,0.046247746055552305,0.05856939766137564,0.019376626177874605,0.21646618238771645,0.029654285057403872,0.09576891434503808,0.1730808430888368,0.18161959572174965,0.13138254350672657,0.1610165345334476,0.11319869575356406,0.19346514945510684,0.2587158774063678,1.0,0.22937946571297443,0.22366350654207903,0.1666648821783196,0.03799757967276232,0.2395825863545194,-0.006282126979919854,0.03624386448806259,0.25137739627120637,-0.06137256785347311,0.08639344297653968,-0.08286548641933282,0.14743368455365502,0.07283008576667784,0.1774370814599018,-0.26142139898324684,-0.08678511709292759,0.14831975360143704,0.022899300758279673,-0.17231405062560815,-0.05183746814584613,-0.08089472519016966,-0.05939229134820554,0.06155933809972915,0.02744325056057174,0.09484581691669244,-0.17903402428173368,-0.1260691040008282,-0.06219917506994157,-0.07663077479507249,-0.10722052116669761,-0.06545151761746232,0.037280592764448686,-0.015842978794048685,-0.15779839993406294,-0.24605593467523784,-0.1358965867220977,-0.1954022513244542,-0.015333861533634979,-0.13971567891342285,-0.22227099819084162,-0.05227342526355426,-0.21269982946771146,-0.08343118517026892,-0.14835909448379134,-0.1347222616594668,-0.20724215510056276,-0.1661358012893413,-0.15799196987414438,-0.1803888286071555,-0.17980059731872858,-0.15438810591515215,-0.12207460185495299,0.08606668772857015,0.019717246900376337,-0.05592442510483516,-0.03238994193067467,-0.15439205320314164,-0.02294574446425531,-0.01513268298633533,-0.00653140282326091,-0.033102944864257286,-0.08466841222768852,-0.2718724078003005
EIF2AK3_pBA572,0.02356560402941121,-0.1124662041045377,-0.09717416123229876,0.01750776035525504,-0.1500118690165073,-0.13800008196529562,-0.05081766991884958,0.062412463922538346,0.32555963816233624,0.07314363186301545,0.02582495593220161,-0.1088280277936125,0.007201860469817674,0.12749952267998912,0.0690652564240318,0.12297721314539899,-0.1269405421718083,-0.016546892363556942,-0.029161577196801184,0.08562971775714893,0.0013940851823230356,-0.02215311089472835,0.12186799228437109,0.10178699180845716,0.2875222532180277,0.12428442351772388,0.19699635327930126,0.18595035065701365,0.2352008876069971,0.057082878657959656,0.15261093098502052,0.34537226524276804,0.19312016873569807,0.22937946571297443,1.0,0.3188248407939567,0.20120593284825505,-0.09336976405539345,0.00435381819865394,-0.10155949648076708,-0.04488468845779629,0.15775084939264475,-0.1564199468623072,-0.19657419105772192,0.00029828030361035186,0.09800384107908039,-0.053789697293499784,-0.1329293447664596,-0.028504847923466334,-0.12277992845521422,-0.158915720250943,0.009025721801893193,-0.11204221754773555,-0.04734582255973896,-0.004708961393855487,-0.14739264660447046,-0.10126762936248586,-0.14414448941890115,-0.18088483750645018,-0.33739692405004174,-0.20540010735889142,-0.07786046885028527,-0.14301788315767222,-0.12467587974990545,0.10191944227679017,-0.03723978805486777,-0.1287167507776001,-0.0935635705541075,0.02568469698768869,-0.06804001657976085,-0.061867257969913055,-0.15220734692177249,-0.0659194574233997,-0.061463754126041416,0.05023431719929198,-0.06746620598503951,-0.07408600681593776,-0.02975130227899504,-0.06503190812966778,-0.18371025498535443,-0.05554137210935041,-0.1106034248473229,-0.05179060580114937,-0.05993485424230324,-0.059135124165251754,-0.12612233125775543,0.08996237551589292,0.10001555799325201,-0.07622215210978814,-0.051613030096635995,-0.14234751617557193,0.018109527070840452,-0.058021939527614426,-0.028147989311773695,-0.03742189382520803,-0.27513787066170114,-0.19639083736210378
AMIGO3_pDS434,0.11592465625933329,-0.08111906004408426,-0.17510881711024334,-0.11278710450994953,-0.12599201605049085,-0.14971218733001548,0.07904418165053152,0.08957584574604407,0.24464000807891095,-0.026243201922803862,-0.005694351304074609,0.045176225407277094,-0.018522037917435934,0.02860843611715068,0.024137877354581876,-0.10139392247105036,0.19384055459395735,-0.05725239668744181,-0.09479287337353683,0.09790761278650176,0.04881488154651064,0.10337378810895771,0.16118366142136756,0.2763595836989318,0.2160824055858237,0.07206296212317206,0.29909426920691995,0.15919056790293717,0.123805805530891,0.07962487729655031,0.24955550090800552,0.12849449616888323,0.21448695105337864,0.22366350654207903,0.3188248407939567,1.0,0.38409411378870956,-0.033594136323188487,0.05398348808799478,0.13317186033364947,-0.052110130245913905,0.2509211092664536,-0.1322673253682885,-0.12381831557606154,-0.20409991223773816,-0.0885264045419261,0.013606314546594164,0.06312072449234267,-0.05173637824471584,0.04521690639268453,-0.05201424441554891,0.0720684170720519,-0.11973964013926496,0.0548913173719359,-0.03861864925675066,0.08095012500835763,0.13372217128521213,-0.18486762442701019,-0.23948196684492595,0.10857269108766013,-0.013399381912928315,-0.033773176886296656,-0.1895095148708269,-0.1253385547265928,-0.18361848222036442,0.03588915342567156,-0.027044315092745203,-0.10783538107817538,-0.11527508671769929,-0.0929280880168485,-0.010288517537114683,-0.07562946161514948,-0.18731424012899456,-0.1751443630271486,-0.007379228272092369,-0.15259948779109414,-0.15881824559528576,-0.15189436747692506,-0.25918906250046747,-0.3079839409567909,-0.10646404453798283,-0.21921779452448278,-0.1942471501891919,-0.06930612621223439,-0.05328123497330853,-0.12065717988279129,0.10962557972880922,0.08481745664309236,-0.08464883009923421,-0.026444916548885325,-0.19348039591193683,0.061386508505502424,0.01901460805398589,0.011876437901217285,-0.046494191797978764,-0.24869731028512324,-0.1737141918360017
